0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,1,0,0.0,-0.18,11
1,1,1,1,0,0,1,0.0,-0.18,21
0,0,1,0,0,1,0,0.0,-0.18,31
0,1,0,1,1,0,1,0.0,-0.18,29
1,1,0,0,1,0,1,0.0,-0.18,38
1,0,1,0,0,1,0,0.0,-0.18,30
1,1,1,0,0,0,0,0.0,-0.18,28
1,0,0,0,1,1,0,0.0,-0.18,23
1,1,1,0,0,0,1,0.0,-0.18,41
1,0,0,1,1,1,0,0.0,-0.18,15
0,1,0,0,1,0,0,0.0,-0.18,29
0,0,1,1,0,1,0,0.0,-0.18,32
0,0,0,0,1,1,0,0.0,-0.18,41
0,1,0,1,1,0,0,0.0,-0.18,23
0,1,0,0,1,0,1,0.0,-0.18,48
1,1,0,1,1,0,0,0.0,-0.18,25
0,1,1,1,0,0,1,0.0,-0.18,24
0,1,1,1,0,0,0,0.0,-0.18,28
1,0,0,1,1,1,1,0.0,-0.18,25
1,1,1,1,0,0,0,0.0,-0.18,23
1,0,0,0,1,1,1,0.0,-0.18,36
0,1,1,0,0,0,0,0.0,-0.18,28
0,0,0,1,1,1,1,0.0,-0.18,30
0,0,0,1,1,1,0,0.0,-0.18,20
1,0,1,1,0,1,1,0.0,-0.18,29
0,0,1,1,0,1,1,0.0,-0.18,28
1,1,0,0,1,0,0,0.0,-0.18,28
0,1,1,0,0,0,1,0.0,-0.18,56
1,1,0,1,1,0,1,0.0,-0.18,14
0,0,0,0,1,1,1,0.0,-0.18,61
0,0,1,0,0,1,1,0.0,-0.18,64
1,0,1,0,0,1,1,0.0,-0.18,38
0,1,0,1,1,1,1,0.0,-0.11736705972552784,1
0,1,1,0,0,1,1,0.0,-0.11736705972552784,1
1,1,1,0,0,1,1,0.0,-0.11736705972552784,1
