0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,1,1,0,0.0,-1.17,15
1,1,0,0,0,0,0,1,0,0,0.0,-1.17,19
0,1,0,0,1,0,0,1,1,0,0.0,-1.17,16
1,1,0,0,0,0,0,1,0,1,0.0,-1.17,15
0,1,0,0,0,0,0,1,1,1,0.0,-1.17,21
1,1,0,0,1,0,0,1,0,1,0.0,-1.17,27
0,1,0,0,1,0,0,1,1,1,0.0,-1.17,18
1,1,0,0,1,0,0,1,0,0,0.0,-1.17,13
0,1,1,0,0,0,1,0,1,0,0.0,-1.167367059725528,14
1,1,1,0,1,0,1,0,0,0,0.0,-1.167367059725528,10
0,1,1,0,0,0,1,0,1,1,0.0,-1.167367059725528,19
1,1,1,0,0,0,1,0,0,1,0.0,-1.167367059725528,14
0,1,1,0,1,0,1,0,1,1,0.0,-1.167367059725528,16
1,1,1,0,0,0,1,0,0,0,0.0,-1.167367059725528,21
1,1,1,0,1,0,1,0,0,1,0.0,-1.167367059725528,19
0,1,1,0,1,0,1,0,1,0,0.0,-1.167367059725528,13
0,0,0,1,0,1,0,1,1,0,0.0,-1.1641906373139195,18
1,0,0,1,0,1,0,1,0,1,0.0,-1.1641906373139195,29
1,0,0,1,0,1,0,1,0,0,0.0,-1.1641906373139195,18
1,0,0,1,1,1,0,1,0,0,0.0,-1.1641906373139195,23
1,0,0,1,1,1,0,1,0,1,0.0,-1.1641906373139195,36
0,0,0,1,0,1,0,1,1,1,0.0,-1.1641906373139195,19
0,0,0,1,1,1,0,1,1,0,0.0,-1.1641906373139195,14
0,0,0,1,1,1,0,1,1,1,0.0,-1.1641906373139195,31
0,0,1,1,1,1,1,0,1,0,0.0,-1.1615576970394474,15
0,0,1,1,1,1,1,0,1,1,0.0,-1.1615576970394474,23
0,0,1,1,0,1,1,0,1,0,0.0,-1.1615576970394474,18
1,0,1,1,0,1,1,0,0,0,0.0,-1.1615576970394474,20
1,0,1,1,1,1,1,0,0,0,0.0,-1.1615576970394474,34
1,0,1,1,0,1,1,0,0,1,0.0,-1.1615576970394474,26
1,0,1,1,1,1,1,0,0,1,0.0,-1.1615576970394474,26
0,0,1,1,0,1,1,0,1,1,0.0,-1.1615576970394474,27
0,0,0,0,0,1,0,1,1,0,0.0,-1.13,4
0,0,0,0,0,1,0,1,1,1,0.0,-1.13,9
0,0,0,0,1,1,0,1,1,0,0.0,-1.13,10
1,0,0,0,0,1,0,1,0,1,0.0,-1.13,11
1,0,0,0,1,1,0,1,0,0,0.0,-1.13,7
1,0,0,0,0,1,0,1,0,0,0.0,-1.13,9
0,0,0,0,1,1,0,1,1,1,0.0,-1.13,10
1,0,0,0,1,1,0,1,0,1,0.0,-1.13,12
0,1,0,1,1,0,0,1,1,0,0.0,-1.1291740573976585,2
0,1,0,1,0,0,0,1,1,0,0.0,-1.1291740573976585,3
1,1,0,1,0,0,0,1,0,0,0.0,-1.1291740573976585,8
0,1,0,1,1,0,0,1,1,1,0.0,-1.1291740573976585,4
