0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,0,1,0,0.0,-0.9321485820900488,31
1,1,1,1,0,1,0,0,0,0.0,-0.9321485820900488,26
0,1,1,1,0,1,1,0,0,0.0,-0.9321485820900488,14
0,0,1,1,1,0,0,1,0,0.0,-0.9321485820900488,28
0,0,1,1,0,1,1,1,0,0.0,-0.9321485820900488,17
1,1,1,1,1,0,0,0,0,0.0,-0.9321485820900488,30
0,1,1,1,0,1,0,0,0,0.0,-0.9321485820900488,20
0,1,1,1,1,0,1,0,0,0.0,-0.9321485820900488,11
1,1,1,1,1,0,1,0,0,0.0,-0.9321485820900488,32
1,0,1,1,1,0,1,1,0,0.0,-0.9321485820900488,33
0,0,1,1,1,0,1,1,0,0.0,-0.9321485820900488,24
1,0,1,1,0,1,1,1,0,0.0,-0.9321485820900488,27
0,1,1,1,1,0,0,0,0,0.0,-0.9321485820900488,28
1,0,1,1,0,1,0,1,0,0.0,-0.9321485820900488,34
1,1,1,1,0,1,1,0,0,0.0,-0.9321485820900488,20
0,0,1,1,0,1,0,1,0,0.0,-0.9321485820900488,18
0,0,0,0,1,0,0,1,1,0.0,-0.93,39
1,0,0,0,1,0,1,1,1,0.0,-0.93,17
0,1,0,0,0,1,1,0,1,0.0,-0.93,17
1,1,0,0,1,0,0,0,1,0.0,-0.93,26
0,0,0,0,0,1,1,1,1,0.0,-0.93,26
1,1,0,0,0,1,0,0,1,0.0,-0.93,37
0,1,0,0,0,1,0,0,1,0.0,-0.93,32
1,1,0,0,0,1,1,0,1,0.0,-0.93,17
1,0,0,0,0,1,1,1,1,0.0,-0.93,27
0,1,0,0,1,0,0,0,1,0.0,-0.93,37
0,1,0,0,1,0,1,0,1,0.0,-0.93,22
1,0,0,0,0,1,0,1,1,0.0,-0.93,26
1,1,0,0,1,0,1,0,1,0.0,-0.93,23
1,0,0,0,1,0,0,1,1,0.0,-0.93,37
0,0,0,0,1,0,1,1,1,0.0,-0.93,15
0,0,0,0,0,1,0,1,1,0.0,-0.93,29
0,1,1,0,0,1,1,0,0,0.0,-0.88,2
0,0,1,0,1,0,1,1,0,0.0,-0.88,2
0,0,1,0,1,0,0,1,0,0.0,-0.88,1
1,1,1,0,0,1,1,0,0,0.0,-0.88,3
0,0,1,0,0,1,0,1,0,0.0,-0.88,4
1,1,1,0,1,0,1,0,0,0.0,-0.88,7
0,1,1,0,1,0,0,0,0,0.0,-0.88,6
1,1,1,0,1,0,0,0,0,0.0,-0.88,3
1,0,1,0,1,0,0,1,0,0.0,-0.88,4
1,0,1,0,0,1,0,1,0,0.0,-0.88,7
0,0,1,0,0,1,1,1,0,0.0,-0.88,6
1,0,1,0,0,1,1,1,0,0.0,-0.88,4
0,1,1,0,0,1,0,0,0,0.0,-0.88,6
1,0,1,0,1,0,1,1,0,0.0,-0.88,6
0,1,1,0,1,0,1,0,0,0.0,-0.88,3
1,1,1,0,0,1,0,0,0,0.0,-0.88,5
1,1,0,1,1,0,1,0,1,0.0,-0.8718680033424714,1
0,0,0,1,0,1,1,1,1,0.0,-0.8718680033424714,1
0,0,0,1,0,1,0,1,1,0.0,-0.8718680033424714,4
1,1,0,1,0,1,1,0,1,0.0,-0.8718680033424714,6
1,0,0,1,0,1,1,1,1,0.0,-0.8718680033424714,4
