0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-8.479340290709525,2
1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0.0,-8.476650983911387,1
0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-8.476285656296303,1
1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0.0,-8.476277105388126,2
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-8.475514104324786,1
1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-8.475505553416609,6
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.474789955611215,2
1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-8.474781404703037,2
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.47427043075767,1
0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-8.473284322941415,7
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-8.472816246618471,3
0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.47277473007258,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.472766179164402,1
1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.472092097904898,2
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-8.472052222808232,3
1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.471572573051354,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.470076872366265,1
0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-8.469348841617702,3
0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-8.465514104324786,3
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-8.464789955611215,1
0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-8.462788455741174,1
0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.46277473007258,3
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-8.457440757194155,2
1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-8.457432206285976,1
0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-8.452788455741173,1
1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-8.45273917471557,1
0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-8.447440757194153,1
0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-8.447400027076727,4
0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0.0,-8.444918785043278,4
1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-8.44470216937041,1
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-8.442747725623747,1
0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-8.437400027076727,1
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.418041672006186,2
0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.416466932676585,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.414971231991496,2
1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.41376907497027,1
0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.407362263880072,1
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.405866563194984,1
1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.405858012286807,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.404971231991496,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.401828890585167,3
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-8.398191814584067,1
1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-8.397509182416385,2
0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0.0,-8.397362263880073,1
0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.395866563194984,1
1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-8.39549395687775,1
0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0.0,-8.394880943243493,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0.0,-8.391828890585167,1
1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-8.389443959293377,1
0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-8.388191814584065,1
0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-8.38743728466292,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-8.387428733754742,1
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0.0,-8.384880943243493,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-8.384739426956605,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,-8.382538360161593,2
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,-8.382529809253414,2
1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.0,-8.38214235541975,1
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.375650952845126,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0.0,-8.374840213126065,1
0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-8.372497630044165,4
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-8.372489079135987,2
0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.370573601881542,2
1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0.0,-8.370565050973363,1
1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-8.36979977233785,5
0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.369077901196452,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.369069350288274,1
1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.367875744175226,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.366380043490137,1
0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-8.364855567474262,1
1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-8.364847016566083,2
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-8.362497630044166,3
0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-8.35485556747426,2
0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-8.354814837356834,2
1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-8.354806286448655,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0.0,-8.3535177261631,2
1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.0,-8.353509175254922,1
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-8.352116979650518,1
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-8.351972433556321,2
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-8.344814837356834,4
0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.0,-8.3435177261631,3
1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-8.337690458796667,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-8.329633786581836,2
1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-8.324740073435306,1
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-8.322704226596526,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0.0,-8.316482894267327,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0.0,-8.31379358746919,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-8.308761596952461,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-8.298761596952462,1
1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-8.298370179650295,1
1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-8.29448643479976,1
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-8.290313507435465,1
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.0,-8.287151633726326,1
1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-8.284462326928189,1
0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-8.283740455786791,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-8.283731904878614,1
1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.0,-8.280851549734447,1
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.0,-8.277160184634505,1
0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-8.273740455786792,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-8.26818028075344,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-8.25818028075344,1
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-8.242100485731962,1
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-8.238176361115142,1
1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-8.231529939183513,1
0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-8.201101645314028,1
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0.0,-8.201042923350188,1
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-8.19883631145038,1
0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-8.195753946767008,2
1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-8.19574539585883,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0.0,-8.193272704733559,1
0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.155456722866154,1
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-8.14620104468203,1
0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-8.14356142296983,1
0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-8.13356142296983,1
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-8.12084299882627,1
0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-8.109706875530561,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0.0,-8.10743728466292,1
1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-8.1004708993408,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-8.100296960570367,1
0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-8.093168757047115,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0,-8.089077901196452,1
0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.0,-8.082614167883035,1
0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-8.075757924888746,1
0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0.0,-8.072615583482417,1
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-8.057115516642744,1
0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0.0,-8.050236454131941,1
0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0.0,-8.043284322941416,1
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0.0,-8.042493613510485,1
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0.0,-8.033284322941416,1
0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-8.024789955611215,1
1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-8.024256208215194,1
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,-8.017200914751932,1
1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-8.015083386477071,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-8.014959515160706,1
0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0.0,-8.008542840220617,1
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-8.008072107844239,1
1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-8.001282440522699,1
0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.0,-7.983314114217684,1
1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.0,-7.971045371611334,1
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-7.957688026721203,1
0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-7.950089443948211,1
1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-7.941501850055136,1
1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0.0,-7.941411933370175,1
0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-7.931834704019066,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0.0,-7.931420484278353,1
0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0.0,-7.927955444673078,1
0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0.0,-7.91485556747426,1
0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-7.8370628988054705,1
1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0.0,-7.740782926622469,1
1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-7.689311363037545,1
0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0.05555555555555555,-8.473284322941415,1
