0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,0,1,1,0,1,0,0.0,-1.1300000000000001,6
1,0,0,0,1,0,1,1,0,1,0,0.0,-1.1300000000000001,4
1,0,0,0,1,1,0,1,0,1,0,0.0,-1.1300000000000001,4
1,0,0,0,1,0,1,0,1,0,1,0.0,-1.1300000000000001,2
0,1,0,0,1,0,1,1,0,0,1,0.0,-1.1300000000000001,3
1,0,0,0,1,1,0,1,0,0,1,0.0,-1.1300000000000001,1
1,0,0,0,1,0,1,0,1,1,0,0.0,-1.1300000000000001,1
0,1,0,0,1,0,1,0,1,0,1,0.0,-1.1300000000000001,4
1,0,0,0,1,1,0,0,1,0,1,0.0,-1.1300000000000001,3
1,0,0,0,1,1,0,0,1,1,0,0.0,-1.1300000000000001,3
1,0,1,1,0,0,1,0,1,0,1,0.0,-1.1257581476005374,3
0,1,1,1,0,1,0,1,0,0,1,0.0,-1.1257581476005374,5
1,0,1,1,0,1,0,1,0,0,1,0.0,-1.1257581476005374,3
0,1,1,1,0,0,1,1,0,0,1,0.0,-1.1257581476005374,1
1,0,1,1,0,1,0,0,1,1,0,0.0,-1.1257581476005374,7
0,1,1,1,0,0,1,0,1,1,0,0.0,-1.1257581476005374,8
0,1,1,1,0,0,1,1,0,1,0,0.0,-1.1257581476005374,5
0,1,1,1,0,1,0,1,0,1,0,0.0,-1.1257581476005374,6
1,0,1,1,0,1,0,0,1,0,1,0.0,-1.1257581476005374,6
0,1,1,1,0,0,1,0,1,0,1,0.0,-1.1257581476005374,4
0,1,1,1,0,1,0,0,1,0,1,0.0,-1.1257581476005374,6
1,0,1,1,0,1,0,1,0,1,0,0.0,-1.1257581476005374,9
1,0,1,1,0,0,1,1,0,1,0,0.0,-1.1257581476005374,3
1,0,1,1,0,0,1,1,0,0,1,0.0,-1.1257581476005374,7
1,0,1,1,0,0,1,0,1,1,0,0.0,-1.1257581476005374,7
0,1,1,1,0,1,0,0,1,1,0,0.0,-1.1257581476005374,4
0,1,1,0,0,1,0,1,0,1,1,0.0,-1.0771141643304443,3
1,0,1,0,0,1,0,1,0,1,1,0.0,-1.0771141643304443,4
0,1,1,0,0,0,1,1,0,1,1,0.0,-1.0771141643304443,3
0,1,1,0,0,1,0,0,1,1,1,0.0,-1.0771141643304443,1
1,0,1,0,0,0,1,1,0,1,1,0.0,-1.0771141643304443,4
1,0,1,0,0,1,0,0,1,1,1,0.0,-1.0771141643304443,1
0,1,1,0,0,0,1,0,1,1,1,0.0,-1.0771141643304443,3
1,0,0,1,1,0,1,1,0,1,1,0.0,-1.075579150125605,1
0,1,0,1,1,1,0,0,1,1,1,0.0,-1.075579150125605,3
1,0,0,1,1,1,0,1,0,1,1,0.0,-1.075579150125605,2
0,1,0,1,1,1,0,1,0,1,1,0.0,-1.075579150125605,2
0,1,1,0,0,0,1,1,0,0,0,0.0,-1.07,1
1,0,1,0,0,0,1,1,0,0,0,0.0,-1.07,1
1,0,1,0,0,0,1,0,1,0,0,0.0,-1.07,2
0,1,0,0,1,1,0,0,1,1,1,0.0,-1.0371141643304442,1
1,0,0,0,1,1,0,0,1,1,1,0.0,-1.0371141643304442,1
1,0,1,0,1,0,1,0,1,1,0,0.0,-1.0350087547572613,2
1,0,1,0,1,0,1,1,0,1,0,0.0,-1.0350087547572613,1
1,0,0,1,0,1,0,0,1,1,0,0.0,-1.03,1
1,0,1,0,0,1,0,1,1,0,1,0.0,-0.9834704893913221,1
