0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,0,0.0,-0.29000000000000004,15
1,0,1,0,1,1,1,0.0,-0.29000000000000004,22
1,0,1,1,0,0,1,0.0,-0.29000000000000004,21
1,1,0,0,1,0,0,0.0,-0.29000000000000004,16
1,1,0,0,1,0,1,0.0,-0.29000000000000004,18
0,0,1,1,0,0,1,0.0,-0.29000000000000004,18
1,1,0,0,1,1,1,0.0,-0.29000000000000004,14
1,0,1,0,1,1,0,0.0,-0.29000000000000004,38
0,0,1,0,1,0,1,0.0,-0.29000000000000004,15
0,1,0,1,0,1,0,0.0,-0.29000000000000004,30
1,0,1,1,0,0,0,0.0,-0.29000000000000004,24
0,1,0,0,1,0,1,0.0,-0.29000000000000004,15
1,1,0,1,0,1,1,0.0,-0.29000000000000004,24
0,1,0,1,0,1,1,0.0,-0.29000000000000004,21
0,1,0,1,0,0,1,0.0,-0.29000000000000004,23
1,0,1,1,0,1,1,0.0,-0.29000000000000004,24
1,1,0,1,0,0,0,0.0,-0.29000000000000004,27
1,1,0,0,1,1,0,0.0,-0.29000000000000004,21
0,0,1,1,0,1,1,0.0,-0.29000000000000004,17
0,1,0,1,0,0,0,0.0,-0.29000000000000004,26
0,1,0,0,1,1,1,0.0,-0.29000000000000004,9
1,1,0,1,0,1,0,0.0,-0.29000000000000004,33
0,0,1,0,1,0,0,0.0,-0.29000000000000004,22
0,1,0,0,1,0,0,0.0,-0.29000000000000004,24
0,0,1,1,0,0,0,0.0,-0.29000000000000004,27
0,1,0,0,1,1,0,0.0,-0.29000000000000004,17
1,0,1,0,1,0,1,0.0,-0.29000000000000004,25
0,0,1,0,1,1,1,0.0,-0.29000000000000004,26
1,0,1,1,0,1,0,0.0,-0.29000000000000004,28
0,0,1,0,1,1,0,0.0,-0.29000000000000004,25
0,0,1,1,0,1,0,0.0,-0.29000000000000004,32
1,1,0,1,0,0,1,0.0,-0.29000000000000004,13
0,0,0,0,1,1,1,0.0,-0.27,5
1,0,0,0,1,0,0,0.0,-0.27,8
1,0,0,0,1,1,1,0.0,-0.27,9
1,0,0,1,0,1,1,0.0,-0.27,10
0,0,0,0,1,0,1,0.0,-0.27,12
1,0,0,0,1,0,1,0.0,-0.27,8
1,0,0,0,1,1,0,0.0,-0.27,13
1,0,0,1,0,0,1,0.0,-0.27,14
0,0,0,1,0,0,1,0.0,-0.27,14
1,0,0,1,0,0,0,0.0,-0.27,13
0,0,0,0,1,0,0,0.0,-0.27,6
1,0,0,1,0,1,0,0.0,-0.27,16
0,0,0,1,0,1,1,0.0,-0.27,13
0,0,0,0,1,1,0,0.0,-0.27,18
0,0,0,1,0,1,0,0.0,-0.27,14
0,0,0,1,0,0,0,0.0,-0.27,27
0,1,1,0,1,1,0,0.0,-0.26321184122292585,5
1,1,1,0,1,0,0,0.0,-0.26321184122292585,4
1,1,1,0,1,0,1,0.0,-0.26321184122292585,4
0,1,1,0,1,0,1,0.0,-0.26321184122292585,2
1,1,1,1,0,0,1,0.0,-0.26321184122292585,3
1,1,1,1,0,1,1,0.0,-0.26321184122292585,7
0,1,1,1,0,0,0,0.0,-0.26321184122292585,4
1,1,1,1,0,0,0,0.0,-0.26321184122292585,8
0,1,1,0,1,1,1,0.0,-0.26321184122292585,3
1,1,1,0,1,1,0,0.0,-0.26321184122292585,6
0,1,1,1,0,1,0,0.0,-0.26321184122292585,11
0,1,1,0,1,0,0,0.0,-0.26321184122292585,8
1,1,1,0,1,1,1,0.0,-0.26321184122292585,5
0,1,1,1,0,1,1,0.0,-0.26321184122292585,6
1,1,1,1,0,1,0,0.0,-0.26321184122292585,8
0,1,1,1,0,0,1,0.0,-0.26321184122292585,6
