0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-2.7431292781237815,1
1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-2.7431292781237815,1
1,0,0,1,0,1,1,0,0,0,1,1,0,0.0,-2.7431292781237815,2
1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-2.7431292781237815,3
1,0,0,1,0,1,0,1,1,0,1,1,0,0.0,-2.7351833764037243,3
1,0,0,1,0,1,0,1,1,1,0,0,1,0.0,-2.7351833764037243,8
1,0,0,1,0,1,0,1,1,1,0,1,0,0.0,-2.7351833764037243,2
1,0,0,1,0,1,0,1,1,0,1,0,1,0.0,-2.7351833764037243,5
1,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-2.7334675705115594,4
1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,-2.7334675705115594,8
1,0,0,1,1,0,1,0,0,0,1,1,0,0.0,-2.7334675705115594,1
1,0,0,1,1,0,1,0,0,0,1,0,1,0.0,-2.7334675705115594,4
0,1,1,0,1,0,1,0,0,1,0,1,0,0.0,-2.733211841222926,10
0,1,1,0,1,0,1,0,0,0,1,0,1,0.0,-2.733211841222926,13
0,1,1,0,1,0,1,0,0,0,1,1,0,0.0,-2.733211841222926,2
0,1,1,0,1,0,1,0,0,1,0,0,1,0.0,-2.733211841222926,13
1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-2.7331292781237813,2
1,0,0,1,0,1,0,0,1,0,1,1,0,0.0,-2.7331292781237813,1
1,0,0,1,0,1,0,0,1,0,1,0,1,0.0,-2.7331292781237813,2
1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-2.7331292781237813,5
1,0,0,1,0,1,1,1,0,1,0,1,0,0.0,-2.7314945414905396,4
1,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-2.7314945414905396,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0.0,-2.7314945414905396,1
1,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-2.7314945414905396,8
0,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-2.7257581476005375,2
0,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-2.7257581476005375,3
0,1,1,0,0,1,1,0,0,0,1,0,1,0.0,-2.7257581476005375,4
0,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-2.7257581476005375,8
1,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-2.7255216687915023,3
1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-2.7255216687915023,4
1,0,0,1,1,0,0,1,1,1,0,1,0,0.0,-2.7255216687915023,7
1,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-2.7255216687915023,6
0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-2.7252659395028687,6
0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-2.7252659395028687,3
0,1,1,0,1,0,0,1,1,1,0,0,1,0.0,-2.7252659395028687,12
0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-2.7252659395028687,5
1,0,1,1,1,0,1,0,0,0,1,0,1,0.0,-2.7238563666952396,5
1,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-2.7238563666952396,9
1,0,1,1,1,0,1,0,0,0,1,1,0,0.0,-2.7238563666952396,6
1,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-2.7238563666952396,5
1,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-2.723467570511559,1
1,0,0,1,1,0,0,0,1,1,0,0,1,0.0,-2.723467570511559,4
1,0,0,1,1,0,0,0,1,0,1,0,1,0.0,-2.723467570511559,2
1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-2.723467570511559,3
0,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-2.723211841222926,3
0,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-2.723211841222926,5
0,1,1,0,1,0,0,0,1,0,1,0,1,0.0,-2.723211841222926,8
0,1,1,0,1,0,0,0,1,1,0,0,1,0.0,-2.723211841222926,14
1,0,0,1,1,0,1,1,0,1,0,1,0,0.0,-2.721832833878318,2
1,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-2.721832833878318,4
