0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,0,0,0,0,0.0,-2.56,115
0,0,1,1,1,0,0,1,0,0.0,-2.56,129
1,1,0,0,1,0,0,0,1,0.0,-2.559411166204458,150
0,1,1,0,1,0,0,1,1,0.0,-2.559411166204458,149
0,0,1,1,0,1,1,1,0,0.0,-2.5517711661684346,74
1,0,0,1,0,1,1,0,0,0.0,-2.5517711661684346,80
1,1,0,0,0,1,1,0,1,0.0,-2.551182332372893,90
0,1,1,0,0,1,1,1,1,0.0,-2.551182332372893,111
0,0,1,1,1,0,1,1,0,0.0,-2.352267428325177,8
1,0,0,1,1,0,1,0,0,0.0,-2.352267428325177,5
0,1,1,0,1,0,1,1,1,0.0,-2.3516785945296355,11
1,1,0,0,1,0,1,0,1,0.0,-2.3516785945296355,8
1,0,0,1,0,1,0,0,0,0.0,-2.35,4
0,0,1,1,0,1,0,1,0,0.0,-2.35,8
0,1,1,0,0,1,0,1,1,0.0,-2.349411166204458,4
1,1,0,0,0,1,0,0,1,0.0,-2.349411166204458,4
0,0,1,1,1,1,0,1,0,0.0,-2.3028630889045236,1
1,0,0,1,1,1,0,0,0,0.0,-2.3028630889045236,2
0,1,1,0,1,1,0,1,1,0.0,-2.3022742551089816,3
1,1,0,0,1,1,0,0,1,0.0,-2.3022742551089816,5
1,0,0,1,0,0,1,0,0,0.0,-2.3,3
0,0,1,1,0,0,1,1,0,0.0,-2.3,2
0,1,1,0,0,0,1,1,1,0.0,-2.2994111662044583,1
1,1,0,0,0,0,1,0,1,0.0,-2.2994111662044583,4
0,0,1,0,1,0,0,1,1,0.0,-2.24,2
1,0,0,0,1,0,0,0,1,0.0,-2.24,3
1,1,0,1,1,0,0,0,0,0.0,-2.2339918009120767,3
1,0,0,0,0,1,1,0,1,0.0,-2.231771166168435,2
0,0,1,0,0,1,1,1,1,0.0,-2.231771166168435,4
1,1,0,1,0,1,1,0,0,0.0,-2.2257629670805117,1
1,0,1,1,1,0,0,0,0,0.0,-2.2080302335438775,2
1,1,1,0,1,0,0,0,1,0.0,-2.2074413997483355,1
1,0,0,1,1,0,0,0,1,0.0,-2.2042648867455115,3
0,1,0,0,0,1,1,1,1,0.0,-2.201182332372893,2
0,1,1,0,1,0,0,1,0,0.0,-2.2,1
1,1,1,0,0,1,1,0,1,0.0,-2.19921256591677,2
1,0,0,1,0,1,1,0,1,0.0,-2.196036052913946,1
1,1,0,0,0,1,1,0,0,0.0,-2.1917711661684347,1
1,0,1,1,1,0,1,0,0,0.0,-2.000297661869055,1
