0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,1,0,0.0,-1.15,13
1,0,1,0,0,0,0,1,0,1,0.0,-1.15,17
0,1,1,0,0,0,0,1,0,1,0.0,-1.15,40
1,0,1,0,0,1,0,1,0,1,0.0,-1.15,26
1,0,1,0,0,0,1,0,1,0,0.0,-1.15,21
0,1,1,0,0,1,0,1,1,0,0.0,-1.15,21
1,0,1,0,0,1,1,0,1,0,0.0,-1.15,13
0,1,1,0,0,1,0,1,0,1,0.0,-1.15,19
0,1,1,0,0,1,1,0,0,1,0.0,-1.15,43
0,1,1,0,0,0,1,0,0,1,0.0,-1.15,37
1,0,1,0,0,0,1,0,0,1,0.0,-1.15,42
1,0,1,0,0,0,0,1,1,0,0.0,-1.15,14
1,0,1,0,0,1,1,0,0,1,0.0,-1.15,19
0,1,1,0,0,1,1,0,1,0,0.0,-1.15,15
0,1,1,0,0,0,0,1,1,0,0.0,-1.15,29
0,1,1,0,0,0,1,0,1,0,0.0,-1.15,36
1,0,0,1,1,1,0,1,1,0,0.0,-1.14419063731392,9
0,1,0,1,1,1,0,1,0,1,0.0,-1.14419063731392,28
1,0,0,1,1,1,0,1,0,1,0.0,-1.14419063731392,19
1,0,0,1,1,1,1,0,1,0,0.0,-1.14419063731392,9
1,0,0,1,1,0,0,1,0,1,0.0,-1.14419063731392,22
1,0,0,1,1,1,1,0,0,1,0.0,-1.14419063731392,16
0,1,0,1,1,0,0,1,0,1,0.0,-1.14419063731392,29
0,1,0,1,1,0,1,0,0,1,0.0,-1.14419063731392,46
1,0,0,1,1,0,0,1,1,0,0.0,-1.14419063731392,11
0,1,0,1,1,1,1,0,0,1,0.0,-1.14419063731392,44
0,1,0,1,1,1,1,0,1,0,0.0,-1.14419063731392,23
1,0,0,1,1,0,1,0,0,1,0.0,-1.14419063731392,17
0,1,0,1,1,0,1,0,1,0,0.0,-1.14419063731392,29
0,1,0,1,1,1,0,1,1,0,0.0,-1.14419063731392,14
0,1,0,1,1,0,0,1,1,0,0.0,-1.14419063731392,25
1,0,0,1,1,0,1,0,1,0,0.0,-1.14419063731392,23
1,0,0,0,1,1,1,0,1,0,0.0,-1.1099999999999999,1
1,0,0,0,1,0,1,0,1,0,0.0,-1.1099999999999999,2
1,0,0,0,1,1,0,1,0,1,0.0,-1.1099999999999999,3
1,0,0,0,1,0,0,1,0,1,0.0,-1.1099999999999999,3
0,1,0,0,1,1,0,1,1,0,0.0,-1.1099999999999999,5
1,0,0,0,1,0,0,1,1,0,0.0,-1.1099999999999999,4
1,0,0,0,1,1,1,0,0,1,0.0,-1.1099999999999999,8
0,1,0,0,1,0,0,1,1,0,0.0,-1.1099999999999999,9
0,1,0,0,1,0,1,0,0,1,0.0,-1.1099999999999999,11
0,1,0,0,1,0,0,1,0,1,0.0,-1.1099999999999999,16
0,1,0,0,1,0,1,0,1,0,0.0,-1.1099999999999999,11
0,1,0,0,1,1,1,0,1,0,0.0,-1.1099999999999999,6
0,1,0,0,1,1,0,1,0,1,0.0,-1.1099999999999999,7
0,1,0,0,1,1,1,0,0,1,0.0,-1.1099999999999999,6
1,0,0,0,1,1,0,1,1,0,0.0,-1.1099999999999999,3
1,0,0,0,1,0,1,0,0,1,0.0,-1.1099999999999999,11
1,0,1,1,0,0,1,0,0,1,0.0,-1.1091740573976585,4
0,1,1,1,0,0,0,1,1,0,0.0,-1.1091740573976585,2
1,0,1,1,0,1,1,0,0,1,0.0,-1.1091740573976585,4
1,0,1,1,0,1,0,1,1,0,0.0,-1.1091740573976585,2
1,0,1,1,0,0,0,1,0,1,0.0,-1.1091740573976585,2
