0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.9318087539158855,15
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.9318087539158855,9
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.930531550941986,7
0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.930531550941986,14
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.9286696823683345,7
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.9286696823683345,11
0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.927392479394435,4
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.927392479394435,14
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.927263105106067,14
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.927263105106067,6
0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.925985902132167,4
0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.925985902132167,9
1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.924124033558516,5
1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.924124033558516,13
1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.92357992008432,9
1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.92357992008432,14
0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.922846830584617,11
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.922846830584617,11
0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.92230271711042,6
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.92230271711042,17
1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.920440848536769,14
1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.920440848536769,7
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.919163645562869,10
0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.919163645562869,7
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.919034271274501,21
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.919034271274501,8
0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.9177570683006016,7
0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.9177570683006016,14
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.91589519972695,3
1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.91589519972695,12
0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.914617996753051,6
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.914617996753051,3
1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.869403411043213,4
1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.869403411043213,13
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.8682369189779315,1
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.868126208069313,6
0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.868126208069313,9
0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-4.8669597160040325,2
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.866264339495663,10
1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.866264339495663,7
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.865097847430381,2
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.865097847430381,1
0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.864987136521763,7
0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.864987136521763,7
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.8638206444564815,2
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.861808753915885,3
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.861717239327954,6
1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-4.8611745772116475,3
1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.8611745772116475,10
1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.860008085146366,3
1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-4.860008085146366,4
0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-4.859897374237748,5
0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.859897374237748,10
0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-4.858730882172467,1
0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.858730882172467,1
0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.858669682368334,3
0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.858669682368334,4
1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.858578167780403,3
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.858578167780403,1
1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.858035505664097,3
1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.858035505664097,9
0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.857263105106067,4
0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.857263105106067,4
1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.857171590518136,3
1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.857171590518136,2
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.856869013598816,1
1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.856869013598816,2
0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.8567583026901975,8
0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.8567583026901975,6
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.855591810624916,1
0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.855591810624916,1
0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.854124033558516,1
0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.854124033558516,5
1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.854032518970585,5
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.854032518970585,3
0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.85357992008432,4
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.85357992008432,4
1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.853488405496389,3
1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.853488405496389,2
0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.850440848536769,2
0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.850440848536769,5
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.850349333948838,2
1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.850349333948838,3
0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.849034271274501,3
0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.849034271274501,2
