0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-351.13,442
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-351.1299999999998,299
0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-327.73,357
1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.0,-327.73000000000013,421
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-303.06000000000006,62
0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.0,-303.06000000000006,120
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-282.49,4
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0,-282.49000000000007,3
1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-277.33000000000004,23
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.0,-277.33000000000004,26
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,-275.57,14
1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0.0,-275.5700000000001,21
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,-274.86,9
1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0.0,-274.86000000000007,8
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0.0,-272.08000000000015,11
0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,-272.08000000000004,14
1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0.0,-263.38000000000005,5
0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0.0,-263.38,14
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,-261.15999999999997,3
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,-258.04000000000013,7
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-258.04,11
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,-254.18,17
1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,-254.1799999999998,5
1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-251.92000000000002,21
0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-251.92000000000002,11
0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0.0,-250.90000000000006,5
1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,-250.90000000000003,4
1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0.0,-250.8599999999999,3
0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0.0,-250.85999999999999,3
0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0.0,-247.41,4
1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,-247.41000000000005,2
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-239.40000000000003,4
0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-239.40000000000006,4
0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0.0,-225.43000000000004,2
1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.0,-225.43000000000004,2
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,-217.71999999999997,4
1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0.0,-209.86000000000016,6
0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0.0,-209.85999999999996,6
0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0.0,-201.03000000000003,2
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-198.45999999999984,1
0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0.0,-195.75999999999996,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-189.4,1
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0.0,-185.19,1
0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0.0,-185.19000000000008,1
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-182.48000000000002,1
1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0,-182.48000000000002,2
1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,-178.62,1
1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0.0,-176.36000000000013,1
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.0,-176.08,1
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.0,-176.08000000000015,1
1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-167.98000000000002,1
0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-167.9800000000001,1
0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,-166.9400000000001,1
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-165.00000000000009,1
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.0,-162.97999999999996,1
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,-156.63,1
1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-144.25000000000009,1
0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-93.14000000000001,1
1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0.0,73.36000000000006,1
