0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0.0,-523.2,1018
1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0.0,-523.2,425
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.0,-459.49,23
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0.0,-459.4900000000001,8
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-446.6700000000001,66
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-446.67,27
1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0.0,-443.89999999999986,23
0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0.0,-443.9,18
0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-436.65999999999985,29
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-436.65999999999997,12
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0.0,-407.77000000000004,23
1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0.0,-407.7700000000001,9
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-406.73,17
1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-406.73,6
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-403.1099999999999,6
0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,-403.10999999999996,38
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-396.75999999999976,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-396.76,17
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-396.72,9
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-396.72,5
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-393.54999999999995,14
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0,-393.54999999999984,2
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-393.43000000000006,4
1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-393.43,2
0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-391.0899999999998,2
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,-391.09000000000003,1
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-390.78000000000003,6
1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-390.78000000000003,1
0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-389.00999999999993,7
1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-389.0100000000001,7
0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0.0,-385.93999999999994,4
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,-385.79,2
1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-385.78999999999985,5
0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0.0,-382.79999999999995,2
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0.0,-382.80000000000007,4
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-380.2199999999998,3
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-380.22,10
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-378.20000000000005,2
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-378.1999999999999,7
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-377.00999999999976,4
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,-377.01000000000005,5
0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.0,-376.7100000000001,5
1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0.0,-376.71000000000004,3
1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-376.02999999999986,2
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,-376.03,7
0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-374.30999999999995,8
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-374.30999999999983,1
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-372.8999999999999,3
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-372.56999999999994,2
1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-372.5699999999999,2
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.0,-371.94999999999993,5
1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0.0,-371.94999999999993,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-369.68,2
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-369.03,1
0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-369.02999999999986,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-366.46999999999997,2
0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-366.36,2
1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-366.36,1
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-362.06000000000006,1
0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-361.19,3
0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-361.05999999999995,1
0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0.0,-359.4399999999998,2
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0.0,-359.43999999999994,1
0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,-357.85,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-353.14000000000004,1
0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-351.7699999999998,1
1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0.0,-351.05000000000007,1
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,-349.93000000000006,1
1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-349.9299999999997,2
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-347.22999999999996,2
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-346.46999999999986,1
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.0,-344.86999999999995,1
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.0,-343.26,1
1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0.05555555555555555,-523.2,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-341.40999999999997,2
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-340.68,1
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-340.6799999999999,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,-335.7,2
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0.0,-329.7200000000001,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-328.38,1
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-328.3799999999999,1
1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,-327.99,1
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,-327.99,2
1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-327.4799999999998,1
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-326.41999999999996,2
0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0.0,-324.4599999999999,1
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-322.12,1
0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0.0,-319.5,2
0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-318.8299999999999,1
