0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,0,1,0.0,-1.03,20
1,0,1,0,0,1,0,1,0,0,0.0,-1.03,26
0,1,1,0,0,0,1,1,0,1,0.0,-1.03,36
0,1,1,0,0,1,0,1,0,1,0.0,-1.03,33
0,1,1,0,0,0,1,1,0,0,0.0,-1.03,26
1,0,1,0,0,0,1,1,0,1,0.0,-1.03,36
0,1,1,0,0,1,0,1,0,0,0.0,-1.03,29
1,0,1,0,0,0,1,1,0,0,0.0,-1.03,43
1,0,1,0,0,1,0,0,1,0,0.0,-1.03,38
0,1,1,0,0,0,1,0,1,1,0.0,-1.03,46
1,0,1,0,0,0,1,0,1,1,0.0,-1.03,48
1,0,1,0,0,0,1,0,1,0,0.0,-1.03,37
0,1,1,0,0,1,0,0,1,0,0.0,-1.03,37
1,0,1,0,0,1,0,0,1,1,0.0,-1.03,32
0,1,1,0,0,1,0,0,1,1,0.0,-1.03,48
0,1,1,0,0,0,1,0,1,0,0.0,-1.03,36
1,0,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,14
0,1,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,13
0,1,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,16
0,1,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,9
1,0,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,15
1,0,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,15
1,0,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,15
0,1,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,7
1,0,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,15
0,1,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,23
0,1,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,17
0,1,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,24
1,0,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,21
1,0,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,26
0,1,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,21
1,0,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,32
0,1,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,2
1,0,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,1
1,0,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,4
0,1,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,3
0,1,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,1
0,1,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,4
1,0,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,5
1,0,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,4
0,1,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,5
0,1,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,5
1,0,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,4
0,1,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,3
1,0,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,3
1,0,0,0,1,0,1,1,0,1,0.0,-0.9900000000000001,2
1,0,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,7
1,0,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,4
0,1,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,6
1,0,1,1,0,1,0,0,1,0,0.0,-0.9857581476005374,6
1,0,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,6
0,1,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,2
1,0,1,1,0,1,0,0,1,1,0.0,-0.9857581476005374,6
0,1,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,5
0,1,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,7
1,0,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,3
0,1,1,1,0,1,0,0,1,1,0.0,-0.9857581476005374,8
1,0,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,4
0,1,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,4
1,0,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,8
0,1,1,1,0,1,0,0,1,0,0.0,-0.9857581476005374,3
0,1,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,9
1,0,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,6
1,0,1,0,1,0,1,0,1,1,0.0,-0.8950087547572613,1
1,0,0,1,0,1,0,0,1,0,0.0,-0.89,1
1,0,0,1,1,1,0,1,1,0,0.0,-0.8804479428177729,1
1,0,0,1,1,1,0,1,1,1,0.0,-0.8804479428177729,1
1,0,0,1,1,0,1,1,1,0,0.0,-0.8804479428177729,1
0,1,1,0,0,1,0,0,0,0,0.0,-0.88,1
