0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0.0,-0.2,12
1,0,0,0,1,1,0.0,-0.2,23
0,0,0,1,1,1,0.0,-0.2,32
1,0,0,1,0,1,0.0,-0.2,47
0,0,0,0,1,1,0.0,-0.2,16
0,0,1,1,0,1,0.0,-0.2,40
1,1,0,1,0,0,0.0,-0.2,49
1,0,0,1,1,1,0.0,-0.2,40
1,1,0,0,0,0,0.0,-0.2,21
0,1,1,1,1,0,0.0,-0.2,41
1,1,1,0,0,0,0.0,-0.2,30
1,0,1,0,0,1,0.0,-0.2,36
1,1,0,1,1,0,0.0,-0.2,37
0,0,1,0,1,1,0.0,-0.2,21
0,1,0,1,0,0,0.0,-0.2,27
1,1,0,0,1,0,0.0,-0.2,22
0,0,0,1,0,1,0.0,-0.2,39
1,0,0,0,0,1,0.0,-0.2,18
0,1,1,0,1,0,0.0,-0.2,13
1,0,1,1,1,1,0.0,-0.2,50
0,0,1,0,0,1,0.0,-0.2,21
1,0,1,0,1,1,0.0,-0.2,24
1,1,1,1,0,0,0.0,-0.2,34
1,0,1,1,0,1,0.0,-0.2,49
0,0,1,1,1,1,0.0,-0.2,48
0,1,0,0,1,0,0.0,-0.2,14
1,1,1,0,1,0,0.0,-0.2,24
0,1,1,1,0,0,0.0,-0.2,37
0,1,0,1,1,0,0.0,-0.2,33
0,1,0,0,0,0,0.0,-0.2,18
1,1,1,1,1,0,0.0,-0.2,54
0,1,1,0,0,0,0.0,-0.2,28
1,1,1,1,1,1,0.0,-0.003419728847712744,1
1,0,1,1,1,0,0.0,0.0,1
