0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,0,0,1,1,0,0.0,-0.35000000000000003,122
1,0,0,0,1,0,0.0,-0.35000000000000003,161
1,0,0,0,1,1,0.0,-0.35000000000000003,224
0,0,0,1,1,1,0.0,-0.35000000000000003,149
0,1,1,1,0,0,0.0,-0.3451273942437076,60
0,1,1,1,0,1,0.0,-0.3451273942437076,69
1,1,1,0,0,1,0.0,-0.3451273942437076,111
1,1,1,0,0,0,0.0,-0.3451273942437076,75
1,0,1,0,0,0,0.0,-0.29000000000000004,2
0,0,1,1,0,0,0.0,-0.29000000000000004,1
0,0,1,1,0,1,0.0,-0.29000000000000004,3
1,0,1,0,0,1,0.0,-0.29000000000000004,4
1,0,0,1,1,0,0.0,-0.2883600299451695,2
1,0,0,1,1,1,0.0,-0.2883600299451695,3
1,1,0,0,1,1,0.0,-0.28538440339341825,3
0,1,0,1,1,0,0.0,-0.28538440339341825,1
0,1,0,1,1,1,0.0,-0.28538440339341825,1
1,1,1,1,0,0,0.0,-0.2834874241888771,1
1,1,1,1,0,1,0.0,-0.2834874241888771,1
0,0,0,0,1,1,0.0,-0.28,2
0,0,1,1,1,0,0.0,-0.27398318807081334,1
1,0,1,0,1,0,0.0,-0.27398318807081334,2
1,1,0,0,0,1,0.0,-0.26,1
0,1,0,0,1,0,0.0,-0.21538440339341824,1
