0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,1,1,1,0,0.0,-0.9021485820900489,95
1,1,0,0,0,1,1,0,0,0.0,-0.9021485820900489,41
1,1,1,0,0,1,1,0,0,0.0,-0.9021485820900489,64
0,1,1,0,0,1,1,1,0,0.0,-0.9021485820900489,100
1,1,0,0,0,0,0,0,1,0.0,-0.8999999999999999,38
1,1,1,0,0,0,0,0,1,0.0,-0.8999999999999999,51
0,1,1,0,0,0,0,1,1,0.0,-0.8999999999999999,61
0,1,0,0,0,0,0,1,1,0.0,-0.8999999999999999,63
1,0,0,1,1,1,1,0,0,0.0,-0.8977886580959825,18
0,0,1,1,1,1,1,1,0,0.0,-0.8977886580959825,48
1,0,1,1,1,1,1,0,0,0.0,-0.8977886580959825,30
0,0,0,1,1,1,1,1,0,0.0,-0.8977886580959825,44
0,0,0,1,1,0,0,1,1,0.0,-0.8956400760059335,43
1,0,1,1,1,0,0,0,1,0.0,-0.8956400760059335,22
1,0,0,1,1,0,0,0,1,0.0,-0.8956400760059335,24
0,0,1,1,1,0,0,1,1,0.0,-0.8956400760059335,43
1,1,0,0,0,1,0,0,0,0.0,-0.85,1
1,1,1,0,0,1,0,0,0,0.0,-0.85,9
0,1,1,0,0,1,0,1,0,0.0,-0.85,9
0,1,0,0,0,1,0,1,0,0.0,-0.85,14
1,0,1,1,1,1,0,0,0,0.0,-0.8456400760059336,2
0,0,0,1,1,1,0,1,0,0.0,-0.8456400760059336,5
0,0,1,1,1,1,0,1,0,0.0,-0.8456400760059336,2
1,0,0,1,1,1,0,0,0,0.0,-0.8456400760059336,2
1,1,0,0,0,0,1,0,1,0.0,-0.8418680033424715,5
1,1,1,0,0,0,1,0,1,0.0,-0.8418680033424715,6
0,1,1,0,0,0,1,1,1,0.0,-0.8418680033424715,11
0,1,0,0,0,0,1,1,1,0.0,-0.8418680033424715,12
1,0,1,1,1,0,1,0,1,0.0,-0.8375080793484051,2
1,0,0,1,1,0,1,0,1,0.0,-0.8375080793484051,6
0,0,0,1,1,0,1,1,1,0.0,-0.8375080793484051,5
0,0,1,1,1,0,1,1,1,0.0,-0.8375080793484051,5
1,0,0,0,1,1,1,0,0,0.0,-0.8321485820900488,4
0,0,1,0,1,1,1,1,0,0.0,-0.8321485820900488,6
1,0,1,0,1,1,1,0,0,0.0,-0.8321485820900488,5
1,1,0,1,0,1,1,0,0,0.0,-0.8303855010679805,1
0,1,1,1,0,1,1,1,0,0.0,-0.8303855010679805,5
0,1,0,1,0,1,1,1,0,0.0,-0.8303855010679805,4
1,1,1,1,0,1,1,0,0,0.0,-0.8303855010679805,6
1,0,0,0,1,0,0,0,1,0.0,-0.8300000000000001,3
1,0,1,0,1,0,0,0,1,0.0,-0.8300000000000001,3
0,0,0,0,1,0,0,1,1,0.0,-0.8300000000000001,4
0,0,1,0,1,0,0,1,1,0.0,-0.8300000000000001,3
1,1,1,1,0,0,0,0,1,0.0,-0.8282369189779317,4
0,1,1,1,0,0,0,1,1,0.0,-0.8282369189779317,2
1,1,0,1,0,0,0,0,1,0.0,-0.8282369189779317,2
0,1,0,1,0,0,0,1,1,0.0,-0.8282369189779317,11
1,1,1,0,0,1,1,1,0,0.0,-0.7949496210476871,6
1,1,1,0,0,0,0,1,1,0.0,-0.7928010389576383,1
1,1,0,0,0,0,0,1,1,0.0,-0.7928010389576383,1
0,1,0,0,0,1,1,0,0,0.0,-0.7921485820900488,1
0,1,1,0,0,1,1,0,0,0.0,-0.7921485820900488,3
1,0,1,1,1,1,1,1,0,0.0,-0.7905896970536207,3
1,0,0,1,1,1,1,1,0,0.0,-0.7905896970536207,1
0,1,1,0,0,0,0,0,1,0.0,-0.79,3
0,1,0,0,0,0,0,0,1,0.0,-0.79,1
1,0,0,1,1,0,0,1,1,0.0,-0.7884411149635719,2
0,0,1,1,1,0,0,0,1,0.0,-0.7856400760059337,1
0,0,0,1,1,0,0,0,1,0.0,-0.7856400760059337,1
0,0,1,0,1,1,0,1,0,0.0,-0.78,1
0,0,0,0,1,1,0,1,0,0.0,-0.78,1
0,1,1,0,0,0,1,1,0,0.0,-0.78,1
1,1,0,0,0,0,1,0,0,0.0,-0.78,1
1,1,1,0,0,0,1,0,0,0.0,-0.78,1
0,1,0,0,0,0,1,1,0,0.0,-0.78,2
0,1,1,0,0,1,0,1,1,0.0,-0.7783107440715707,1
0,1,1,1,0,1,0,1,0,0.0,-0.7782369189779317,1
0,1,0,1,0,1,0,1,0,0.0,-0.7782369189779317,2
1,0,0,1,1,0,1,0,0,0.0,-0.7756400760059337,2
1,0,1,1,1,0,1,0,0,0.0,-0.7756400760059337,3
1,0,0,1,1,1,0,0,1,0.0,-0.7739508200775044,1
0,0,0,1,1,1,0,1,1,0.0,-0.7739508200775044,1
1,0,0,0,1,0,1,0,1,0.0,-0.7718680033424714,1
1,1,1,1,0,0,1,0,1,0.0,-0.7701049223204031,1
0,1,1,1,0,0,1,1,1,0.0,-0.7701049223204031,1
1,1,0,1,0,0,1,0,1,0.0,-0.7701049223204031,1
1,1,1,0,0,0,1,1,1,0.0,-0.7346690423001097,1
1,1,0,0,0,0,1,1,1,0.0,-0.7346690423001097,1
0,1,0,0,0,0,1,0,1,0.0,-0.7318680033424714,2
1,0,0,1,1,0,1,1,1,0.0,-0.7303091183060433,1
1,0,0,0,1,1,1,1,0,0.0,-0.724949621047687,1
1,1,0,0,1,1,1,0,0,0.0,-0.7200803410220685,1
0,1,0,0,1,1,1,1,0,0.0,-0.7200803410220685,1
0,1,1,0,1,0,0,1,1,0.0,-0.7179317589320195,1
1,1,0,0,1,1,0,0,0,0.0,-0.6679317589320196,1
