0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,0,1,0.0,-0.44,15
1,1,1,1,0,0,0,0,0.0,-0.44,10
0,1,1,1,1,0,0,0,0.0,-0.44,8
1,1,0,1,0,0,1,0,0.0,-0.44,12
1,1,1,0,0,1,0,0,0.0,-0.44,28
1,1,0,1,0,1,1,0,0.0,-0.44,18
0,1,1,0,1,0,0,0,0.0,-0.44,23
0,0,1,0,1,0,0,1,0.0,-0.44,32
1,0,1,0,0,0,0,1,0.0,-0.44,30
1,1,1,1,0,1,0,0,0.0,-0.44,18
1,0,1,0,0,1,0,1,0.0,-0.44,47
0,1,0,1,1,1,1,0,0.0,-0.44,6
0,0,1,1,1,0,0,1,0.0,-0.44,20
0,1,1,1,1,1,0,0,0.0,-0.44,17
0,0,0,0,1,0,1,1,0.0,-0.44,46
1,0,1,1,0,1,0,1,0.0,-0.44,19
1,1,0,0,0,0,1,0,0.0,-0.44,23
1,1,0,0,0,1,1,0,0.0,-0.44,39
0,1,0,0,1,1,1,0,0.0,-0.44,38
1,0,0,1,0,1,1,1,0.0,-0.44,34
0,0,1,1,1,1,0,1,0.0,-0.44,29
0,1,0,0,1,0,1,0,0.0,-0.44,38
0,0,0,1,1,0,1,1,0.0,-0.44,19
0,0,1,0,1,1,0,1,0.0,-0.44,51
1,1,1,0,0,0,0,0,0.0,-0.44,26
1,0,0,0,0,0,1,1,0.0,-0.44,39
0,0,0,1,1,1,1,1,0.0,-0.44,27
1,0,0,0,0,1,1,1,0.0,-0.44,48
0,1,0,1,1,0,1,0,0.0,-0.44,14
0,0,0,0,1,1,1,1,0.0,-0.44,49
1,0,0,1,0,0,1,1,0.0,-0.44,18
0,1,1,0,1,1,0,0,0.0,-0.44,36
1,1,1,1,0,0,1,0,0.0,-0.3894111662044582,1
1,1,1,1,0,1,1,0,0.0,-0.3894111662044582,2
0,1,1,1,1,1,1,0,0.0,-0.3894111662044582,1
1,1,1,0,0,1,1,0,0.0,-0.3894111662044582,3
0,1,1,1,1,0,1,0,0.0,-0.3894111662044582,1
1,0,1,0,0,1,1,1,0.0,-0.3894111662044582,7
0,0,1,1,1,1,1,1,0.0,-0.3894111662044582,1
1,0,1,1,0,0,1,1,0.0,-0.3894111662044582,2
0,0,1,1,1,0,1,1,0.0,-0.3894111662044582,1
1,1,1,0,0,0,1,0,0.0,-0.3894111662044582,5
0,1,1,0,1,0,1,0,0.0,-0.3894111662044582,5
0,1,1,0,1,1,1,0,0.0,-0.3894111662044582,4
1,0,1,0,0,0,1,1,0.0,-0.3894111662044582,5
0,0,1,0,1,0,1,1,0.0,-0.3894111662044582,4
1,0,1,1,0,1,1,1,0.0,-0.3894111662044582,7
0,0,1,0,1,1,1,1,0.0,-0.3894111662044582,8
1,1,0,0,0,0,0,0,0.0,-0.38,1
1,1,0,1,0,0,0,0,0.0,-0.38,1
1,0,0,0,0,0,0,1,0.0,-0.38,3
0,1,0,0,1,1,0,0,0.0,-0.38,4
0,1,0,1,1,1,0,0,0.0,-0.38,2
1,0,0,1,0,1,0,1,0.0,-0.38,2
0,1,0,1,1,0,0,0,0.0,-0.38,1
0,1,0,0,1,0,0,0,0.0,-0.38,5
0,0,0,0,1,0,0,1,0.0,-0.38,6
0,0,0,1,1,1,0,1,0.0,-0.38,2
1,0,0,0,0,1,0,1,0.0,-0.38,8
0,0,0,0,1,1,0,1,0.0,-0.38,4
0,0,0,1,1,0,0,1,0.0,-0.38,2
1,1,0,0,0,1,0,0,0.0,-0.38,3
1,1,0,1,1,0,1,0,0.0,-0.33512946534682564,1
1,0,0,1,1,1,1,1,0.0,-0.33512946534682564,1
1,1,0,0,1,0,1,0,0.0,-0.33512946534682564,2
1,1,1,0,1,0,0,0,0.0,-0.33512946534682564,1
1,0,0,1,1,0,1,1,0.0,-0.33512946534682564,1
1,1,0,1,1,1,1,0,0.0,-0.33512946534682564,1
1,0,1,0,1,0,0,1,0.0,-0.33512946534682564,1
1,0,0,0,1,0,1,1,0.0,-0.33512946534682564,1
0,0,0,0,0,0,1,1,0.0,-0.33,3
0,1,0,0,0,0,1,0,0.0,-0.33,1
0,0,0,1,0,0,1,1,0.0,-0.33,1
0,0,1,1,0,1,0,1,0.0,-0.33,1
0,1,1,0,0,1,0,0,0.0,-0.33,2
0,1,0,1,0,1,1,0,0.0,-0.33,1
0,1,1,1,0,1,0,0,0.0,-0.33,2
0,0,1,1,0,0,0,1,0.0,-0.33,1
0,1,1,0,1,1,0,1,0.0,-0.16285350541214844,1
