0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-61.485385669489105,11
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,-61.46056692574266,13
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.0,-61.42093888077554,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0,-61.417878399768036,6
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-61.40362075988145,27
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0.0,-61.377795777592006,10
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-61.292351305767276,6
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-61.26350197410121,4
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0.0,-61.24742246826448,16
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-61.2393429225249,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0,-61.229386723101946,4
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0.0,-61.22795704691973,15
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,-61.21009430502142,4
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,-61.199796134708194,3
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-61.192776156979946,4
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.0,-61.17489613381133,4
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0.0,-61.16267243720009,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-61.15521677972524,3
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-61.15314813916021,5
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0.0,-61.133202827399224,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-61.128549165097844,3
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0.0,-61.120626402444614,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0.0,-61.098997506672724,3
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-61.070092396120984,2
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0.0,-61.04748929919348,4
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-61.02664172904431,3
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0.0,-61.00482338070989,2
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-60.99499351784386,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-60.99276824363159,3
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0,-60.98334397613774,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0.0,-60.97823401748542,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-60.969833433342174,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-60.96124410373571,2
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-60.92736450258845,4
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0.0,-60.909922298478435,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-60.89746299535712,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.0,-60.894685015794636,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0.0,-60.86970765277008,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0.0,-60.86291771387489,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-60.807384897248525,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0.0,-60.79597821382037,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-60.776670596994414,6
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0.0,-60.75376333419488,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.0,-60.749653708451575,2
0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0.0,-60.73279212261708,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0.0,-60.72828979520754,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-60.686341935074324,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-60.65442218742648,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-60.64809554631349,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-60.637828283595375,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-60.62627719797907,1
0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-60.61635685862012,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-60.61422206090077,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-60.585337877281155,2
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.0,-60.57669434572393,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-60.5486054977378,2
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0.0,-60.513203087312824,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0.0,-60.51316645481561,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0.0,-60.5105412272522,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.0,-60.478846449361704,3
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-60.47055963825563,2
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.0,-60.46858977394334,2
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-60.449491524288256,1
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0,-60.39114602022469,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.0,-60.386640542066374,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-60.37876722765581,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-60.33420002397139,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-60.275937448461484,1
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-60.01294650610216,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0.02857142857142857,-61.77805514748231,1
0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-59.474920184035106,1
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0,-59.278938213000814,1
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-59.13911578498175,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-58.876672187228785,1
0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-58.18078181287021,1
