0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-6.133579920084319,7
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0.0,-6.133579920084319,7
0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0.0,-6.13230271711042,8
0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-6.13230271711042,12
1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0.0,-6.130440848536768,18
1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-6.130440848536768,23
1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-6.130037379250898,5
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-6.130037379250898,6
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0.0,-6.129163645562869,12
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-6.129163645562869,9
1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-6.1290342712745005,12
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-6.1290342712745005,15
0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-6.128760176276999,6
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-6.128760176276999,5
0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-6.1277570683006015,9
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-6.1277570683006015,3
1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-6.126898307703347,4
1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-6.126898307703347,8
1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,-6.1258951997269495,17
1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,-6.1258951997269495,19
0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-6.125621104729448,2
0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-6.125621104729448,6
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-6.125491730441079,3
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-6.125491730441079,3
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,-6.1246179967530505,17
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,-6.1246179967530505,15
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-6.12421452746718,2
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-6.12421452746718,4
