0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,0,1,0,1,1,1,1,0,0.0,-4.656513782242074,2
1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.0,-4.655544022065987,1
0,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,-4.65388657206357,2
0,1,0,0,0,1,0,1,1,1,1,1,0,1,0.0,-4.65388657206357,1
0,0,1,1,1,0,1,1,0,0,0,1,0,0,0.0,-4.652355861310017,1
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0.0,-4.634055719221346,1
1,1,0,0,1,0,1,0,1,1,0,0,1,1,0.0,-4.632298574623335,2
0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-4.631740319381006,1
0,1,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-4.631740319381006,3
1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-4.631428509042842,1
1,1,0,0,0,1,0,0,1,1,1,1,0,0,0.0,-4.631340688802072,1
0,0,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-4.629556529165244,1
0,0,0,1,0,1,0,1,0,1,1,0,1,1,0.0,-4.629556529165244,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0.0,-4.629491576818911,1
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.0,-4.629218490985476,2
1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-4.629218490985476,1
0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-4.629110413867365,1
0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-4.629110413867365,1
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0.0,-4.628339916135424,1
0,1,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-4.626483203688861,1
0,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,-4.626483203688861,2
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.0,-4.626165752542305,1
0,1,1,0,0,1,0,1,1,0,1,1,0,1,0.0,-4.625613138108368,1
0,1,1,0,0,1,0,1,1,0,1,1,1,1,0.0,-4.625613138108368,1
0,1,1,1,0,1,0,1,0,1,0,1,0,0,0.0,-4.623403120051003,1
0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-4.6206185093525844,2
0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.0,-4.6206185093525844,2
0,0,0,1,1,0,1,1,1,0,1,1,1,0,0.0,-4.6200349985430815,1
1,0,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-4.605718963012037,1
1,0,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-4.605249938688112,1
0,1,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-4.605060735471503,1
0,1,0,0,1,0,1,1,1,1,0,0,1,0,0.0,-4.604336951006297,1
1,1,0,0,1,0,1,0,1,1,0,1,1,0,0.0,-4.603937320427363,1
0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-4.603466885425804,2
1,1,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-4.60306725484687,1
0,1,1,0,0,1,0,1,1,1,1,0,1,1,0.0,-4.603022359088541,4
1,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-4.6026227285096075,1
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-4.602217975835041,1
1,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-4.601753530211601,2
1,1,0,0,1,0,1,0,1,0,0,1,1,1,0.0,-4.5991217413326115,1
1,1,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-4.5990987422672545,2
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0.0,-4.596914952051493,1
0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.585510061222468,1
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.0,-4.585510061222468,1
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.0,-4.5752266900734,1
0,0,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-4.571585482732045,1
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.0,-4.571585482732045,1
0,1,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-4.568958272553541,1
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-4.559914456012556,1
1,0,1,0,0,1,0,0,1,1,1,0,1,1,0.0,-4.556856759480703,1
0,1,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-4.55658863173595,1
0,1,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-4.55658863173595,1
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-4.5510413885462295,1
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.0,-4.5510413885462295,1
0,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0,-4.550598097901085,1
1,1,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-4.534582337137302,1
1,0,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-4.53239854692154,1
0,1,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-4.529701942998044,1
0,0,0,1,0,1,0,0,0,1,1,1,0,1,0.0,-4.5295565291652435,1
1,1,0,0,0,1,0,0,1,1,1,1,1,1,0.0,-4.5293023124191105,1
1,0,0,1,1,0,1,0,0,1,0,1,0,0,0.0,-4.504526154222906,1
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0.0,-4.504055719221346,1
0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-4.5021531607905345,1
0,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0,-4.501428509042842,1
1,0,0,1,1,1,1,0,0,0,0,0,1,0,0.0,-4.491914265952484,1
0,1,1,0,0,0,0,1,1,1,1,1,1,1,0.0,-4.4912449949498185,1
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-4.486594039922059,1
0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-4.469098742267255,1
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0,-4.458320605966857,1
0,0,0,0,1,0,1,1,1,1,0,1,1,1,0.0,-4.4503176040810235,1
0,0,1,0,0,1,0,1,1,0,1,1,0,1,0.0,-4.4494475385005305,1
0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.0,-4.437079715726949,1
0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-4.429411319138926,1
1,1,1,0,1,1,0,0,1,1,0,0,1,0,0.0,-4.421914034811796,1
1,1,1,0,1,0,0,0,1,1,0,0,0,0,0.0,-4.420667850328829,1
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0.0,-4.4198375394952,1
0,1,1,0,1,1,0,1,1,1,0,1,0,0,0.0,-4.416098663877324,1
0,1,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-4.414852479394356,1
0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-4.367631432946641,1
0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-4.3435999614632514,1
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.0,-4.333487065384027,1
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-4.33165287459686,1
1,0,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-4.302559848754905,1
0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,-4.286513782242074,1
0,0,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-4.266333211155574,1
1,1,1,0,1,0,0,1,1,0,1,0,1,0,0.0,-4.098630140049176,1
1,1,0,1,0,1,1,0,0,1,1,0,0,0,0.0,-4.029324273678284,1
