0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0,-189.16000000000003,573
0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0.0,-189.16,435
1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0,-171.31000000000003,99
0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0.0,-171.30999999999997,92
0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0,-166.25000000000003,55
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0.0,-166.24999999999997,73
1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0.0,-162.35000000000002,54
0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-162.35,130
0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0,-148.40000000000003,9
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0.0,-148.4,16
1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-144.50000000000003,12
0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0.0,-144.49999999999997,22
1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0.0,-142.52,45
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,-142.52,21
0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.0,-140.95999999999998,47
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-140.96,51
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0.0,-139.44000000000003,14
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-139.43999999999997,23
1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,-132.78000000000003,5
0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0.0,-132.78,9
0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-125.97000000000003,3
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-125.97,10
1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0.0,-124.66999999999999,11
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.0,-124.67000000000002,11
0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-123.10999999999996,4
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,-123.11000000000001,4
1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0,-122.91000000000003,6
0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0.0,-122.91,1
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-121.59000000000003,1
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0.0,-121.59,6
1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,-119.61000000000001,4
0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0.0,-119.60999999999999,7
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-118.05000000000001,10
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.0,-118.05000000000001,3
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,-115.71000000000001,6
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0.0,-115.71000000000001,5
1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0.0,-114.93000000000002,3
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.0,-114.15000000000003,10
1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,-114.15,3
1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0.0,-109.86999999999998,3
0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0.0,-109.61999999999998,1
1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0.0,-109.62000000000003,5
0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-108.12000000000003,4
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-108.11999999999998,2
1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,-107.97000000000003,3
0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0.0,-107.96999999999994,3
0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0.0,-105.97,2
1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0,-105.06000000000003,1
0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0.0,-105.05999999999997,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,-100.2,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-100.19999999999999,2
0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0.0,-99.16,1
1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0,-99.16,4
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.0,-97.86000000000001,1
0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-97.27000000000001,2
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.0,-97.26999999999998,3
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,-96.50000000000003,1
1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,-96.30000000000001,3
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0.0,-96.30000000000001,1
0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-96.1,3
0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-94.32,2
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,-92.80000000000001,1
0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0.0,-91.76999999999998,1
1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0.0,-91.77000000000001,1
1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.0,-91.23999999999995,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,-91.24000000000001,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-89.16,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,-89.15999999999997,2
1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,-88.12000000000002,1
0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0.0,-86.71000000000001,1
1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-85.21000000000001,1
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0.0,-85.05999999999997,3
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,-84.57999999999998,2
1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-82.81000000000003,1
0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-81.16,2
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-79.33000000000003,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,-77.77000000000001,1
0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-76.47000000000003,1
0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,-76.27000000000002,1
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.0,-74.95000000000002,1
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.0,-74.70999999999998,1
1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-74.36000000000004,1
1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0.0,-73.39000000000004,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,-73.39000000000001,1
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-72.53000000000003,1
1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-71.41000000000003,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,-71.30999999999995,1
0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-69.68999999999997,2
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,-66.72999999999996,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-66.25,1
0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0.0,-62.349999999999994,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,-61.67000000000001,1
1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0.0,-61.330000000000005,2
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.0,-59.920000000000044,1
1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,-59.77,1
1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-59.72,1
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-56.859999999999985,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,-56.86,1
1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0.0,-50.96000000000001,1
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-49.65999999999996,1
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-47.54999999999998,1
1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0.0,-43.37000000000002,1
1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0,-42.51999999999994,1
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,-42.51999999999998,1
0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0.0,-34.609999999999985,1
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.0,-34.52000000000004,1
1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0,-31.60999999999997,1
0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-28.069999999999993,1
1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0.0,-23.049999999999912,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-22.91,1
1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.0,-15.310000000000016,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,25.290000000000006,1
