0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.0,-137.52999999999997,12
1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0.0,-137.53,8
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0.0,-135.54999999999995,6
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,-135.55,19
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0.0,-133.98999999999995,12
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.0,-133.99,8
1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-132.77999999999997,5
0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-132.47000000000003,4
1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-132.46999999999989,2
0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-125.97,3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-125.96999999999997,1
1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-125.81000000000003,2
0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-125.80999999999995,5
1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0.0,-124.66999999999999,3
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,-124.66999999999997,7
1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0.0,-123.10999999999999,2
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0.0,-123.11000000000001,5
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.0,-122.90999999999998,2
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0.0,-121.58999999999999,3
1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0.0,-121.59,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,-119.61,4
0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0.0,-118.99999999999994,2
0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0.0,-118.04999999999997,2
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-117.69999999999997,3
1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-116.14000000000001,2
0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-116.13999999999996,2
0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-115.93999999999996,1
1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0.0,-115.93999999999997,1
1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.0,-115.71000000000001,2
0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.0,-115.71,2
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,-114.93,3
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.0,-114.92999999999992,2
1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.0,-114.61999999999996,1
0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0.0,-114.15000000000003,2
1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0.0,-114.14999999999995,3
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,-112.63999999999999,2
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0.0,-112.63999999999999,1
1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0.0,-111.08,1
0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.0,-111.08,3
0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-109.86999999999995,1
0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.0,-109.61999999999999,1
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,-109.61999999999996,1
0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0.0,-108.74000000000005,2
1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0.0,-107.96999999999996,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-107.96000000000001,2
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0,-107.9599999999999,2
0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-102.9,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-102.64999999999996,2
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,-101.75999999999998,1
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0,-98.0899999999999,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-98.09,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.0,-96.3,1
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0,-96.3,2
1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-96.0999999999999,1
1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.0,-94.32000000000001,1
0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-94.31999999999998,1
1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.0,-92.79999999999997,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,-92.36999999999999,1
0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.0,-92.18999999999997,2
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,-92.02000000000001,1
0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0.0,-91.24,1
1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0.0,-89.53000000000002,1
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.0,-89.33,1
1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0.0,-86.71000000000002,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-84.8,1
1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0.0,-84.26999999999997,1
0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0,-83.14999999999996,1
0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0.0,-78.25000000000004,1
0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-75.84000000000002,1
1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0.0,-74.34,1
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.0,-73.39000000000003,1
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-71.31,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0.0,-69.5,1
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0,-64.95999999999997,1
1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0.0,-62.62000000000003,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-55.38000000000001,1
