0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-340.42999999999995,230
0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0.0,-340.42999999999995,243
1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0,-335.87,188
0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-335.87,145
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-328.79999999999995,57
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0.0,-328.79999999999995,99
1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0,-324.92999999999995,82
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0.0,-324.92999999999995,109
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-324.24,59
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0,-324.24,39
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-320.37,79
1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0.0,-320.37,46
1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-315.03999999999996,16
0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0.0,-315.03999999999996,19
0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0,-313.29999999999995,15
1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0.0,-313.29999999999995,38
1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-310.48,22
0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0.0,-310.48,14
0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0.0,-308.74,9
1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-308.74,29
0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.0,-306.9,30
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-306.9,26
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0.0,-303.40999999999997,11
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,-303.40999999999997,6
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0.0,-302.34000000000003,17
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-302.34,29
