0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,1,1,0.0,-0.31,29
0,0,0,1,0,0,1,0.0,-0.31,23
1,0,0,1,1,1,0,0.0,-0.31,22
0,0,0,1,0,1,0,0.0,-0.31,19
1,0,0,1,0,0,0,0.0,-0.31,19
0,0,0,1,1,0,0,0.0,-0.31,50
1,0,0,1,0,1,0,0.0,-0.31,16
0,0,0,1,1,1,0,0.0,-0.31,22
1,0,0,1,1,0,1,0.0,-0.31,39
0,0,0,1,1,1,1,0.0,-0.31,44
0,0,0,1,0,1,1,0.0,-0.31,27
0,0,0,1,1,0,1,0.0,-0.31,49
0,0,0,1,0,0,0,0.0,-0.31,20
1,0,0,1,0,0,1,0.0,-0.31,26
1,0,0,1,0,1,1,0.0,-0.31,24
1,0,0,1,1,0,0,0.0,-0.31,24
1,1,1,0,0,0,0,0.0,-0.3097991228432211,17
1,1,1,0,1,0,1,0.0,-0.3097991228432211,50
1,1,1,0,0,1,0,0.0,-0.3097991228432211,16
0,1,1,0,0,1,1,0.0,-0.3097991228432211,30
0,1,1,0,1,1,1,0.0,-0.3097991228432211,47
0,1,1,0,0,1,0,0.0,-0.3097991228432211,28
0,1,1,0,1,1,0,0.0,-0.3097991228432211,48
1,1,1,0,1,1,1,0.0,-0.3097991228432211,35
0,1,1,0,0,0,0,0.0,-0.3097991228432211,22
0,1,1,0,1,0,0,0.0,-0.3097991228432211,47
0,1,1,0,0,0,1,0.0,-0.3097991228432211,45
1,1,1,0,1,0,0,0.0,-0.3097991228432211,27
1,1,1,0,0,0,1,0.0,-0.3097991228432211,24
1,1,1,0,0,1,1,0.0,-0.3097991228432211,20
1,1,1,0,1,1,0,0.0,-0.3097991228432211,23
0,1,1,0,1,0,1,0.0,-0.3097991228432211,61
1,1,0,1,0,0,1,0.0,-0.21917405739765844,1
1,1,0,1,0,1,1,0.0,-0.21917405739765844,1
0,1,0,1,1,0,1,0.0,-0.21917405739765844,1
1,1,0,1,0,0,0,0.0,-0.21917405739765844,1
0,0,1,0,1,0,1,0.0,-0.21,1
0,0,1,0,0,0,1,0.0,-0.21,1
1,0,1,0,1,1,0,0.0,-0.21,1
