0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,0,0,1,1,1,0,0.0,-2.6795224863955496,1
1,0,1,1,0,0,0,1,1,1,1,0,0.0,-2.6795224863955496,4
1,0,1,1,0,0,1,0,1,1,1,0,0.0,-2.6795224863955496,2
1,1,0,0,1,1,0,1,1,0,1,1,0.0,-2.679454603993813,1
1,1,0,0,1,1,1,0,1,0,1,1,0.0,-2.679454603993813,1
1,1,0,0,1,1,0,0,1,0,1,1,0.0,-2.679454603993813,3
1,1,0,0,1,1,1,1,1,0,1,1,0.0,-2.679454603993813,3
0,1,0,0,1,1,1,0,1,0,1,1,0.0,-2.679454603993813,2
0,1,0,0,1,1,0,1,1,0,1,1,0.0,-2.679454603993813,3
0,1,0,0,1,1,0,0,1,0,1,1,0.0,-2.679454603993813,3
1,1,0,0,1,1,0,0,1,1,1,0,0.0,-2.678969005242996,4
0,1,0,0,1,1,0,0,1,1,1,0,0.0,-2.678969005242996,1
1,1,0,0,1,1,0,1,1,1,1,0,0.0,-2.678969005242996,2
0,1,0,0,1,1,1,0,1,1,1,0,0.0,-2.678969005242996,1
1,1,0,0,1,1,1,0,1,1,1,0,0.0,-2.678969005242996,3
1,1,0,0,1,1,1,1,1,1,1,0,0.0,-2.678969005242996,3
1,1,0,1,1,0,0,0,1,0,0,1,0.0,-2.6614529599378276,1
0,1,0,1,1,0,0,1,0,1,1,0,0.0,-2.6614529599378276,1
1,1,0,1,1,0,1,0,1,0,0,1,0.0,-2.6614529599378276,3
0,1,0,1,1,0,0,0,0,1,1,0,0.0,-2.6614529599378276,1
1,1,0,1,1,0,0,1,1,0,0,1,0.0,-2.6614529599378276,1
1,1,0,1,1,0,0,0,0,1,1,0,0.0,-2.6614529599378276,3
0,1,0,1,1,0,1,1,1,0,0,1,0.0,-2.6614529599378276,3
0,1,0,1,1,0,1,1,0,1,1,0,0.0,-2.6614529599378276,2
1,1,0,1,1,0,0,1,0,1,1,0,0.0,-2.6614529599378276,9
0,1,0,1,1,0,1,0,0,1,1,0,0.0,-2.6614529599378276,2
1,1,0,1,1,0,1,1,0,1,1,0,0.0,-2.6614529599378276,3
1,1,0,1,1,0,1,1,1,0,0,1,0.0,-2.6614529599378276,2
0,1,0,1,1,0,1,0,1,0,0,1,0.0,-2.6614529599378276,5
1,0,1,0,0,1,0,0,0,1,1,0,0.0,-2.655946799720543,1
1,0,1,0,0,1,0,0,1,0,0,1,0.0,-2.6559467997205433,2
1,0,1,0,0,1,0,1,1,0,0,1,0.0,-2.6559467997205433,4
1,0,1,0,0,1,1,1,1,0,0,1,0.0,-2.6559467997205433,3
0,0,1,0,0,1,0,0,0,1,1,0,0.0,-2.655946799720543,3
0,0,1,0,0,1,1,0,1,0,0,1,0.0,-2.6559467997205433,4
0,0,1,0,0,1,0,1,0,1,1,0,0.0,-2.655946799720543,4
0,0,1,0,0,1,1,0,0,1,1,0,0.0,-2.655946799720543,3
1,0,1,0,0,1,1,1,0,1,1,0,0.0,-2.655946799720543,8
1,0,1,0,0,1,1,0,0,1,1,0,0.0,-2.655946799720543,3
0,0,1,0,0,1,0,1,1,0,0,1,0.0,-2.6559467997205433,1
0,0,1,0,0,1,1,1,0,1,1,0,0.0,-2.655946799720543,6
1,0,1,0,0,1,0,1,0,1,1,0,0.0,-2.655946799720543,2
0,0,1,0,0,1,1,1,1,0,0,1,0.0,-2.6559467997205433,3
1,0,1,0,0,1,1,0,1,0,0,1,0.0,-2.6559467997205433,7
1,1,0,0,0,1,1,0,0,1,1,0,0.0,-2.6291740573976585,2
0,1,0,0,0,1,0,1,0,1,1,0,0.0,-2.6291740573976585,2
0,1,0,0,0,1,0,1,1,0,0,1,0.0,-2.629174057397658,2
1,1,0,0,0,1,1,0,1,0,0,1,0.0,-2.629174057397658,1
1,1,0,0,0,1,1,1,0,1,1,0,0.0,-2.6291740573976585,1
1,1,0,0,0,1,1,1,1,0,0,1,0.0,-2.629174057397658,2
0,1,0,0,0,1,1,1,0,1,1,0,0.0,-2.6291740573976585,2
0,1,0,0,0,1,1,0,1,0,0,1,0.0,-2.629174057397658,1
1,1,0,0,0,1,0,0,0,1,1,0,0.0,-2.6291740573976585,1
1,1,0,0,0,1,0,1,1,0,0,1,0.0,-2.629174057397658,3
0,1,0,0,0,1,1,1,1,0,0,1,0.0,-2.629174057397658,3
1,1,0,0,0,1,0,0,1,0,0,1,0.0,-2.629174057397658,2
0,1,0,0,0,1,0,0,1,0,0,1,0.0,-2.629174057397658,4
0,0,1,1,1,0,1,1,0,1,1,0,0.0,-2.621808753915885,2
0,0,1,1,1,0,1,0,1,0,0,1,0.0,-2.621808753915885,2
1,0,1,1,1,0,0,0,0,1,1,0,0.0,-2.621808753915885,2
0,0,1,1,1,0,0,0,1,0,0,1,0.0,-2.621808753915885,1
0,0,1,1,1,0,0,0,0,1,1,0,0.0,-2.621808753915885,2
0,0,1,1,1,0,0,1,0,1,1,0,0.0,-2.621808753915885,1
1,0,1,1,1,0,1,0,1,0,0,1,0.0,-2.621808753915885,2
1,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.621808753915885,2
0,0,1,1,1,0,1,1,1,0,0,1,0.0,-2.621808753915885,3
1,0,1,1,1,0,1,1,0,1,1,0,0.0,-2.621808753915885,2
1,0,1,1,1,0,1,1,1,0,0,1,0.0,-2.621808753915885,1
0,0,1,1,1,0,1,0,0,1,1,0,0.0,-2.621808753915885,2
1,0,1,1,1,0,1,0,0,1,1,0,0.0,-2.621808753915885,2
0,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.621808753915885,3
1,0,1,1,0,0,1,0,0,0,1,1,0.0,-2.5400080851463667,2
0,0,1,1,0,0,1,0,0,0,1,1,0.0,-2.5400080851463667,3
1,0,1,1,0,0,1,1,0,0,1,1,0.0,-2.5400080851463667,1
0,0,1,1,0,0,1,1,0,0,1,1,0.0,-2.5400080851463667,2
0,0,1,1,0,0,1,0,1,1,0,0,0.0,-2.5395224863955494,1
0,0,1,1,0,0,1,1,1,1,0,0,0.0,-2.5395224863955494,1
1,0,1,1,0,0,0,1,1,1,0,0,0.0,-2.5395224863955494,1
1,0,1,1,0,0,1,1,1,1,0,0,0.0,-2.5395224863955494,2
0,1,0,0,1,1,1,0,0,0,1,1,0.0,-2.5394546039938124,1
1,1,0,0,1,1,0,1,0,0,1,1,0.0,-2.5394546039938124,1
0,1,0,0,1,1,0,1,0,0,1,1,0.0,-2.5394546039938124,1
1,1,0,0,1,1,1,0,0,0,1,1,0.0,-2.5394546039938124,1
1,1,0,0,1,1,0,0,1,1,0,0,0.0,-2.538969005242996,1
1,1,0,0,1,1,1,0,1,1,0,0,0.0,-2.538969005242996,2
0,1,0,1,0,1,1,0,1,0,0,1,0.0,-2.523849702580031,1
1,1,0,1,0,1,1,0,1,0,0,1,0.0,-2.523849702580031,1
1,1,0,1,0,1,0,1,1,0,0,1,0.0,-2.523849702580031,1
1,1,0,1,0,1,1,1,1,0,0,1,0.0,-2.523849702580031,2
1,1,0,1,0,1,1,1,0,1,1,0,0.0,-2.5238497025800304,2
0,1,0,1,0,1,1,0,0,1,1,0,0.0,-2.5238497025800304,1
0,1,0,1,1,0,0,1,0,1,0,0,0.0,-2.5214529599378275,1
1,1,0,1,1,0,0,0,0,0,0,1,0.0,-2.5214529599378275,1
0,1,0,1,1,0,1,1,0,1,0,0,0.0,-2.5214529599378275,1
1,1,0,1,1,0,1,0,0,1,0,0,0.0,-2.5214529599378275,2
1,1,0,1,1,0,0,1,0,0,0,1,0.0,-2.5214529599378275,1
0,1,0,1,1,0,0,1,0,0,0,1,0.0,-2.5214529599378275,1
0,1,0,1,1,0,0,0,0,1,0,0,0.0,-2.5214529599378275,1
1,1,0,1,1,0,1,1,0,0,0,1,0.0,-2.5214529599378275,1
0,1,0,1,1,0,1,0,0,0,0,1,0.0,-2.5214529599378275,1
1,0,1,0,0,1,1,1,0,1,0,0,0.0,-2.5159467997205427,1
0,0,1,0,0,1,0,1,0,1,0,0,0.0,-2.5159467997205427,4
1,0,1,0,0,1,1,1,0,0,0,1,0.0,-2.5159467997205427,1
1,0,1,0,0,1,1,0,0,0,0,1,0.0,-2.5159467997205427,1
0,0,1,0,0,1,1,0,0,0,0,1,0.0,-2.5159467997205427,2
0,0,1,0,0,1,1,1,0,0,0,1,0.0,-2.5159467997205427,2
0,1,0,1,1,0,1,1,1,0,1,1,0.0,-2.5132241261062624,3
0,1,0,1,1,0,0,1,1,0,1,1,0.0,-2.5132241261062624,1
1,1,0,1,1,0,1,1,1,0,1,1,0.0,-2.5132241261062624,2
1,1,0,1,1,0,1,0,1,0,1,1,0.0,-2.5132241261062624,2
1,1,0,1,1,0,0,1,1,0,1,1,0.0,-2.5132241261062624,1
0,1,1,1,0,0,1,1,1,0,0,1,0.0,-2.512903171548654,1
0,1,1,1,0,0,1,0,0,1,1,0,0.0,-2.512903171548654,2
1,1,1,1,0,0,0,0,1,0,0,1,0.0,-2.512903171548654,1
0,1,1,1,0,0,0,0,1,0,0,1,0.0,-2.512903171548654,1
0,1,1,1,0,0,0,1,1,0,0,1,0.0,-2.512903171548654,1
0,1,1,1,0,0,1,0,1,0,0,1,0.0,-2.512903171548654,2
1,1,1,1,0,0,0,0,0,1,1,0,0.0,-2.512903171548654,1
1,1,1,1,0,0,1,0,1,0,0,1,0.0,-2.512903171548654,1
1,1,1,1,0,0,1,1,0,1,1,0,0.0,-2.512903171548654,3
0,1,1,1,0,0,1,1,0,1,1,0,0.0,-2.512903171548654,2
0,0,1,1,0,1,0,1,0,1,1,0,0.0,-2.5128456027921744,1
1,0,1,1,0,1,1,1,0,1,1,0,0.0,-2.5128456027921744,1
1,0,1,1,0,1,1,1,1,0,0,1,0.0,-2.512845602792174,1
1,0,1,1,0,1,1,0,1,0,0,1,0.0,-2.512845602792174,2
1,0,1,1,0,1,0,1,0,1,1,0,0.0,-2.5128456027921744,1
0,0,1,1,0,1,0,0,1,0,0,1,0.0,-2.512845602792174,1
0,1,0,1,1,0,0,0,1,1,1,0,0.0,-2.5127385273554457,1
1,1,0,1,1,0,0,0,1,1,1,0,0.0,-2.5127385273554457,1
0,1,0,1,1,0,0,1,1,1,1,0,0.0,-2.5127385273554457,2
0,1,0,1,1,0,1,1,1,1,1,0,0.0,-2.5127385273554457,1
1,1,0,1,1,0,0,1,1,1,1,0,0.0,-2.5127385273554457,1
1,1,0,0,1,0,0,1,0,1,1,0,0.0,-2.5097991228432215,1
1,1,0,0,1,0,1,0,0,1,1,0,0.0,-2.5097991228432215,1
1,1,0,0,1,0,1,1,0,1,1,0,0.0,-2.5097991228432215,2
0,1,0,0,1,0,1,0,0,1,1,0,0.0,-2.5097991228432215,1
0,1,0,0,1,0,1,1,1,0,0,1,0.0,-2.509799122843221,1
0,1,0,0,1,0,0,0,1,0,0,1,0.0,-2.509799122843221,1
0,1,0,0,1,0,0,1,1,0,0,1,0.0,-2.509799122843221,1
1,1,0,0,1,0,0,0,0,1,1,0,0.0,-2.5097991228432215,2
1,0,0,0,1,1,0,0,1,0,0,1,0.0,-2.5087102575844984,1
1,0,0,0,1,1,0,1,0,1,1,0,0.0,-2.508710257584498,3
1,0,0,0,1,1,1,0,1,0,0,1,0.0,-2.5087102575844984,1
0,0,0,0,1,1,0,0,1,0,0,1,0.0,-2.5087102575844984,1
0,0,0,0,1,1,1,1,1,0,0,1,0.0,-2.5087102575844984,1
1,0,0,0,1,1,1,1,0,1,1,0,0.0,-2.508710257584498,1
0,0,0,0,1,1,0,0,0,1,1,0,0.0,-2.508710257584498,2
0,0,0,0,1,1,0,1,0,1,1,0,0.0,-2.508710257584498,1
1,0,0,0,1,1,0,0,0,1,1,0,0.0,-2.508710257584498,1
1,0,0,0,1,1,1,0,0,1,1,0,0.0,-2.508710257584498,2
1,0,1,0,1,0,0,1,0,1,1,0,0.0,-2.507931758932019,2
1,0,1,0,1,0,0,0,0,1,1,0,0.0,-2.507931758932019,1
0,0,1,0,1,0,1,0,1,0,0,1,0.0,-2.5079317589320196,1
0,0,1,0,1,0,1,0,0,1,1,0,0.0,-2.507931758932019,1
1,0,1,0,0,1,1,0,1,0,1,1,0.0,-2.507717965888978,1
0,0,1,0,0,1,0,1,1,0,1,1,0.0,-2.507717965888978,1
1,0,1,0,0,1,1,1,1,0,1,1,0.0,-2.507717965888978,1
1,0,1,0,0,1,0,1,1,0,1,1,0.0,-2.507717965888978,2
0,0,1,0,0,1,1,1,1,0,1,1,0.0,-2.507717965888978,3
1,0,1,0,0,1,1,1,1,1,1,0,0.0,-2.5072323671381613,1
1,0,0,1,1,1,1,1,0,1,1,0,0.0,-2.5030122176841307,1
0,0,0,1,1,1,0,0,0,1,1,0,0.0,-2.5030122176841307,1
0,0,0,1,1,1,1,1,1,0,0,1,0.0,-2.503012217684131,1
1,0,0,1,1,1,0,1,0,1,1,0,0.0,-2.5030122176841307,2
1,0,0,1,1,1,0,0,1,0,0,1,0.0,-2.503012217684131,1
0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2.503012217684131,2
0,0,0,1,1,1,0,0,1,0,0,1,0.0,-2.503012217684131,1
1,0,0,1,1,1,1,0,0,1,1,0,0.0,-2.5030122176841307,2
1,0,0,1,1,1,0,0,0,1,1,0,0.0,-2.5030122176841307,2
0,0,0,1,1,1,1,0,1,0,0,1,0.0,-2.503012217684131,2
1,1,1,0,0,0,1,0,1,0,0,1,0.0,-2.4986524914820496,1
1,1,1,0,0,0,0,0,0,1,1,0,0.0,-2.498652491482049,2
0,1,1,0,0,0,0,1,0,1,1,0,0.0,-2.498652491482049,2
0,1,1,0,0,0,1,0,1,0,0,1,0.0,-2.4986524914820496,1
1,1,1,0,0,0,0,0,1,0,0,1,0.0,-2.4986524914820496,1
0,1,1,0,0,0,0,1,1,0,0,1,0.0,-2.4986524914820496,1
1,1,1,0,0,0,1,1,0,1,1,0,0.0,-2.498652491482049,1
1,1,1,0,0,0,0,1,0,1,1,0,0.0,-2.498652491482049,1
0,1,1,0,0,0,0,0,1,0,0,1,0.0,-2.4986524914820496,2
1,1,0,0,0,1,0,0,0,0,0,1,0.0,-2.4891740573976584,1
0,1,0,0,0,1,0,1,0,0,0,1,0.0,-2.4891740573976584,1
0,1,0,0,0,1,0,0,0,0,0,1,0.0,-2.4891740573976584,1
0,1,0,0,0,1,0,1,0,1,0,0,0.0,-2.4891740573976584,1
1,1,0,0,0,1,0,1,0,0,0,1,0.0,-2.4891740573976584,1
1,1,0,0,0,1,1,0,0,1,0,0,0.0,-2.4891740573976584,1
0,1,0,0,0,1,1,1,0,0,0,1,0.0,-2.4891740573976584,1
1,1,0,1,1,1,0,0,0,1,1,0,0.0,-2.487999159013684,1
0,1,0,1,1,1,1,1,0,1,1,0,0.0,-2.487999159013684,1
0,1,0,1,1,1,0,0,0,1,1,0,0.0,-2.487999159013684,1
1,1,0,1,1,1,1,0,1,0,0,1,0.0,-2.4879991590136834,1
0,1,0,1,1,1,1,0,0,1,1,0,0.0,-2.487999159013684,1
0,0,1,1,1,0,1,1,0,0,0,1,0.0,-2.481808753915885,1
1,0,1,1,1,0,1,0,0,0,0,1,0.0,-2.481808753915885,1
1,0,1,1,1,0,1,1,0,1,0,0,0.0,-2.481808753915885,2
1,0,1,1,1,0,0,1,0,1,0,0,0.0,-2.481808753915885,2
0,0,1,1,1,0,1,0,0,0,0,1,0.0,-2.481808753915885,1
0,0,1,1,1,0,0,1,0,0,0,1,0.0,-2.481808753915885,1
0,0,1,1,1,0,0,0,0,0,0,1,0.0,-2.481808753915885,2
0,0,1,1,1,0,1,0,0,1,0,0,0.0,-2.481808753915885,2
1,1,0,0,0,1,1,1,1,0,1,1,0.0,-2.480945223566093,1
1,1,0,0,0,1,0,1,1,0,1,1,0.0,-2.480945223566093,1
0,1,0,0,0,1,1,0,1,0,1,1,0.0,-2.480945223566093,1
0,1,0,0,0,1,1,1,1,0,1,1,0.0,-2.480945223566093,1
1,1,0,0,0,1,1,0,1,1,1,0,0.0,-2.480459624815276,1
1,1,0,0,0,1,0,1,1,1,1,0,0.0,-2.480459624815276,1
0,1,0,0,0,1,1,1,1,1,1,0,0.0,-2.480459624815276,2
1,0,1,0,0,0,1,0,1,0,0,1,0.0,-2.4799999999999995,1
1,0,1,0,0,0,1,1,1,0,0,1,0.0,-2.4799999999999995,1
0,0,1,0,0,0,0,1,1,0,0,1,0.0,-2.4799999999999995,1
1,0,1,0,0,0,1,0,0,1,1,0,0.0,-2.48,1
1,0,1,0,0,0,0,1,1,0,0,1,0.0,-2.4799999999999995,1
0,0,1,0,0,0,0,0,1,0,0,1,0.0,-2.4799999999999995,1
0,0,1,0,0,0,1,0,1,0,0,1,0.0,-2.4799999999999995,1
0,0,1,0,0,0,1,1,1,0,0,1,0.0,-2.4799999999999995,2
0,0,1,0,0,0,0,0,0,1,1,0,0.0,-2.48,1
0,0,1,0,0,0,1,0,0,1,1,0,0.0,-2.48,1
1,0,1,1,1,0,1,1,1,0,1,1,0.0,-2.47357992008432,1
0,0,1,1,1,0,1,1,1,0,1,1,0.0,-2.47357992008432,1
1,0,1,1,1,0,0,1,1,0,1,1,0.0,-2.47357992008432,1
0,0,1,1,1,0,1,0,1,0,1,1,0.0,-2.47357992008432,1
0,0,1,1,1,0,0,0,1,0,1,1,0.0,-2.47357992008432,1
1,0,1,1,1,0,1,1,1,1,1,0,0.0,-2.473094321333503,1
0,0,1,1,1,0,1,0,1,1,1,0,0.0,-2.473094321333503,1
0,0,1,1,1,0,0,0,1,1,1,0,0.0,-2.473094321333503,1
0,0,0,1,0,1,1,1,0,1,1,0,0.0,-2.4386618840936993,1
0,0,0,1,0,1,0,0,1,0,0,1,0.0,-2.4386618840936993,2
0,0,0,1,0,1,0,1,0,1,1,0,0.0,-2.4386618840936993,2
1,0,0,1,0,1,1,0,1,0,0,1,0.0,-2.4386618840936993,1
0,0,0,1,0,1,1,0,0,1,1,0,0.0,-2.4386618840936993,1
0,1,1,0,1,0,0,1,1,0,0,1,0.0,-2.4263833732572904,1
0,0,0,1,1,0,1,1,1,0,0,1,0.0,-2.3856400760059335,1
1,1,0,1,0,1,0,1,0,1,0,0,0.0,-2.3838497025800303,2
1,1,0,1,0,1,1,1,0,0,0,1,0.0,-2.3838497025800303,2
0,1,1,0,0,1,1,0,1,0,0,1,0.0,-2.3837733486002506,1
0,1,1,0,0,1,0,1,0,1,1,0,0.0,-2.383773348600251,1
1,1,1,0,0,1,0,0,0,1,1,0,0.0,-2.383773348600251,1
0,1,0,1,0,0,1,1,0,1,1,0,0.0,-2.376013761088673,1
1,1,0,1,0,0,0,0,0,1,1,0,0.0,-2.376013761088673,1
1,1,0,1,0,0,0,1,0,1,1,0,0.0,-2.376013761088673,2
0,1,0,1,0,0,1,0,1,0,0,1,0.0,-2.3760137610886725,1
0,1,0,1,0,1,1,1,1,1,1,0,0.0,-2.375135269997649,1
1,1,0,1,1,0,1,0,0,0,1,1,0.0,-2.3732241261062623,1
1,1,1,1,0,0,1,0,0,0,0,1,0.0,-2.372903171548654,1
0,1,1,1,0,0,0,1,0,1,0,0,0.0,-2.372903171548654,1
0,1,1,1,0,0,1,1,0,0,0,1,0.0,-2.372903171548654,1
0,1,1,1,0,0,1,0,0,0,0,1,0.0,-2.372903171548654,2
1,0,1,1,0,1,0,0,0,0,0,1,0.0,-2.3728456027921743,1
1,0,1,1,0,1,1,0,0,0,0,1,0.0,-2.3728456027921743,1
1,1,0,0,1,0,1,0,0,1,0,0,0.0,-2.3697991228432214,1
1,1,0,0,1,0,1,1,0,1,0,0,0.0,-2.3697991228432214,2
1,1,0,0,1,0,0,0,0,0,0,1,0.0,-2.3697991228432214,1
1,0,0,0,1,1,0,0,0,1,0,0,0.0,-2.368710257584498,1
1,0,1,0,1,0,1,0,0,0,0,1,0.0,-2.367931758932019,1
1,0,1,0,1,0,1,1,0,0,0,1,0.0,-2.367931758932019,1
0,0,1,0,0,1,1,1,0,0,1,1,0.0,-2.3677179658889775,1
0,0,1,0,0,1,0,0,1,1,0,0,0.0,-2.367232367138161,1
0,0,1,0,0,1,1,0,1,1,0,0,0.0,-2.367232367138161,2
0,1,1,1,0,0,1,0,1,1,1,0,0.0,-2.364188738966272,1
1,1,1,1,0,0,1,1,1,1,1,0,0.0,-2.364188738966272,2
1,1,1,1,0,0,1,0,1,1,1,0,0.0,-2.364188738966272,1
0,0,1,1,0,1,1,1,1,1,1,0,0.0,-2.364131170209792,1
0,0,1,1,0,1,0,0,1,1,1,0,0.0,-2.364131170209792,1
0,0,0,1,1,1,0,0,0,1,0,0,0.0,-2.3630122176841306,1
1,0,0,1,1,1,1,0,0,0,0,1,0.0,-2.3630122176841306,1
0,0,0,1,1,1,1,1,0,0,0,1,0.0,-2.3630122176841306,1
0,0,0,1,1,1,1,0,0,0,0,1,0.0,-2.3630122176841306,1
0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2.3630122176841306,1
1,0,1,0,1,1,1,0,0,1,1,0,0.0,-2.362588816237061,1
0,0,1,0,1,1,0,1,1,0,0,1,0.0,-2.3625888162370607,2
0,0,1,0,1,1,1,1,0,1,1,0,0.0,-2.362588816237061,1
1,0,0,0,1,1,0,0,1,0,1,1,0.0,-2.3604814237529332,1
1,0,0,0,1,1,1,1,1,0,1,1,0.0,-2.3604814237529332,1
1,0,0,0,1,1,0,0,1,1,1,0,0.0,-2.3599958250021165,1
0,0,1,0,1,0,0,1,1,1,1,0,0.0,-2.3592173263496377,1
0,1,1,0,0,0,1,1,0,1,0,0,0.0,-2.358652491482049,1
1,1,1,0,0,0,1,1,0,1,0,0,0.0,-2.358652491482049,1
0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2.354783383852566,1
