0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,1,0.0,-0.1,27
0,0,1,1,0,1,0.0,-0.1,28
1,0,1,0,0,1,0.0,-0.1,19
0,1,0,1,0,1,0.0,-0.1,57
0,0,1,1,1,1,0.0,-0.1,34
0,1,0,1,1,0,0.0,-0.1,36
1,1,0,0,0,0,0.0,-0.1,32
1,1,0,1,0,1,0.0,-0.1,46
1,1,0,1,1,0,0.0,-0.1,31
0,1,0,1,1,1,0.0,-0.1,63
1,0,1,0,1,0,0.0,-0.1,15
0,0,1,1,0,0,0.0,-0.1,33
1,0,1,1,0,0,0.0,-0.1,31
1,1,0,1,0,0,0.0,-0.1,32
1,1,0,0,1,0,0.0,-0.1,18
0,1,0,0,0,1,0.0,-0.1,41
0,1,0,0,1,0,0.0,-0.1,34
1,0,1,0,0,0,0.0,-0.1,17
0,1,0,1,0,0,0.0,-0.1,33
0,0,1,1,1,0,0.0,-0.1,27
0,0,1,0,1,1,0.0,-0.1,40
1,1,0,0,1,1,0.0,-0.1,35
1,0,1,0,1,1,0.0,-0.1,11
0,1,0,0,1,1,0.0,-0.1,52
1,0,1,1,1,0,0.0,-0.1,19
0,0,1,0,0,0,0.0,-0.1,19
0,0,1,0,0,1,0.0,-0.1,19
1,1,0,1,1,1,0.0,-0.1,32
0,0,1,0,1,0,0.0,-0.1,29
1,1,0,0,0,1,0.0,-0.1,31
0,1,0,0,0,0,0.0,-0.1,40
1,0,1,1,0,1,0.0,-0.1,19
