0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,1,1,0,0,0.0,-1.07,9
0,1,1,0,0,0,1,0,1,0,0.0,-1.07,16
1,0,1,0,0,1,0,1,0,0,0.0,-1.07,24
1,0,1,0,0,0,1,0,1,0,0.0,-1.07,12
0,1,1,0,0,1,0,1,0,1,0.0,-1.07,26
0,1,1,0,0,0,1,1,0,1,0.0,-1.07,12
0,1,1,0,0,0,1,0,1,1,0.0,-1.07,6
1,0,1,0,0,1,0,0,1,0,0.0,-1.07,27
1,0,1,0,0,0,1,1,0,0,0.0,-1.07,11
0,1,1,0,0,1,0,0,1,0,0.0,-1.07,28
1,0,1,0,0,1,0,0,1,1,0.0,-1.07,24
1,0,1,0,0,0,1,1,0,1,0.0,-1.07,7
1,0,1,0,0,0,1,0,1,1,0.0,-1.07,6
1,0,1,0,0,1,0,1,0,1,0.0,-1.07,17
0,1,1,0,0,1,0,1,0,0,0.0,-1.07,27
0,1,1,0,0,1,0,0,1,1,0.0,-1.07,24
0,1,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,31
0,1,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,29
0,1,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,67
1,0,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,47
0,1,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,41
0,1,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,20
1,0,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,20
1,0,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,19
1,0,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,22
1,0,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,34
1,0,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,16
1,0,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,44
0,1,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,50
0,1,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,42
1,0,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,40
0,1,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,61
1,0,0,0,1,0,1,1,0,0,0.0,-1.03,3
1,0,0,0,1,0,1,0,1,1,0.0,-1.03,2
1,0,0,0,1,1,0,0,1,0,0.0,-1.03,6
1,0,0,0,1,1,0,0,1,1,0.0,-1.03,5
1,0,0,0,1,0,1,0,1,0,0.0,-1.03,9
1,0,0,0,1,1,0,1,0,1,0.0,-1.03,7
0,1,0,0,1,1,0,0,1,1,0.0,-1.03,6
0,1,0,0,1,1,0,0,1,0,0.0,-1.03,9
0,1,0,0,1,0,1,1,0,0,0.0,-1.03,4
0,1,0,0,1,0,1,0,1,0,0.0,-1.03,5
0,1,0,0,1,1,0,1,0,0,0.0,-1.03,13
1,0,0,0,1,1,0,1,0,0,0.0,-1.03,6
0,1,0,0,1,0,1,0,1,1,0.0,-1.03,5
0,1,0,0,1,1,0,1,0,1,0.0,-1.03,9
1,0,0,0,1,0,1,1,0,1,0.0,-1.03,1
0,1,0,0,1,0,1,1,0,1,0.0,-1.03,4
0,1,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,2
1,0,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,1
1,0,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,1
0,1,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,2
1,0,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,2
1,0,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,5
0,1,1,1,0,0,1,0,1,1,0.0,-1.0257581476005373,4
0,1,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,3
0,1,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,5
0,1,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,1
1,0,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,2
1,0,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,3
0,1,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,2
1,0,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,1
0,1,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,5
1,0,1,0,1,0,1,0,1,1,0.0,-0.9350087547572612,1
1,0,1,0,1,1,0,0,1,1,0.0,-0.9350087547572612,1
1,0,1,0,1,1,0,1,0,0,0.0,-0.9350087547572612,1
1,0,0,1,0,1,0,0,1,1,0.0,-0.9299999999999999,1
0,1,0,1,0,1,0,1,0,0,0.0,-0.9299999999999999,2
1,0,0,0,1,0,1,0,0,0,0.0,-0.8400000000000001,1
0,0,0,1,1,1,0,0,1,0,0.0,-0.8284649857951607,1
