0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,0,0.0,-7.131285567417618,236
0,1,1,0,1,0,1,0,1,0.0,-7.121900690356705,244
1,0,0,1,0,1,0,1,1,0.0,-7.0561168929719145,101
0,1,1,0,1,0,1,0,0,0.0,-7.048682916658007,119
0,1,1,0,0,0,1,1,1,0.0,-7.046901683398135,78
1,0,0,1,1,1,0,0,0,0.0,-7.043487065384028,127
1,0,0,1,1,1,0,1,0,0.0,-6.833066439191367,13
0,1,1,0,0,0,1,0,1,0.0,-6.832267428325178,10
0,0,1,1,0,1,0,1,0,0.0,-6.781285567417617,14
1,1,0,0,1,0,1,0,1,0.0,-6.769930923900583,14
0,0,1,1,0,1,0,1,1,0.0,-6.706116892971913,4
1,1,0,0,1,0,1,0,0,0.0,-6.696713150201885,12
1,1,0,0,0,0,1,1,1,0.0,-6.6949319169420125,8
0,0,1,1,1,1,0,0,0,0.0,-6.693487065384026,9
0,1,1,1,0,0,0,1,1,0.0,-6.5113641505829465,4
1,0,0,0,1,1,1,0,0,0.0,-6.509925951690694,3
0,0,1,1,1,1,0,1,0,0.0,-6.483066439191365,2
1,0,1,1,1,1,0,0,0,0.0,-6.047589524013828,1
0,1,1,0,1,1,0,0,0,0.0,-6.0295829505174705,1
