0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,0,0.0,-5.456274129329828,396
0,0,1,0,0,0,1,0.0,-5.4539918009120765,254
1,0,0,1,1,1,0,0.0,-5.321808753915886,62
0,1,1,0,0,0,1,0.0,-5.3216082302275485,48
0,0,1,1,1,0,0,0.0,-5.275606245353203,39
1,1,0,1,1,0,0,0.0,-5.272903171548654,47
0,0,1,0,0,1,1,0.0,-5.271801416883227,36
1,1,0,0,0,1,1,0.0,-5.264273803007247,65
0,0,1,1,0,0,1,0.0,-5.195516362923552,15
1,1,0,0,1,1,0,0.0,-5.191452959937827,18
0,1,1,0,0,1,1,0.0,-5.039216969041919,6
1,0,0,1,1,0,0,0.0,-5.038236918977932,5
1,0,1,1,1,0,0,0.14285714285714285,-4.8940739834365425,1
0,1,1,0,0,1,1,0.14285714285714285,-5.039216969041919,4
0,1,0,0,0,1,1,0.0,-4.889799122843221,1
0,1,1,1,0,0,1,0.0,-4.371785283721073,1
0,1,1,1,1,0,0,0.0,-4.117888927239398,1
1,0,0,0,1,0,0,0.0,-3.49,1
