0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.525198590833874,9
0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.524878555631386,8
0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.52232489547244,2
1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.522066247843807,1
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.520969000252798,1
0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.519819748550685,1
0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.514448582688807,6
1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.514189935060173,3
0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.511943435767051,7
1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.506351293942561,4
0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.504104794649436,4
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.503666482428432,2
1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.501163693466161,5
1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.498474981158928,16
0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.496228481865803,9
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.495790169644799,1
1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.493287380682528,15
0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.490413685321094,5
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.484803415015666,1
1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.484758539664067,1
1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.48465649397762,1
0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.482843668705126,4
0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.482537372537461,4
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.476927102232032,9
1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.476882226880434,2
1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.476780181193988,5
0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.474967355921493,1
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.474053406870599,4
0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.47390648583255,2
1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.469043585762819,3
0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.467128714803877,6
1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.466230458890841,4
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.466177094086966,4
0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.466030173048917,2
1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.464972215165925,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.463356763529404,1
1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.461167272979186,12
0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.459252402020244,9
1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.458494412905853,1
1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.457095902382292,7
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.455480450745771,1
0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.454222207020855,2
1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.45061810012222,4
0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.448371600829098,6
0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.446345894237222,2
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.440615287096072,2
0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.438368787802947,4
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.424083847549017,3
1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.423746870906122,3
0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0.0,-11.420873175544685,2
0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.419271833767173,2
0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.417193341808332,1
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.416207534765384,4
1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.414525734500963,1
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.41333383940395,1
1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.413310391942481,2
0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.41139552098354,7
1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.411346368658581,2
1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.411183891699963,1
0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.409317029024699,2
0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.409269020741021,1
1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.405470819990807,1
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.405457526620317,2
1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.403470055874948,3
0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.401392707957388,2
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.399818658944419,6
1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.397594507207174,1
0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.395899413572259,2
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.394720811845737,1
0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.39360207512345,1
1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.393160665476575,1
1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.392285301923124,4
1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.392246516073829,1
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.391942346160786,9
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.390914166183453,1
0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.389068650799349,3
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.386844499062104,1
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.386237617551213,1
1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.385620009244338,1
1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.385284352692942,1
1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.38440898913949,4
0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.383373509951216,3
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.38303785339982,4
0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.381192338015715,4
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.37836130476758,1
1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.377743696460705,1
1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.37653156217258,2
0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.375497197167583,2
1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.37519003630176,4
1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.373834141082117,1
0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.37365898099442,2
0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.372943537008634,3
0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.372401379870304,1
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.371587641788992,1
1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.369357981547552,2
1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.368655249388947,3
1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.367313723518127,2
1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.366224153486165,1
0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.365067224225001,4
0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.364562738752692,2
1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.361481668763918,3
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.360175035968169,1
1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.358347840702532,2
0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.356686425969059,2
1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.356531623257752,1
1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.355613174838243,3
0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.353621506870379,1
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.349425027823099,1
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.0,-11.348525021812286,1
0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.346397430105657,2
0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.346061773554261,3
1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.340435988280962,1
0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.338521117322024,2
0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.337749271825302,1
1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.336526432902374,1
0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.335967457163076,2
1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.33540251336678,3
0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.333156014073658,5
1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0.0,-11.330835197038457,1
1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.330006015338384,1
0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.32987295904167,1
0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.328091144379442,2
1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.325162844610752,3
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.324672048406793,1
0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.324525127368748,1
1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0.0,-11.322958884254824,4
1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.320798368352243,1
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.319042234916285,2
1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.318895313878237,2
1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.317286531827119,2
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.31679573562316,2
0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.314158005140424,3
1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.313624787727214,1
0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0.0,-11.312208876109757,3
1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.310795555326091,3
0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.308829544932351,1
1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.30834559157509,2
0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.306099092281968,1
0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.30405624701173,1
1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.303621974701063,1
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.303352562850797,1
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.298094805187038,2
0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.296179934228096,3
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.295476250067164,1
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.292922589908216,3
0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0.0,-11.291967593177455,1
1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.290615083960361,2
1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.290279427408965,1
1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.289610839520176,1
0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.287695968561234,2
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.285046277124582,2
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0.0,-11.284953186874333,1
1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.281734526736543,1
1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.28018511101778,1
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.279672734739556,2
1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.278914196178981,2
1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.277305963574044,1
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-11.2770768740907,1
0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.274296268979516,1
0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-11.27417743688735,3
1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0.0,-11.273738316374006,1
1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.272308798234146,2
1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.269779639670436,1
1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.26942965079041,1
0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.26912301243641,2
1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-11.26737523280586,1
0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-11.266326865945633,1
1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.265862003590374,3
0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.263952480940144,3
0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.263615504297249,1
0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.262440817482648,2
0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0.0,-11.262363373321161,1
1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.261903326886802,1
1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.261011379756873,3
0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.25998845592786,2
1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-11.259498920022228,4
1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.258322667449637,1
0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.256076168156511,3
1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.253650385190138,1
1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.25313506697324,1
0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.249455722400349,1
1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.241933791628668,2
0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.241915066168112,3
1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.240750384065699,1
1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.2403975880828,1
1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.239709639891423,1
0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.238405920114936,1
1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-11.23819672390675,2
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.236840828687107,1
0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.235955141270836,3
0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0.0,-11.234515737235323,1
1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.234057478845035,1
0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-11.233754172123263,1
0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.232045585892248,1
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.231810979551913,2
1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.230320411123117,1
1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.229985273836373,1
1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.228554295410632,1
0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.227447799246988,1
0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-11.226976401094586,1
0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-11.22663942445169,1
1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.22652412182374,1
0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-11.224277622530618,3
1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-11.224037309632305,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.222919855872785,1
1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.22210896105274,2
1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.221014959269894,1
0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-11.219100088310952,4
1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0.0,-11.217902527421039,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.215043543089152,1
0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-11.212826680181525,1
0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.21219643780357,2
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-11.212082422566198,1
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-11.211743126661421,1
0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-11.211358952907673,1
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.211348998323249,1
1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-11.210278244495317,1
