0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.0,-9.482782306827307,6
1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.0,-9.482782306827307,2
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-9.482782306827307,1
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-9.482782306827307,6
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0.0,-9.480915774009594,6
1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0.0,-9.480915774009594,6
1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0.0,-9.480915774009594,18
1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0,-9.480915774009594,9
0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0.0,-9.480358177319822,1
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,-9.480358177319822,6
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0.0,-9.480358177319822,2
0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0,-9.480358177319822,4
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-9.47849164450211,5
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0.0,-9.47849164450211,7
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.0,-9.47849164450211,10
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-9.47849164450211,8
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.469928801415158,1
1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0.0,-9.469928801415158,2
1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0,-9.469928801415158,6
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.0,-9.469928801415158,13
1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0.0,-9.469306760674392,9
1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0.0,-9.469306760674392,4
1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-9.469306760674392,9
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0.0,-9.469306760674392,9
0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0.0,-9.467504671907673,2
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,-9.467504671907673,6
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,-9.467504671907673,8
0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.0,-9.467504671907673,5
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0.0,-9.466882631166909,6
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.466882631166909,7
