0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,1,1,0.0,-0.47000000000000003,16
1,0,1,1,1,0,0,0.0,-0.47000000000000003,33
0,0,1,1,1,0,0,0.0,-0.47000000000000003,46
1,0,0,0,1,1,0,0.0,-0.47000000000000003,14
0,1,0,0,0,1,0,0.0,-0.47000000000000003,12
1,1,0,0,0,1,0,0.0,-0.47000000000000003,18
0,0,0,0,1,1,0,0.0,-0.47000000000000003,20
1,1,1,0,0,0,0,0.0,-0.47000000000000003,31
1,1,1,0,0,0,1,0.0,-0.47000000000000003,48
1,0,0,1,1,1,0,0.0,-0.47000000000000003,15
0,0,1,1,1,0,1,0.0,-0.47000000000000003,52
1,1,0,1,0,1,1,0.0,-0.47000000000000003,27
1,0,1,0,1,0,0,0.0,-0.47000000000000003,22
0,0,0,0,1,1,1,0.0,-0.47000000000000003,24
0,0,0,1,1,1,1,0.0,-0.47000000000000003,21
0,1,1,0,0,0,0,0.0,-0.47000000000000003,40
0,1,1,1,0,0,1,0.0,-0.47000000000000003,51
0,1,1,1,0,0,0,0.0,-0.47000000000000003,45
1,0,1,1,1,0,1,0.0,-0.47000000000000003,47
0,0,0,1,1,1,0,0.0,-0.47000000000000003,20
1,1,0,0,0,1,1,0.0,-0.47000000000000003,28
0,1,0,1,0,1,0,0.0,-0.47000000000000003,28
0,1,0,1,0,1,1,0.0,-0.47000000000000003,32
1,0,0,0,1,1,1,0.0,-0.47000000000000003,17
0,1,1,0,0,0,1,0.0,-0.47000000000000003,40
1,1,0,1,0,1,0,0.0,-0.47000000000000003,14
1,0,1,0,1,0,1,0.0,-0.47000000000000003,45
1,1,1,1,0,0,1,0.0,-0.47000000000000003,68
0,0,1,0,1,0,0,0.0,-0.47000000000000003,31
0,1,0,0,0,1,1,0.0,-0.47000000000000003,29
1,1,1,1,0,0,0,0.0,-0.47000000000000003,28
0,0,1,0,1,0,1,0.0,-0.47000000000000003,37
0,1,1,1,1,0,1,0.0,-0.27341972884771276,1
