0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-5.268804132241129,2
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-5.268804132241129,5
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-5.267827691447481,6
1,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-5.267827691447481,10
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-5.264814837356832,7
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-5.264814837356832,8
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.0,-5.2628873903500235,2
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-5.2628873903500235,2
1,0,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-5.257688026721203,11
1,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-5.257688026721203,7
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0.0,-5.254289142715161,3
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-5.254289142715161,2
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-5.252747725623745,4
0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-5.252747725623745,2
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-5.249659987137401,16
1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-5.249659987137401,18
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-5.249348841617703,3
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0.0,-5.249348841617703,3
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-5.244719686039943,7
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-5.244719686039943,11
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0,-5.24426021504318,7
1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-5.24426021504318,16
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-5.239319913945723,3
0,1,1,0,1,1,1,0,0,0,1,1,0,0,0.0,-5.239319913945723,6
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,-5.2389336318267095,1
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-5.2389336318267095,5
0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.0,-5.233993330729252,2
0,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-5.233993330729252,1
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-5.22836002994517,2
1,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-5.22836002994517,11
0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.0,-5.223419728847713,3
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-5.223419728847713,2
0,0,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-5.198934810674585,2
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-5.198934810674585,2
0,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-5.192473394573916,3
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-5.192473394573916,4
1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-5.190388316502981,4
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-5.190388316502981,2
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-5.1893864212822916,1
0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-5.1893864212822916,4
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0.0,-5.186955574603177,1
1,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,-5.186955574603177,3
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-5.183926900402312,1
1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-5.183926900402312,5
0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-5.182925005181623,2
1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-5.180494158502507,3
1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-5.1423432180159825,2
1,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-5.1423432180159825,4
1,1,0,1,1,0,1,1,0,0,1,0,1,0,0.0,-5.138427364213053,3
1,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0,-5.1381709318533595,1
1,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-5.1381709318533595,2
0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-5.137402916918525,3
0,0,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-5.137402916918525,2
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-5.133487063115595,3
0,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,-5.133487063115595,2
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-5.13068756647912,4
1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-5.13068756647912,8
0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-5.130253827266609,2
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0.0,-5.130253827266609,3
1,0,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-5.1259658816813705,2
1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-5.1259658816813705,1
0,1,1,1,1,1,1,0,0,0,1,1,0,0,0.0,-5.125747265381662,6
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0.0,-5.125747265381662,2
0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-5.125384403393417,2
0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-5.125384403393417,6
0,1,1,1,0,1,1,0,0,0,1,0,1,0,0.0,-5.12139510850912,1
0,1,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-5.12139510850912,1
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-5.119467661502311,3
1,1,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-5.117107162923883,1
1,1,0,1,0,1,1,1,0,0,1,1,1,0,0.0,-5.117107162923883,1
1,1,0,0,1,1,1,1,0,0,0,1,1,1,0.0,-5.115179715917073,1
0,0,1,0,0,1,0,0,1,1,0,0,1,1,0.0,-5.109327996776033,2
0,0,1,0,0,1,0,0,1,1,1,0,1,0,0.0,-5.109327996776033,3
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0.0,-5.10592911276999,1
1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.0,-5.1050400511907945,1
1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,-5.1050400511907945,2
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.0,-5.10129995719223,4
0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-5.10129995719223,2
1,1,0,1,1,0,1,1,0,0,1,1,0,0,0.0,-5.097012011606994,5
1,1,0,1,1,0,1,1,0,0,0,1,0,1,0.0,-5.097012011606994,2
0,1,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-5.09590018509801,4
0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-5.09590018509801,1
1,1,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-5.091612239512774,1
1,1,0,0,1,1,1,1,0,0,0,1,0,1,0.0,-5.091612239512774,1
0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-5.090573601881539,1
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-5.08,1
1,0,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-5.076458328727236,1
1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-5.076458328727236,4
1,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-5.075712054414762,1
1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-5.063487424188876,1
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-5.063487424188876,2
0,1,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-5.058547123091419,3
0,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-5.044494985707939,1
0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-5.0403579166999695,1
0,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-5.0403579166999695,1
1,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-5.033893936742199,1
1,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-5.0337018980499195,1
1,0,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-5.0337018980499195,4
0,1,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-5.031453298454981,1
0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-5.028761596952462,1
0,0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-5.028761596952462,1
0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-5.0046936522332555,1
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-4.999824228360065,1
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0.0,-4.998497230380602,1
1,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-4.996147158061651,1
0,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.993907486468958,1
0,1,1,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.993907486468958,2
1,0,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-4.9927144161618475,1
1,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-4.9927144161618475,1
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-4.991277734188461,1
1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-4.991277734188461,1
0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0,-4.989810901908189,1
1,1,0,1,0,0,1,1,0,0,0,0,1,1,0.0,-4.989093837413552,2
1,1,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-4.987288439304164,1
1,1,0,1,1,0,1,1,0,0,0,1,1,1,0.0,-4.985779388682646,1
1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-4.985522956322953,1
1,1,1,0,1,1,1,0,0,0,1,0,1,0,0.0,-4.985360992297354,1
1,1,0,1,0,1,1,0,0,0,1,1,1,0,0.0,-4.98385569740436,1
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-4.9837678217426795,1
0,0,1,0,0,1,0,1,1,1,0,0,1,1,0.0,-4.9837678217426795,1
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-4.982327536533949,3
0,1,1,1,1,0,1,1,0,0,1,0,0,0,0.0,-4.975739782158879,1
1,0,0,0,0,1,0,0,1,1,1,1,1,0,0.0,-4.971788585671272,3
1,0,0,1,0,0,0,0,1,1,0,1,1,1,0.0,-4.968389701665229,1
1,1,0,1,1,0,1,0,0,0,1,1,0,0,0.0,-4.963760546087469,1
0,1,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-4.9607916206723655,1
1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-4.958360773993249,1
1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-4.945893330795043,1
0,0,1,0,1,0,0,0,1,1,0,0,1,1,0.0,-4.928098298782066,2
1,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-4.92672675531413,1
1,1,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-4.914152199961212,1
1,1,0,1,0,1,1,1,0,0,0,1,0,1,0.0,-4.91083944865847,1
1,1,0,1,0,1,1,1,0,0,1,1,0,0,0.0,-4.91083944865847,1
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0.0,-4.906393599552438,1
0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.0,-4.888033569607268,1
1,0,0,1,0,1,1,1,1,1,0,1,0,1,0.0,-4.881053922519511,1
0,0,1,0,0,1,0,1,1,1,1,0,0,0,0.0,-4.868423013037461,1
0,0,0,0,0,1,0,1,1,1,0,1,0,1,0.0,-4.858874623645168,1
0,1,1,1,1,1,1,1,0,0,1,0,0,0,0.0,-4.856767361500596,1
0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-4.856767361500596,1
1,1,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-4.852527923163121,1
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-4.848220867328992,2
1,1,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-4.844788125429188,1
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.0,-4.836445861883146,1
1,0,0,0,0,1,1,1,1,1,1,0,1,0,0.0,-4.818534909118014,1
0,1,1,1,1,1,1,0,0,0,0,1,1,1,0.0,-4.800048549254344,1
1,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-4.712597789330671,1
0,0,1,0,0,1,1,0,1,1,0,1,0,1,0.0,-4.698249799315336,1
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0.0,-4.690573601881541,1
0,1,1,0,1,1,0,0,0,0,1,0,1,0,0.0,-4.689467661502311,1
0,0,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-4.637914714555652,1
1,1,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-4.602327536533949,1
0,0,1,0,0,1,0,0,1,1,1,0,1,1,0.0,-4.5570865971848065,1
0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.0,-4.481948955264789,1
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0.07142857142857142,-5.467914714555651,1
1,1,0,0,0,1,1,1,0,0,1,0,0,0,0.0,-4.47836002994517,1
