0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0,1,1,0.0,-0.76,19
0,0,0,0,0,1,1,1,1,0.0,-0.76,21
1,0,0,0,0,1,1,1,0,0.0,-0.76,43
1,0,0,0,0,1,0,1,0,0.0,-0.76,46
0,0,1,0,0,1,1,0,1,0.0,-0.76,20
0,1,0,0,0,1,0,1,1,0.0,-0.76,19
0,0,1,0,0,1,0,0,1,0.0,-0.76,14
0,1,0,0,0,1,1,1,1,0.0,-0.76,19
0,1,1,0,0,1,0,0,1,0.0,-0.76,24
0,1,1,0,0,1,1,0,1,0.0,-0.76,25
1,0,1,0,0,1,1,0,0,0.0,-0.76,38
1,1,0,0,0,1,0,1,0,0.0,-0.76,44
1,1,1,0,0,1,1,0,0,0.0,-0.76,53
1,0,1,0,0,1,0,0,0,0.0,-0.76,33
1,1,0,0,0,1,1,1,0,0.0,-0.76,48
1,1,1,0,0,1,0,0,0,0.0,-0.76,52
0,1,0,1,1,0,1,1,1,0.0,-0.7551273942437076,8
1,0,0,1,1,0,1,1,0,0.0,-0.7551273942437076,33
0,1,1,1,1,0,0,0,1,0.0,-0.7551273942437076,11
0,0,1,1,1,0,0,0,1,0.0,-0.7551273942437076,11
0,0,0,1,1,0,1,1,1,0.0,-0.7551273942437076,14
1,1,0,1,1,0,0,1,0,0.0,-0.7551273942437076,36
0,0,1,1,1,0,1,0,1,0.0,-0.7551273942437076,10
0,1,1,1,1,0,1,0,1,0.0,-0.7551273942437076,14
0,0,0,1,1,0,0,1,1,0.0,-0.7551273942437076,10
1,0,1,1,1,0,0,0,0,0.0,-0.7551273942437076,29
1,1,1,1,1,0,0,0,0,0.0,-0.7551273942437076,34
1,0,0,1,1,0,0,1,0,0.0,-0.7551273942437076,31
1,0,1,1,1,0,1,0,0,0.0,-0.7551273942437076,34
1,1,0,1,1,0,1,1,0,0.0,-0.7551273942437076,27
1,1,1,1,1,0,1,0,0,0.0,-0.7551273942437076,35
0,1,0,1,1,0,0,1,1,0.0,-0.7551273942437076,11
0,1,1,0,1,0,1,0,1,0.0,-0.7000000000000001,3
1,1,0,0,1,0,0,1,0,0.0,-0.7000000000000001,4
1,0,1,0,1,0,0,0,0,0.0,-0.7000000000000001,5
0,0,0,0,1,0,1,1,1,0.0,-0.7000000000000001,3
0,0,1,0,1,0,1,0,1,0.0,-0.7000000000000001,1
0,0,1,0,1,0,0,0,1,0.0,-0.7000000000000001,4
1,0,0,0,1,0,1,1,0,0.0,-0.7000000000000001,2
1,0,0,0,1,0,0,1,0,0.0,-0.7000000000000001,5
1,1,0,0,1,0,1,1,0,0.0,-0.7000000000000001,7
1,1,1,0,1,0,0,0,0,0.0,-0.7000000000000001,3
1,0,1,0,1,0,1,0,0,0.0,-0.7000000000000001,4
0,1,1,0,1,0,0,0,1,0.0,-0.7000000000000001,3
0,0,0,0,1,0,0,1,1,0.0,-0.7000000000000001,1
1,1,1,0,1,0,1,0,0,0.0,-0.7000000000000001,10
0,1,0,0,1,0,1,1,1,0.0,-0.7000000000000001,4
0,1,0,1,0,1,0,1,1,0.0,-0.6953844033934182,1
1,1,1,1,0,1,1,0,0,0.0,-0.6953844033934182,1
0,0,0,1,0,1,0,1,1,0.0,-0.6953844033934182,2
1,1,1,1,0,1,0,0,0,0.0,-0.6953844033934182,2
1,1,0,1,0,1,0,1,0,0.0,-0.6953844033934182,6
0,0,1,1,0,1,1,0,1,0.0,-0.6953844033934182,3
0,0,1,1,0,1,0,0,1,0.0,-0.6953844033934182,2
1,1,0,1,0,1,1,1,0,0.0,-0.6953844033934182,3
0,1,0,1,0,1,1,1,1,0.0,-0.6953844033934182,1
1,0,0,1,0,1,1,1,0,0.0,-0.6953844033934182,6
1,0,1,1,0,1,1,0,0,0.0,-0.6953844033934182,5
1,0,0,1,0,1,0,1,0,0.0,-0.6953844033934182,1
1,0,1,1,0,1,0,0,0,0.0,-0.6953844033934182,4
0,0,1,0,1,1,1,0,1,0.0,-0.6839831880708134,2
1,0,1,0,1,1,0,0,0,0.0,-0.6839831880708134,2
1,0,0,0,1,1,1,1,0,0.0,-0.6839831880708134,2
1,1,0,0,1,1,0,1,0,0.0,-0.6839831880708134,3
0,1,1,0,1,1,0,0,1,0.0,-0.6839831880708134,1
1,0,0,0,1,1,0,1,0,0.0,-0.6839831880708134,5
0,0,0,0,1,1,0,1,1,0.0,-0.6839831880708134,2
0,0,1,0,1,1,0,0,1,0.0,-0.6839831880708134,2
1,1,1,0,1,1,1,0,0,0.0,-0.6839831880708134,3
0,1,0,0,1,1,0,1,1,0.0,-0.6839831880708134,3
1,1,0,0,1,1,1,1,0,0.0,-0.6839831880708134,6
0,1,0,0,1,1,1,1,1,0.0,-0.6839831880708134,1
1,1,1,0,1,1,0,0,0,0.0,-0.6839831880708134,2
0,1,0,1,0,0,0,1,1,0.0,-0.67,1
1,1,1,1,0,0,1,0,0,0.0,-0.67,1
1,1,1,1,0,0,0,0,0,0.0,-0.67,1
1,0,1,1,0,0,0,0,0,0.0,-0.67,1
