0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-7.279319913945724,4
0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,-7.27403406084668,2
1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-7.273984779821075,1
0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-7.273460458965139,4
0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.0,-7.2734197288477125,3
1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-7.273411177939534,5
1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.0,-7.270721871141396,2
0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-7.266345336628709,6
1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-7.26633678572053,5
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-7.263647478922393,6
0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-7.263419728847713,5
0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-7.262806752729377,2
0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-7.259807218145263,3
1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-7.259798667237086,2
1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-7.257109360438947,1
0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-7.256345336628708,1
0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0.0,-7.256268634245931,1
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-7.256260083337754,1
0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-7.252806752729377,2
0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-7.249807218145263,3
0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-7.246268634245931,1
1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0.0,-7.241494028572409,3
0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-7.239252628981183,3
0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0.0,-7.235714045081851,2
1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0.0,-7.231453298454981,1
0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0.0,-7.229211898863755,1
1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-7.193519242324844,1
1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0.0,-7.190829935526707,1
1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-7.187435096127775,1
1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-7.185779444590911,2
1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-7.184745789329637,1
0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-7.183527793233021,2
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,-7.183478512207416,1
0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-7.183271360873329,1
1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0,-7.183262809965152,1
1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-7.180573503167013,1
0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-7.177443647035952,1
0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-7.175787995499088,2
1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0.0,-7.175738714473483,1
1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-7.17470505921221,1
0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-7.173745624022032,2
1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-7.173737073113855,2
0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0,-7.173271360873329,1
1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-7.173222079847724,1
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-7.171730398483397,2
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.17172184757522,3
1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-7.1710477663157155,1
0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-7.170207040122699,1
1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-7.1690325407770805,4
1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-7.167509182416384,1
1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-7.16549395687775,1
0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-7.163745624022032,1
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.161730398483397,5
0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-7.1602070401227,1
0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-7.158191814584065,4
0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-7.121558757747208,2
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-7.1215502068390295,1
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-7.1185793023006685,1
0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-7.1169973404170035,1
1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-7.116988789508826,1
1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-7.115889995502531,2
1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-7.114299482710687,2
1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-7.113450205609494,1
1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-7.111229042695997,3
0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-7.110388316502981,2
1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-7.107690458796665,1
0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-7.106997340417004,2
0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.103926900402313,2
0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-7.1034587565176714,1
0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-7.1012836477064685,1
1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0.0,-7.100776008087805,2
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-7.098585790000152,1
0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-7.09854712309142,1
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.094822231605799,2
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-7.094548117390336,3
0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0.0,-7.091283647706469,1
1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0.0,-7.0903900959092185,1
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-7.088994365762171,1
1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-7.088985814853992,1
0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-7.088802327069889,2
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-7.081494028572409,2
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-7.0814854776642315,3
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-7.078953635644743,1
0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-7.078802327069889,4
1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-7.0787961708660925,3
0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-7.078761596952461,2
1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-7.0760637392461465,1
0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-7.074606621255943,2
0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-7.071494028572409,2
0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-7.071453298454981,1
1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-7.069698324622382,1
1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-7.068755440748666,1
1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-7.068557043379871,1
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.068025018699092,1
1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-7.0658677365817315,1
1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-7.065335711900954,1
1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-7.0650815708174335,1
0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-7.0620274758046016,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.0,-7.061453298454981,3
1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.0,-7.0612327591321264,1
0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-7.06106803735661,1
1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-7.059329618098287,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-7.058033569607269,2
0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-7.05777942852375,1
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-7.0544949857079375,1
0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-7.052473394573917,2
1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-7.052464843665738,1
0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-7.052027475804602,1
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.0,-7.051241310040304,1
1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-7.050345531008662,1
0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-7.049611724213671,1
0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0.0,-7.049504804815647,1
1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-7.0476312128892955,1
0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-7.047158051931411,1
1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-7.046913866507355,2
1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-7.043065054822048,1
1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0,-7.042928120467449,1
0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-7.042473394573917,1
0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-7.038934810674585,1
0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0,-7.03421195211945,1
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-7.033597659400572,1
1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-7.028303216113262,1
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-7.027673833636005,1
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-7.0256139093151235,1
1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-7.023695741846123,1
1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-7.020902144636872,1
1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0,-7.01936064406315,2
0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-7.018311767021439,1
1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-7.0182128378387345,1
1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-7.01736356073754,1
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0.0,-7.0147196860399434,1
0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-7.012855015653107,1
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0.0,-7.009319913945723,1
1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0.0,-6.986345336628708,1
1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-6.97508338647707,1
1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.0,-6.9744093052175655,1
0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-6.973950656142736,3
1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-6.973268023975055,1
1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-6.97315593947026,2
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0.0,-6.972394079678932,1
1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-6.9631796205066205,1
0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-6.961096457808179,1
1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0.0,-6.954314153900677,1
1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-6.952298928362043,1
1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0.0,-6.950326967945846,1
1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0.0,-6.94961739073794,1
0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-6.949597013974138,1
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0.0,-6.941612239512773,2
1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-6.934473439563306,1
0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0.0,-6.924270430757667,1
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-6.923696828876127,1
0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-6.919217598076342,1
1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-6.919209047168165,1
1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-6.914339623294974,1
0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-6.898135392782131,1
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0.0,-6.891730398483397,1
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0.0,-6.884892883579724,1
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0.0,-6.884863955907745,1
1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0.0,-6.8845118876029545,1
1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-6.882919569559272,1
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0.0,-6.882717774768521,1
1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0.0,-6.881822580804817,1
1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0.0,-6.875953316780409,1
0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0.0,-6.874520438511132,1
1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0.0,-6.872878839441844,1
1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-6.871386557600942,1
1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0.0,-6.87024527635843,1
1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-6.869459110594132,1
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-6.8567886619985305,1
0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,-6.855901048424706,1
1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0.0,-6.852493613510484,1
0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.0,-6.84936064406315,2
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.058823529411764705,-7.312878839441844,1
1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-6.845891634189833,1
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0.0,-6.835929112769989,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-6.833411177939534,1
1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-6.830955777419873,1
0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0.0,-6.828039590948712,1
1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-6.826336785720531,2
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-6.819999999999999,1
0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-6.81975513845429,1
0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-6.813130953204388,1
1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0.0,-6.794606621255942,1
1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.0,-6.770830897750292,1
0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0.0,-6.770801989123751,1
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.0,-6.761795127658194,1
0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-6.7581608472091705,1
0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.754077589100278,1
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-6.742641691358842,1
0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0.0,-6.739038696980877,1
1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0.0,-6.736340839274561,1
1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0.0,-6.712340055054048,1
0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-6.685849254850194,1
1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.0,-6.684297088006305,1
1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0.0,-6.677012011606994,1
0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0.0,-6.633905758470425,1
0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-6.632279006767712,1
0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-6.613460458965139,1
0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0.0,-6.565743626576092,1
0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.058823529411764705,-7.1034587565176714,1
0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.0,-6.490064480473153,1
1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,-6.460635016728385,1
0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0.0,-6.454460848539595,1
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-6.423430610356968,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,-6.38,1
1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0.0,-5.940725256560205,1
