0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,0,0,1,0,0.0,-2.56,93
1,0,0,1,1,0,0,0,0,0.0,-2.56,87
0,1,1,0,1,0,0,1,1,0.0,-2.559411166204458,117
1,1,0,0,1,0,0,0,1,0.0,-2.559411166204458,112
1,0,0,1,0,1,1,0,0,0.0,-2.5517711661684346,91
0,0,1,1,0,1,1,1,0,0.0,-2.5517711661684346,108
0,1,1,0,0,1,1,1,1,0.0,-2.551182332372893,163
1,1,0,0,0,1,1,0,1,0.0,-2.551182332372893,119
0,0,1,1,1,0,1,1,0,0.0,-2.352267428325177,13
1,0,0,1,1,0,1,0,0,0.0,-2.352267428325177,9
1,1,0,0,1,0,1,0,1,0.0,-2.3516785945296355,9
0,1,1,0,1,0,1,1,1,0.0,-2.3516785945296355,12
0,0,1,1,0,1,0,1,0,0.0,-2.35,3
1,0,0,1,0,1,0,0,0,0.0,-2.35,1
0,1,1,0,0,1,0,1,1,0.0,-2.349411166204458,5
1,1,0,0,0,1,0,0,1,0.0,-2.349411166204458,5
1,0,0,1,1,1,0,0,0,0.0,-2.3028630889045236,2
0,0,1,1,1,1,0,1,0,0.0,-2.3028630889045236,2
1,1,0,0,1,1,0,0,1,0.0,-2.3022742551089816,2
0,1,1,0,1,1,0,1,1,0.0,-2.3022742551089816,6
1,0,0,1,0,0,1,0,0,0.0,-2.3,2
0,0,1,1,0,0,1,1,0,0.0,-2.3,3
0,1,1,0,0,0,1,1,1,0.0,-2.2994111662044583,3
1,1,0,0,0,0,1,0,1,0.0,-2.2994111662044583,7
1,0,0,0,1,0,0,0,1,0.0,-2.24,1
0,0,1,0,1,0,0,1,1,0.0,-2.24,2
1,1,0,1,1,0,0,0,0,0.0,-2.2339918009120767,3
0,0,1,0,0,1,1,1,1,0.0,-2.231771166168435,3
1,0,0,0,0,1,1,0,1,0.0,-2.231771166168435,3
0,1,1,1,0,1,1,1,0,0.0,-2.2257629670805117,1
0,0,0,1,1,0,0,1,0,0.0,-2.21,1
0,1,0,0,1,0,0,1,1,0.0,-2.2094111662044584,1
1,0,1,1,1,0,0,0,0,0.0,-2.2080302335438775,1
0,0,0,1,0,1,1,1,0,0.0,-2.201771166168435,1
0,1,0,0,0,1,1,1,1,0.0,-2.201182332372893,2
1,1,0,0,1,0,0,0,0,0.0,-2.2,1
1,1,1,0,0,1,1,0,1,0.0,-2.19921256591677,1
1,0,0,1,0,1,1,0,1,0.0,-2.196036052913946,1
0,1,1,0,0,1,1,1,0,0.0,-2.1917711661684347,1
1,1,0,0,0,1,1,0,0,0.0,-2.1917711661684347,2
1,0,0,1,1,1,1,0,0,0.0,-1.806901683398135,1
