0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,1,1,0,0.0,-0.47000000000000003,38
0,1,0,0,1,1,0,1,0.0,-0.47000000000000003,32
1,1,0,0,1,0,1,0,0.0,-0.47000000000000003,27
1,1,0,0,0,0,0,1,0.0,-0.47000000000000003,43
1,1,0,0,0,1,1,0,0.0,-0.47000000000000003,51
0,1,0,0,0,1,0,1,0.0,-0.47000000000000003,44
0,1,0,0,1,0,1,0,0.0,-0.47000000000000003,25
0,1,0,0,1,1,1,0,0.0,-0.47000000000000003,40
1,1,0,0,1,1,1,0,0.0,-0.47000000000000003,42
0,1,0,0,1,0,0,1,0.0,-0.47000000000000003,21
1,1,0,0,0,0,1,0,0.0,-0.47000000000000003,34
0,1,0,0,0,0,1,0,0.0,-0.47000000000000003,30
0,1,0,0,0,0,0,1,0.0,-0.47000000000000003,34
1,1,0,0,1,0,0,1,0.0,-0.47000000000000003,31
1,1,0,0,1,1,0,1,0.0,-0.47000000000000003,54
1,1,0,0,0,1,0,1,0.0,-0.47000000000000003,43
0,0,1,1,0,0,1,0,0.0,-0.46419063731391963,5
0,0,1,1,0,0,0,1,0.0,-0.46419063731391963,10
0,0,1,1,0,1,0,1,0.0,-0.46419063731391963,8
1,0,1,1,0,0,0,1,0.0,-0.46419063731391963,13
0,0,1,1,0,1,1,0,0.0,-0.46419063731391963,18
1,0,1,1,0,1,0,1,0.0,-0.46419063731391963,23
1,0,1,1,1,0,0,1,0.0,-0.46419063731391963,11
0,0,1,1,1,1,0,1,0.0,-0.46419063731391963,12
1,0,1,1,1,1,1,0,0.0,-0.46419063731391963,20
1,0,1,1,1,1,0,1,0.0,-0.46419063731391963,22
1,0,1,1,0,1,1,0,0.0,-0.46419063731391963,25
0,0,1,1,1,1,1,0,0.0,-0.46419063731391963,17
1,0,1,1,1,0,1,0,0.0,-0.46419063731391963,12
0,0,1,1,1,0,0,1,0.0,-0.46419063731391963,6
1,0,1,1,0,0,1,0,0.0,-0.46419063731391963,15
0,0,1,1,1,0,1,0,0.0,-0.46419063731391963,9
0,0,0,1,1,1,0,1,0.0,-0.43,4
0,0,0,1,0,0,0,1,0.0,-0.43,2
1,0,0,1,0,1,0,1,0.0,-0.43,5
0,0,0,1,1,0,1,0,0.0,-0.43,3
1,0,0,1,0,0,1,0,0.0,-0.43,2
1,0,0,1,1,1,1,0,0.0,-0.43,10
0,0,0,1,0,1,0,1,0.0,-0.43,4
1,0,0,1,0,0,0,1,0.0,-0.43,3
0,0,0,1,1,0,0,1,0.0,-0.43,6
0,0,0,1,0,1,1,0,0.0,-0.43,3
1,0,0,1,1,0,0,1,0.0,-0.43,5
0,0,0,1,1,1,1,0,0.0,-0.43,4
1,0,0,1,1,0,1,0,0.0,-0.43,2
1,0,0,1,0,1,1,0,0.0,-0.43,9
0,0,0,1,0,0,1,0,0.0,-0.43,3
1,0,0,1,1,1,0,1,0.0,-0.43,5
1,1,1,0,0,1,0,1,0.0,-0.42917405739765846,2
1,1,1,0,0,0,1,0,0.0,-0.42917405739765846,1
1,1,1,0,0,0,0,1,0.0,-0.42917405739765846,3
1,1,1,0,1,0,0,1,0.0,-0.42917405739765846,3
0,1,1,0,1,1,1,0,0.0,-0.42917405739765846,4
0,1,1,0,1,1,0,1,0.0,-0.42917405739765846,4
0,1,1,0,0,0,1,0,0.0,-0.42917405739765846,1
1,1,1,0,1,1,1,0,0.0,-0.42917405739765846,5
0,1,1,0,1,0,1,0,0.0,-0.42917405739765846,2
0,1,1,0,1,0,0,1,0.0,-0.42917405739765846,4
1,1,1,0,1,0,1,0,0.0,-0.42917405739765846,2
1,1,1,0,0,1,1,0,0.0,-0.42917405739765846,4
1,1,1,0,1,1,0,1,0.0,-0.42917405739765846,4
0,1,1,0,0,0,0,1,0.0,-0.42917405739765846,5
0,1,1,0,0,1,0,1,0.0,-0.42917405739765846,11
0,1,1,0,0,1,1,0,0.0,-0.42917405739765846,3
0,1,0,0,0,0,1,1,0.0,-0.4021485820900489,1
1,1,0,0,1,0,1,1,0.0,-0.4021485820900489,2
1,1,0,0,1,1,1,1,0.0,-0.4021485820900489,3
1,1,0,0,0,0,1,1,0.0,-0.4021485820900489,3
0,1,0,0,1,1,1,1,0.0,-0.4021485820900489,1
1,1,0,0,0,1,1,1,0.0,-0.4021485820900489,7
0,1,0,0,0,1,1,1,0.0,-0.4021485820900489,1
0,1,0,0,0,0,0,0,0.0,-0.4,1
0,1,0,0,0,1,0,0,0.0,-0.4,3
1,1,0,0,1,0,0,0,0.0,-0.4,2
1,1,0,0,0,0,0,0,0.0,-0.4,1
1,1,0,0,1,1,0,0,0.0,-0.4,2
0,1,0,0,1,1,0,0,0.0,-0.4,3
1,1,0,0,0,1,0,0,0.0,-0.4,3
0,0,1,1,0,1,1,1,0.0,-0.39633921940396843,1
1,0,1,1,1,1,1,1,0.0,-0.39633921940396843,4
0,0,1,1,1,0,1,1,0.0,-0.39633921940396843,2
1,0,1,1,0,1,1,1,0.0,-0.39633921940396843,4
0,0,1,1,1,1,1,1,0.0,-0.39633921940396843,1
0,0,1,1,0,1,0,0,0.0,-0.3941906373139196,1
1,0,1,1,1,0,0,0,0.0,-0.3941906373139196,1
0,0,1,1,1,1,0,0,0.0,-0.3941906373139196,1
1,0,1,1,0,1,0,0,0.0,-0.3941906373139196,2
0,0,1,1,1,0,0,0,0.0,-0.3941906373139196,1
0,0,0,1,1,0,1,1,0.0,-0.36214858209004885,2
0,0,0,1,1,1,1,1,0.0,-0.36214858209004885,1
1,1,1,0,1,0,1,1,0.0,-0.3613226394877073,1
0,1,0,1,0,0,0,1,0.0,-0.32389841039448825,1
0,0,1,0,1,1,0,1,0.0,-0.32,1
