0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,0,1,1,1,0,0.0,-2.027652727389917,2
1,1,0,0,1,0,1,1,1,0,0,0.0,-2.027652727389917,4
1,0,0,0,0,1,0,1,1,1,0,0.0,-2.027652727389917,2
1,0,0,0,0,1,1,1,1,0,0,0.0,-2.027652727389917,3
1,0,0,0,1,0,0,1,1,1,0,0.0,-2.027652727389917,4
1,1,0,0,1,0,0,1,1,1,0,0.0,-2.027652727389917,3
1,1,0,0,0,1,1,1,1,0,0,0.0,-2.027652727389917,3
0,0,1,1,1,0,1,0,0,0,1,0.0,-2.027227375988696,3
0,1,1,1,1,0,1,0,0,0,1,0.0,-2.027227375988696,5
0,0,1,1,0,1,0,0,0,1,1,0.0,-2.027227375988696,1
0,1,1,1,1,0,0,0,0,1,1,0.0,-2.027227375988696,6
0,0,1,1,0,1,1,0,0,0,1,0.0,-2.027227375988696,7
0,1,1,1,0,1,0,0,0,1,1,0.0,-2.027227375988696,7
0,0,1,1,1,0,0,0,0,1,1,0.0,-2.027227375988696,6
0,1,1,1,0,1,1,0,0,0,1,0.0,-2.027227375988696,5
1,0,1,0,1,0,1,0,0,0,0,0.0,-2.02,1
1,0,1,0,1,0,0,0,0,1,0,0.0,-2.02,3
1,0,1,0,0,1,1,0,0,0,0,0.0,-2.02,1
1,0,1,0,0,1,0,0,0,1,0,0.0,-2.02,2
1,1,1,0,0,1,1,0,0,0,0,0.0,-2.02,2
1,1,1,0,1,0,1,0,0,0,0,0.0,-2.02,3
1,1,1,0,1,0,0,0,0,1,0,0.0,-2.02,2
1,1,1,0,0,1,0,0,0,1,0,0.0,-2.02,1
0,0,0,1,0,1,0,1,0,1,0,0.0,-1.92,1
0,0,0,1,1,0,1,1,0,0,0,0.0,-1.92,1
0,1,0,1,0,1,0,1,0,1,0,0.0,-1.92,1
0,0,0,1,1,0,0,1,0,1,0,0.0,-1.92,1
1,1,0,0,0,1,1,1,0,0,1,0.0,-1.91675443340338,1
0,1,1,1,1,0,0,0,1,1,0,0.0,-1.9118202514401688,1
0,0,1,1,0,1,0,0,1,1,0,0.0,-1.9118202514401688,2
1,0,1,0,0,1,1,0,1,0,1,0.0,-1.9085746848435488,1
1,1,1,0,0,1,1,0,1,0,1,0.0,-1.9085746848435488,1
1,1,1,0,1,0,0,0,1,1,1,0.0,-1.9085746848435488,1
0,0,0,0,1,0,0,1,1,1,1,0.0,-1.8876527273899169,1
0,1,0,0,1,0,1,1,1,0,1,0.0,-1.8876527273899169,1
1,1,0,1,0,1,1,1,1,0,0,0.0,-1.8816445283019934,1
1,0,0,1,0,1,1,1,1,0,0,0.0,-1.8816445283019934,1
0,0,1,0,0,1,1,0,0,0,1,0.0,-1.88,1
1,0,1,1,0,1,1,0,0,0,0,0.0,-1.8739918009120764,1
1,0,1,1,0,1,0,0,0,1,0,0.0,-1.8739918009120764,1
0,1,1,1,1,0,0,1,0,1,0,0.0,-1.851791289683328,1
1,0,0,0,0,1,1,0,1,0,1,0.0,-1.8467544334033796,1
1,1,0,0,1,0,0,1,0,1,0,0.0,-1.83,1
1,1,1,0,0,1,1,0,1,0,0,0.0,-1.821820251440169,1
0,0,0,1,0,0,1,1,1,0,0,0.0,-1.8076527273899168,1
1,1,0,0,0,0,1,1,1,0,1,0.0,-1.8044071607932968,1
0,0,1,1,0,1,1,1,0,0,1,0.0,-1.7690186656720237,1
1,0,0,0,0,1,1,1,1,1,1,0.0,-1.7437050971856967,1
