0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,1,0.0,-0.21000000000000002,6
0,0,1,1,0,0,1,0,0.0,-0.21000000000000002,13
0,1,0,1,1,1,0,0,0.0,-0.21000000000000002,12
0,0,1,0,0,0,1,0,0.0,-0.21000000000000002,7
0,1,0,1,1,0,1,0,0.0,-0.21000000000000002,24
0,1,0,0,1,0,1,0,0.0,-0.21000000000000002,17
0,0,1,0,1,1,0,1,0.0,-0.21000000000000002,10
0,1,0,1,0,1,0,0,0.0,-0.21000000000000002,8
0,0,1,0,0,1,0,1,0.0,-0.21000000000000002,3
1,1,0,1,0,0,1,1,0.0,-0.21000000000000002,18
1,0,1,1,1,1,0,0,0.0,-0.21000000000000002,18
1,0,1,0,0,0,1,1,0.0,-0.21000000000000002,11
0,1,0,0,1,0,1,1,0.0,-0.21000000000000002,18
1,1,0,0,0,1,0,1,0.0,-0.21000000000000002,9
1,1,0,0,0,1,0,0,0.0,-0.21000000000000002,11
1,1,0,1,0,0,1,0,0.0,-0.21000000000000002,20
1,1,0,1,0,1,0,1,0.0,-0.21000000000000002,15
1,0,1,0,1,0,1,0,0.0,-0.21000000000000002,26
0,1,0,1,1,1,0,1,0.0,-0.21000000000000002,9
0,1,0,0,0,1,0,1,0.0,-0.21000000000000002,6
1,0,1,0,1,1,0,0,0.0,-0.21000000000000002,16
0,1,0,0,1,1,0,1,0.0,-0.21000000000000002,14
0,1,0,1,1,0,1,1,0.0,-0.21000000000000002,20
1,1,0,0,1,0,1,0,0.0,-0.21000000000000002,27
0,0,1,0,1,1,0,0,0.0,-0.21000000000000002,16
1,1,0,0,1,1,0,1,0.0,-0.21000000000000002,20
1,1,0,0,0,0,1,1,0.0,-0.21000000000000002,20
1,1,0,0,0,0,1,0,0.0,-0.21000000000000002,19
0,0,1,0,1,0,1,0,0.0,-0.21000000000000002,22
1,1,0,1,1,0,1,1,0.0,-0.21000000000000002,35
0,1,0,0,1,1,0,0,0.0,-0.21000000000000002,7
0,0,1,0,0,0,1,1,0.0,-0.21000000000000002,12
1,1,0,0,1,1,0,0,0.0,-0.21000000000000002,23
1,1,0,0,1,0,1,1,0.0,-0.21000000000000002,21
1,0,1,0,0,1,0,0,0.0,-0.21000000000000002,8
0,0,1,0,1,0,1,1,0.0,-0.21000000000000002,12
1,0,1,1,0,0,1,1,0.0,-0.21000000000000002,12
1,1,0,1,1,1,0,0,0.0,-0.21000000000000002,21
1,1,0,1,0,1,0,0,0.0,-0.21000000000000002,13
0,1,0,0,0,1,0,0,0.0,-0.21000000000000002,15
1,0,1,1,1,0,1,0,0.0,-0.21000000000000002,26
1,0,1,1,1,0,1,1,0.0,-0.21000000000000002,21
1,0,1,0,1,0,1,1,0.0,-0.21000000000000002,18
1,0,1,1,1,1,0,1,0.0,-0.21000000000000002,16
0,0,1,1,1,1,0,0,0.0,-0.21000000000000002,14
1,1,0,1,1,0,1,0,0.0,-0.21000000000000002,38
1,0,1,1,0,1,0,0,0.0,-0.21000000000000002,19
1,0,1,0,1,1,0,1,0.0,-0.21000000000000002,12
0,0,1,1,1,0,1,0,0.0,-0.21000000000000002,23
0,0,1,1,0,0,1,1,0.0,-0.21000000000000002,10
0,1,0,1,0,0,1,0,0.0,-0.21000000000000002,9
1,0,1,1,0,1,0,1,0.0,-0.21000000000000002,7
1,0,1,1,0,0,1,0,0.0,-0.21000000000000002,22
0,1,0,1,0,0,1,1,0.0,-0.21000000000000002,11
0,0,1,1,0,1,0,1,0.0,-0.21000000000000002,10
0,0,1,1,1,0,1,1,0.0,-0.21000000000000002,19
0,0,1,1,0,1,0,0,0.0,-0.21000000000000002,17
1,0,1,0,0,0,1,0,0.0,-0.21000000000000002,18
0,0,1,1,1,1,0,1,0.0,-0.21000000000000002,15
1,1,0,1,1,1,0,1,0.0,-0.21000000000000002,25
0,1,0,0,0,0,1,0,0.0,-0.21000000000000002,10
0,0,1,0,0,1,0,0,0.0,-0.21000000000000002,8
1,0,1,0,0,1,0,1,0.0,-0.21000000000000002,9
0,1,0,0,0,0,1,1,0.0,-0.21000000000000002,9
