0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,0,1,0,1,0.0,-0.22,25
1,0,0,0,1,0,1,0.0,-0.22,36
0,0,0,1,1,1,1,0.0,-0.22,22
0,1,0,1,1,1,0,0.0,-0.22,23
1,1,0,0,1,0,0,0.0,-0.22,26
0,0,0,0,1,1,1,0.0,-0.22,19
1,0,0,1,1,0,1,0.0,-0.22,44
1,0,1,0,0,0,1,0.0,-0.22,30
0,1,0,0,1,1,1,0.0,-0.22,36
0,0,0,1,1,1,0,0.0,-0.22,26
0,0,1,1,0,1,0,0.0,-0.22,31
1,0,0,1,1,0,0,0.0,-0.22,36
0,1,0,1,1,1,1,0.0,-0.22,29
0,1,0,0,1,1,0,0.0,-0.22,31
1,1,1,1,0,0,1,0.0,-0.22,54
0,0,1,1,0,1,1,0.0,-0.22,36
0,1,1,0,0,1,0,0.0,-0.22,22
1,1,1,0,0,0,0,0.0,-0.22,31
1,1,1,1,0,0,0,0.0,-0.22,39
0,0,1,0,0,1,0,0.0,-0.22,26
1,0,1,1,0,0,1,0.0,-0.22,34
1,0,1,1,0,0,0,0.0,-0.22,47
1,1,0,1,1,0,1,0.0,-0.22,34
0,1,1,1,0,1,1,0.0,-0.22,31
1,1,1,0,0,0,1,0.0,-0.22,39
1,0,0,0,1,0,0,0.0,-0.22,19
1,0,1,0,0,0,0,0.0,-0.22,21
1,1,0,1,1,0,0,0.0,-0.22,40
0,0,0,0,1,1,0,0.0,-0.22,23
0,0,1,0,0,1,1,0.0,-0.22,29
0,1,1,1,0,1,0,0.0,-0.22,33
0,1,1,0,0,1,1,0.0,-0.22,25
0,0,0,0,1,0,0,0.0,-0.11,1
0,1,0,1,1,0,1,0.0,-0.11,1
0,0,0,0,1,0,1,0.0,-0.11,1
