0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
0,1,0,1,1,1,0,1,0,1,0,1,1,0,0.0,-1.9953395659281323,17
1,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-1.9953395659281323,3
0,1,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-1.9953395659281323,8
0,1,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-1.9953395659281323,12
1,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-1.9953395659281323,9
1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-1.9953395659281323,5
1,0,0,1,1,1,0,1,0,1,0,1,1,0,0.0,-1.9953395659281323,7
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-1.9953395659281323,19
1,0,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-1.9953395659281323,13
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-1.9953395659281323,21
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-1.9953395659281323,19
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-1.9953395659281323,30
0,1,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-1.9953395659281323,9
1,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-1.9953395659281323,18
0,1,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-1.9953395659281323,17
0,1,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-1.9953395659281323,13
0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-1.9951294653468254,5
0,1,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-1.9951294653468254,6
0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.0,-1.9951294653468254,1
1,0,1,0,0,0,1,0,1,1,0,1,1,0,0.0,-1.9951294653468254,2
1,0,1,0,0,0,1,1,0,1,0,1,1,0,0.0,-1.9951294653468254,8
1,0,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-1.9951294653468254,7
1,0,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-1.9951294653468254,9
1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-1.9951294653468254,20
1,0,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-1.9951294653468254,5
0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-1.9951294653468254,15
0,1,1,0,0,0,1,0,1,1,0,1,1,0,0.0,-1.9951294653468254,7
1,0,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-1.9951294653468254,16
1,0,0,0,0,1,1,1,0,1,0,1,0,1,0.0,-1.9951294653468254,14
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-1.9951294653468254,23
0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-1.9951294653468254,8
0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.0,-1.9951294653468254,17
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-1.9902101005813069,7
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-1.9902101005813069,12
0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-1.9902101005813069,5
0,1,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-1.9902101005813069,8
1,0,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-1.9902101005813069,7
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-1.9902101005813069,10
1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-1.9902101005813069,5
0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,-1.9902101005813069,7
1,0,1,1,1,0,0,0,1,0,1,0,1,0,0.0,-1.9902101005813069,5
1,0,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-1.9902101005813069,5
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-1.9902101005813069,7
1,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-1.9902101005813069,9
0,1,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-1.9902101005813069,23
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0.0,-1.9902101005813069,9
0,1,0,1,1,1,0,0,1,0,1,0,0,1,0.0,-1.9902101005813069,20
0,1,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-1.9902101005813069,10
1,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,-1.99,5
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-1.99,3
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-1.99,6
0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.0,-1.99,8
1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-1.99,7
