0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,1,0,1,0.0,-1.43,18
0,1,0,1,0,0,1,0,1,0.0,-1.43,14
1,1,1,0,0,0,1,0,0,0.0,-1.43,47
1,1,0,1,0,0,1,0,0,0.0,-1.43,42
0,1,0,1,1,0,0,0,1,0.0,-1.43,19
0,1,1,0,1,0,0,0,1,0.0,-1.43,27
1,1,1,0,1,0,0,0,0,0.0,-1.43,41
1,1,0,1,1,0,0,0,0,0.0,-1.43,43
0,0,0,1,0,1,1,1,1,0.0,-1.4241906373139195,36
0,0,0,1,1,1,0,1,1,0.0,-1.4241906373139195,44
0,0,1,0,1,1,0,1,1,0.0,-1.4241906373139195,27
0,0,1,0,0,1,1,1,1,0.0,-1.4241906373139195,29
1,0,1,0,0,1,1,1,0,0.0,-1.4241906373139195,89
1,0,0,1,0,1,1,1,0,0.0,-1.4241906373139195,82
1,0,1,0,1,1,0,1,0,0.0,-1.4241906373139195,90
1,0,0,1,1,1,0,1,0,0.0,-1.4241906373139195,79
0,0,0,1,0,0,1,1,1,0.0,-1.39,6
0,0,1,0,1,0,0,1,1,0.0,-1.39,9
0,0,1,0,0,0,1,1,1,0.0,-1.39,9
1,0,0,1,1,0,0,1,0,0.0,-1.39,14
0,0,0,1,1,0,0,1,1,0.0,-1.39,8
1,0,1,0,0,0,1,1,0,0.0,-1.39,24
1,0,0,1,0,0,1,1,0,0.0,-1.39,18
1,0,1,0,1,0,0,1,0,0.0,-1.39,18
0,1,0,1,1,1,0,0,1,0.0,-1.3891740573976585,13
1,1,1,0,1,1,0,0,0,0.0,-1.3891740573976585,22
1,1,1,0,0,1,1,0,0,0.0,-1.3891740573976585,31
0,1,1,0,1,1,0,0,1,0.0,-1.3891740573976585,16
0,1,1,0,0,1,1,0,1,0.0,-1.3891740573976585,13
1,1,0,1,0,1,1,0,0,0.0,-1.3891740573976585,24
0,1,0,1,0,1,1,0,1,0.0,-1.3891740573976585,13
1,1,0,1,1,1,0,0,0,0.0,-1.3891740573976585,21
1,1,0,1,0,0,1,1,0,0.0,-1.2838984103944884,1
1,1,0,1,1,0,0,1,0,0.0,-1.2838984103944884,1
0,1,0,1,0,0,1,1,1,0.0,-1.2838984103944884,2
1,1,1,0,1,0,0,1,0,0.0,-1.2838984103944884,3
0,1,1,0,1,0,0,1,1,0.0,-1.2838984103944884,1
0,1,0,1,1,0,0,1,1,0.0,-1.2838984103944884,1
1,0,1,0,1,1,0,0,0,0.0,-1.28,1
1,1,1,0,0,0,0,0,0,0.0,-1.15,1
1,1,0,1,0,1,0,0,0,0.0,-1.1091740573976585,1
1,1,0,0,1,0,0,0,0,0.0,-1.08,1
0,0,1,0,1,1,0,1,0,0.0,-1.0241906373139196,1
