0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,0,1,0,0.0,-0.99,14
1,0,1,1,1,0,0,0,0,0.0,-0.99,8
0,0,1,1,1,0,0,0,1,0.0,-0.99,12
0,1,1,1,0,0,0,1,1,0.0,-0.99,11
0,0,0,1,1,0,0,0,1,0.0,-0.99,29
0,1,1,1,0,0,0,0,1,0.0,-0.99,15
1,0,1,1,1,0,0,1,0,0.0,-0.99,14
0,0,1,1,1,0,0,1,1,0.0,-0.99,14
1,1,0,1,0,0,0,0,0,0.0,-0.99,24
0,0,0,1,1,0,0,1,1,0.0,-0.99,33
0,1,0,1,0,0,0,1,1,0.0,-0.99,29
1,1,1,1,0,0,0,0,0,0.0,-0.99,13
0,1,0,1,0,0,0,0,1,0.0,-0.99,33
1,0,0,1,1,0,0,0,0,0.0,-0.99,26
1,1,0,1,0,0,0,1,0,0.0,-0.99,29
1,0,0,1,1,0,0,1,0,0.0,-0.99,33
1,1,1,0,0,1,1,1,0,0.0,-0.9856400760059336,16
0,1,1,0,0,1,1,0,1,0.0,-0.9856400760059336,16
0,0,1,0,1,1,1,1,1,0.0,-0.9856400760059336,15
0,0,0,0,1,1,1,1,1,0.0,-0.9856400760059336,47
0,1,1,0,0,1,1,1,1,0.0,-0.9856400760059336,20
1,0,1,0,1,1,1,1,0,0.0,-0.9856400760059336,27
1,0,1,0,1,1,1,0,0,0.0,-0.9856400760059336,19
0,0,0,0,1,1,1,0,1,0.0,-0.9856400760059336,22
1,0,0,0,1,1,1,0,0,0.0,-0.9856400760059336,39
0,1,0,0,0,1,1,0,1,0.0,-0.9856400760059336,44
0,0,1,0,1,1,1,0,1,0.0,-0.9856400760059336,19
1,1,0,0,0,1,1,0,0,0.0,-0.9856400760059336,43
0,1,0,0,0,1,1,1,1,0.0,-0.9856400760059336,37
1,1,0,0,0,1,1,1,0,0.0,-0.9856400760059336,37
1,1,1,0,0,1,1,0,0,0.0,-0.9856400760059336,14
1,0,0,0,1,1,1,1,0,0.0,-0.9856400760059336,54
1,0,0,0,1,0,1,0,0,0.0,-0.9199999999999999,8
0,0,1,0,1,0,1,1,1,0.0,-0.9199999999999999,3
0,0,0,0,1,0,1,1,1,0.0,-0.9199999999999999,9
1,1,0,0,0,0,1,1,0,0.0,-0.9199999999999999,6
1,1,0,0,0,0,1,0,0,0.0,-0.9199999999999999,7
1,0,1,0,1,0,1,1,0,0.0,-0.9199999999999999,4
0,0,1,0,1,0,1,0,1,0.0,-0.9199999999999999,6
0,1,1,0,0,0,1,1,1,0.0,-0.9199999999999999,5
1,0,1,0,1,0,1,0,0,0.0,-0.9199999999999999,2
1,1,1,0,0,0,1,0,0,0.0,-0.9199999999999999,7
0,1,1,0,0,0,1,0,1,0.0,-0.9199999999999999,3
0,1,0,0,0,0,1,1,1,0.0,-0.9199999999999999,8
1,0,0,0,1,0,1,1,0,0.0,-0.9199999999999999,4
0,0,0,0,1,0,1,0,1,0.0,-0.9199999999999999,9
0,1,0,0,0,0,1,0,1,0.0,-0.9199999999999999,5
1,1,1,0,0,0,1,1,0,0.0,-0.9199999999999999,5
1,1,1,1,0,1,0,1,0,0.0,-0.9182369189779318,1
1,0,1,1,1,1,0,0,0,0.0,-0.9182369189779318,1
0,0,1,1,1,1,0,0,1,0.0,-0.9182369189779318,4
0,0,1,1,1,1,0,1,1,0.0,-0.9182369189779318,3
1,0,0,1,1,1,0,1,0,0.0,-0.9182369189779318,6
0,1,1,1,0,1,0,1,1,0.0,-0.9182369189779318,1
1,0,0,1,1,1,0,0,0,0.0,-0.9182369189779318,4
0,0,0,1,1,1,0,0,1,0.0,-0.9182369189779318,4
0,1,0,1,0,1,0,1,1,0.0,-0.9182369189779318,5
0,1,1,1,0,1,0,0,1,0.0,-0.9182369189779318,3
1,1,0,1,0,1,0,1,0,0.0,-0.9182369189779318,4
1,1,1,1,0,1,0,0,0,0.0,-0.9182369189779318,2
0,1,0,1,0,1,0,0,1,0.0,-0.9182369189779318,5
0,0,0,1,1,1,0,1,1,0.0,-0.9182369189779318,4
1,1,0,1,0,1,0,0,0,0.0,-0.9182369189779318,3
1,1,0,1,1,0,0,1,0,0.0,-0.8851294653468256,1
0,1,1,1,1,0,0,1,1,0.0,-0.8851294653468256,1
0,1,0,1,1,0,0,0,1,0.0,-0.8851294653468256,3
1,1,0,0,1,1,1,1,0,0.0,-0.8807695413527592,1
1,1,1,0,1,1,1,1,0,0.0,-0.8807695413527592,1
1,1,0,0,1,1,1,0,0,0.0,-0.8807695413527592,2
0,1,1,0,1,1,1,0,1,0.0,-0.8807695413527592,4
1,1,1,0,1,1,1,0,0,0.0,-0.8807695413527592,2
0,1,0,0,1,1,1,1,1,0.0,-0.8807695413527592,2
0,1,0,0,1,1,1,0,1,0.0,-0.8807695413527592,3
0,0,0,1,0,0,0,0,1,0.0,-0.88,1
1,0,1,1,0,0,0,0,0,0.0,-0.88,1
0,0,0,1,0,0,0,1,1,0.0,-0.88,2
1,0,1,1,0,0,0,1,0,0.0,-0.88,3
1,0,0,1,0,0,0,1,0,0.0,-0.88,2
1,0,0,0,0,1,1,1,0,0.0,-0.8756400760059335,2
0,0,0,0,0,1,1,1,1,0.0,-0.8756400760059335,2
0,0,1,0,0,1,1,0,1,0.0,-0.8756400760059335,1
0,0,0,0,0,1,1,0,1,0.0,-0.8756400760059335,2
1,0,1,0,0,1,1,1,0,0.0,-0.8756400760059335,1
1,0,1,0,0,1,1,0,0,0.0,-0.8756400760059335,2
