0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.352708653196052,3
1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.352708653196052,4
1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-9.352698039596747,3
1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.352698039596747,1
0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.350284523688568,7
0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.350284523688568,16
0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.350273910089262,10
0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.350273910089262,11
1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.349855147783904,5
1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.349855147783904,17
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.3498445341846,3
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-9.3498445341846,2
0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.347431018276419,48
0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.347431018276419,29
0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.347420404677115,9
0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.347420404677115,21
1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.34483234041242,9
1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.34483234041242,8
1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.344821726813116,4
0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.342408210904935,15
0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.342408210904935,40
0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.34239759730563,9
0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.34239759730563,10
1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.341978835000273,20
1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.341978835000273,19
1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-9.341968221400968,11
1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.341968221400968,7
1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.339855147783904,10
1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.339855147783904,8
1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-9.3398445341846,1
1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.3398445341846,2
0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.339554705492787,32
0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.339554705492787,52
0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.339544091893483,12
0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.339544091893483,32
1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.338246134448703,13
1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.338246134448703,10
1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-9.338235520849397,1
1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.338235520849397,5
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.337431018276419,22
0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.337431018276419,14
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.337420404677115,5
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.337420404677115,17
0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.335822004941218,19
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.335822004941218,23
0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.335811391341913,4
0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.335811391341913,12
1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.331978835000273,8
1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.331978835000273,7
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-9.331968221400967,2
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.331968221400967,7
1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.33036982166507,8
1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.33036982166507,13
1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-9.330359208065765,2
1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.330359208065765,7
0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.329554705492788,31
0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.329554705492788,25
0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.329544091893483,19
0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.329544091893483,9
0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.327945692157586,24
0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.327945692157586,26
0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.32793507855828,16
0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.32793507855828,18
1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.069855147783905,1
1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.06820916270212,1
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.067420404677115,1
0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.065785033194635,2
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.06577441959533,1
1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.061978835000271,1
0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.059554705492788,2
0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.059544091893482,1
0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.043267248281179,2
0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.043256634681875,1
1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.041030758004023,1
0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.040413742869031,1
0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.040403129269725,1
1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.038177252591876,1
1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.033154445220392,2
0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.032537430085398,2
0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.032526816486094,1
0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.03041374286903,1
1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.030300939808242,1
1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.030290326208938,1
1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.030290326208938,1
0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-9.028794115934524,1
1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.028177252591876,1
1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-9.026568239256672,2
0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-9.022526816486094,1
0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.021887242851323,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.020429937521369,1
1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-9.020290326208938,2
0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.01904435103848,1
0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.01904435103848,2
1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-9.018691926473041,1
1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.018691926473041,2
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.01757643210922,1
1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-9.017565818509915,1
0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.014021543666995,2
0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.014021543666995,1
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-9.014010930067691,1
1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-9.012553624737738,1
0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.011168038254848,1
0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-9.011168038254848,3
0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.00904435103848,1
1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.00757643210922,1
1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.0,-9.007565818509915,1
0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-9.007435337703278,1
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.007435337703278,1
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-9.007424724103974,1
1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-9.005967418774018,1
0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-9.001168038254848,1
0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-8.99954841132034,1
1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.998091105990387,1
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-8.998091105990387,1
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0.0,-8.969855147783905,1
1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-8.968003986907508,3
0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.0,-8.96743101827642,1
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-8.965161095094665,1
0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,-8.962408210904936,1
0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0.0,-8.962397597305632,1
0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-8.962327329504092,1
0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.962327329504092,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-8.962316715904787,1
1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-8.961417780943789,1
1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-8.961417780943789,1
0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-8.959064219657822,1
0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-8.956841569560043,1
0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-8.956210714245675,1
0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.0,-8.955811391341912,1
1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-8.954195443199799,1
0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-8.952327329504092,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.952327329504092,3
0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.95071831616889,1
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,-8.949554705492787,1
0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0.0,-8.948965256776411,1
0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0.0,-8.947935078558281,1
1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-8.946319130416168,1
0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0.0,-8.944591087311167,1
1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-8.9441954431998,1
1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-8.942575816265293,1
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-8.937345629841904,1
0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-8.937345629841904,1
1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.936319130416168,1
0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-8.912903095235588,1
0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-8.905026782451957,1
0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-8.902892481636284,1
1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-8.902346954615203,1
1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-8.902208950878872,1
1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-8.900233880998139,1
0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-8.895026782451957,1
1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-8.894332638095241,1
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0.0,-8.890890982509017,1
