0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0.0,-498.7500000000001,4
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,-498.75000000000006,4
1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,-498.51000000000005,6
0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.0,-498.51,4
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-498.21000000000004,11
0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0.0,-498.21000000000004,1
0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-497.0300000000001,7
1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-497.03000000000003,6
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-495.83,2
1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-495.82999999999987,1
0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0.0,-493.12,1
1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.0,-493.12,3
1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-492.91999999999996,2
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-492.91999999999996,5
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-492.80000000000007,6
0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0.0,-492.8,2
0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0.0,-492.03000000000003,2
1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,-492.03000000000003,5
1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.0,-491.59999999999997,2
1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.0,-491.02,3
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-489.54,2
1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-489.5400000000001,2
0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-488.89000000000004,1
1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-488.89,1
0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0.0,-488.69000000000005,1
1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.0,-488.69000000000005,2
1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0.0,-487.57000000000005,1
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0.0,-487.57000000000005,2
0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0.0,-487.41,2
1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0.0,-487.41,2
0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-487.21,2
1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-487.21,3
1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0.0,-487.14,1
0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0,-487.14000000000004,3
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,-487.03000000000003,3
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.0,-487.03,1
1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-486.09000000000003,2
1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0.0,-485.85,4
0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0.0,-485.85,3
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-485.55,1
0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-485.54999999999995,2
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-484.65,2
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.0,-481.86000000000007,1
1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0.0,-481.62000000000006,2
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-481.32000000000005,2
0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0.0,-481.32,1
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.0,-481.1700000000001,1
1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,-480.85,4
0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0.0,-480.42,2
0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0.0,-480.14000000000004,1
1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.0,-480.14000000000004,3
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,-479.69000000000005,2
0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.0,-479.36999999999995,2
1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.0,-479.37000000000006,3
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-478.94,3
1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-478.9399999999999,1
1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-478.36,2
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-476.03,3
1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0.0,-475.96000000000004,1
1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,-475.14000000000004,2
1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-475.0400000000001,1
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-474.90999999999997,2
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-474.48,1
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0.0,-474.37,1
0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0.0,-474.3699999999999,2
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-472.65000000000003,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.0,-468.66,3
0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0.0,-468.6599999999999,1
1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,-468.19000000000005,1
1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-467.40000000000003,1
0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0.0,-464.14,1
0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0,-463.96000000000004,1
1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.0,-463.96000000000004,2
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.0,-460.96000000000004,1
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-460.11,1
0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,-459.91,1
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,-459.13000000000005,1
1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0.0,-459.04999999999995,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-456.11999999999995,1
0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0.0,-455.9200000000001,1
1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-454.73999999999995,1
0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-454.7400000000001,1
1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.0,-451.64000000000004,1
0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.0,-450.06,1
0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0.0,-449.73999999999995,1
0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,-449.39,1
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0,-448.19000000000005,1
1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-447.87000000000006,1
0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-446.3900000000001,1
1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-445.77000000000004,1
0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-443.26,2
0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.0,-442.67,1
1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,-438.56,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0,-435.21,1
0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0,-435.21000000000004,1
0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-432.95,1
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0.0,-431.51000000000005,1
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.0,-431.30000000000007,1
0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0.0,-424.00000000000006,1
1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0.0,-420.12000000000006,1
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-417.82,1
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-414.48,1
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,-408.94,1
0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0.0,-408.6600000000001,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.0,-382.05000000000007,1
