0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-556.36,897
1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-556.36,540
0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0.0,-533.9,93
1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-533.9,230
0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-519.08,28
1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-519.08,24
1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0.0,-503.26,5
0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0.0,-503.26,14
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0.0,-501.9100000000001,23
1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0.0,-501.90999999999997,32
0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-496.62000000000006,4
1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-496.62,8
1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-494.01,8
0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-494.01,17
0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-492.2,2
1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-492.20000000000005,1
0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0.0,-482.12999999999994,8
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,-482.13000000000005,3
0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-481.54,1
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-481.53999999999996,2
0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,-480.8,2
1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0.0,-480.79999999999995,3
0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.0,-479.45,2
1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0.0,-479.44999999999993,16
0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0.0,-475.17000000000013,11
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.0,-475.16999999999996,1
0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0.0,-474.05,1
1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-471.55,1
0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0.0,-469.74000000000007,1
1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-469.74,5
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0.0,-469.5,1
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0.0,-464.63,1
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0.0,-464.63000000000005,1
0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0.0,-459.67,1
1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.0,-452.7099999999999,1
0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0.0,-448.81000000000006,2
1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0.0,-448.80999999999995,1
0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.0,-444.84999999999997,1
1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0.0,-437.75,1
1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-434.27000000000004,1
0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-433.90000000000003,1
0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0.0,-429.03,1
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.0,-419.6000000000001,1
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-419.19,1
0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0.0,-415.05000000000007,1
0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0.0,-389.07000000000005,1
