0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0,-519.1900000000002,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-519.19,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-518.4200000000001,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0,-512.7100000000003,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,-512.71,2
1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,-510.87000000000023,2
0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0.0,-510.5,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,-507.3,1
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.0,-498.1900000000001,1
0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-498.19000000000005,3
0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,-497.18,2
0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-494.93999999999966,1
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.0,-494.32000000000005,6
1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-494.32000000000016,2
0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-493.65999999999997,1
1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-493.6600000000001,1
1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-492.11999999999995,1
1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-489.0300000000002,2
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.0,-489.03000000000003,2
0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0,-487.26,1
1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-484.71000000000004,1
0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,-482.15999999999985,1
0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0.0,-477.4900000000001,2
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.05,-617.4199999999998,1
1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-476.6700000000002,2
1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0.0,-475.7900000000002,1
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0,-475.79,1
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,-468.83000000000004,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-468.29,1
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-466.14000000000004,1
0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-466.1399999999998,2
0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.0,-464.82000000000005,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0.0,-464.6600000000002,1
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0.0,-461.8099999999999,1
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,-461.49000000000007,2
0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-461.49,2
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,-457.8800000000001,1
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-457.74000000000007,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.0,-455.87000000000006,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-454.6600000000001,1
1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-450.83000000000027,1
1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-449.9500000000001,2
0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0.0,-447.84000000000003,1
1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0.0,-445.93000000000006,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.0,-443.7100000000001,1
0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-442.2499999999999,1
0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.0,-442.16999999999996,1
0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0.0,-439.39999999999964,2
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.05,-408.5,1
0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.0,-433.0400000000002,1
0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-432.53999999999996,1
1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0.0,-432.4199999999999,1
0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-430.9999999999996,1
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,-429.5200000000001,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-428.44,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-426.78000000000003,1
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-421.02000000000004,1
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.0,-416.3799999999997,1
0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0.05,-650.5199999999998,1
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-410.83,1
1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0.0,-410.22,1
1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0.0,-407.55000000000007,1
0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-392.5999999999996,1
1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0.0,-384.12999999999994,1
0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-382.01999999999975,1
0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-376.86999999999966,1
0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.0,-376.5200000000002,1
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,-370.11000000000007,1
0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-366.79999999999995,1
0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,-359.8800000000001,1
1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0.0,-347.94999999999993,1
0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0.0,-345.41999999999985,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-316.86,1
0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0.05,-581.2499999999998,1
0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.05,-615.4099999999996,1
1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0.05,-544.02,1
