0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,1,1,0,1,1,0.0,-121.02000000000007,547
0,0,0,1,0,0,0,1,0,0,0.0,-121.02000000000001,782
1,1,1,0,1,1,1,1,1,1,0.0,-114.15000000000002,303
0,0,0,1,0,0,0,0,0,0,0.0,-114.15,343
0,0,0,1,1,0,0,0,0,0,0.1,-24.310000000000002,7
1,1,1,0,1,1,1,1,1,1,0.1,-114.15000000000002,14
1,1,1,0,0,1,1,1,1,1,0.0,-24.3100000000003,1
1,1,1,1,1,1,1,0,1,1,0.0,-6.87000000000026,1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
0,0,0,1,0,1,0,0,0,0,0.1,88.22999999999999,1
