0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,0.0,-0.19092008027476537,15
0,1,0,0,1,1,0,0.0,-0.19092008027476537,36
1,1,1,1,1,1,0,0.0,-0.19092008027476537,25
0,1,1,1,0,1,0,0.0,-0.19092008027476537,37
0,1,1,0,1,1,0,0.0,-0.19092008027476537,51
0,1,1,0,0,1,0,0.0,-0.19092008027476537,67
0,1,1,1,1,1,0,0.0,-0.19092008027476537,29
1,1,0,1,1,1,0,0.0,-0.19092008027476537,20
1,1,1,0,1,1,0,0.0,-0.19092008027476537,34
1,1,1,0,0,1,0,0.0,-0.19092008027476537,21
1,1,0,1,0,1,0,0.0,-0.19092008027476537,20
0,1,0,0,0,1,0,0.0,-0.19092008027476537,58
1,1,0,0,1,1,0,0.0,-0.19092008027476537,24
0,1,0,1,1,1,0,0.0,-0.19092008027476537,19
1,1,1,1,0,1,0,0.0,-0.19092008027476537,24
1,1,0,0,0,1,0,0.0,-0.19092008027476537,29
0,0,0,1,1,0,1,0.0,-0.19,21
1,0,0,1,1,0,1,0.0,-0.19,16
1,0,0,0,1,0,1,0.0,-0.19,32
1,0,1,0,0,0,1,0.0,-0.19,31
1,0,1,1,1,0,1,0.0,-0.19,21
1,0,0,0,0,0,1,0.0,-0.19,16
0,0,0,0,0,0,1,0.0,-0.19,40
1,0,1,1,0,0,1,0.0,-0.19,11
0,0,0,1,0,0,1,0.0,-0.19,22
0,0,1,1,1,0,1,0.0,-0.19,23
1,0,1,0,1,0,1,0.0,-0.19,23
0,0,1,0,1,0,1,0.0,-0.19,55
0,0,0,0,1,0,1,0.0,-0.19,31
0,0,1,1,0,0,1,0.0,-0.19,26
1,0,0,1,0,0,1,0.0,-0.19,16
0,0,1,0,0,0,1,0.0,-0.19,41
0,0,0,1,0,1,1,0.0,-0.16747851860089244,2
0,0,1,1,0,1,1,0.0,-0.16747851860089244,2
0,0,1,0,1,1,1,0.0,-0.16747851860089244,2
0,0,0,0,1,1,1,0.0,-0.16747851860089244,3
1,0,0,1,1,1,1,0.0,-0.16747851860089244,1
1,0,1,1,0,1,1,0.0,-0.16747851860089244,2
1,0,1,0,0,1,1,0.0,-0.16747851860089244,3
0,0,1,1,1,1,1,0.0,-0.16747851860089244,2
1,0,1,0,1,1,1,0.0,-0.16747851860089244,2
1,0,0,1,0,1,1,0.0,-0.16747851860089244,2
1,0,0,0,0,1,1,0.0,-0.16747851860089244,1
0,0,1,0,0,1,1,0.0,-0.16747851860089244,3
0,0,0,0,0,1,1,0.0,-0.16747851860089244,3
0,1,1,1,0,0,0,0.0,-0.16,1
0,1,0,1,1,0,0,0.0,-0.16,1
0,1,0,0,1,0,0,0.0,-0.16,1
1,1,1,1,1,0,0,0.0,-0.16,1
1,1,0,0,1,0,0,0.0,-0.16,2
1,1,0,1,1,0,0,0.0,-0.16,2
1,1,1,1,0,0,0,0.0,-0.16,2
0,1,0,1,0,0,0,0.0,-0.16,1
0,1,1,1,1,0,0,0.0,-0.16,3
1,1,1,0,0,0,0,0.0,-0.16,4
1,1,1,0,1,0,0,0.0,-0.16,4
0,1,1,0,1,0,0,0.0,-0.16,6
0,1,1,0,0,0,0,0.0,-0.16,3
0,1,0,0,0,0,0,0.0,-0.16,4
0,1,1,0,0,0,1,0.0,-0.11929222823955371,1
1,1,1,0,1,0,1,0.0,-0.11929222823955371,1
0,1,1,1,0,0,1,0.0,-0.11929222823955371,1
