0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,1,0,0.0,-0.19,21
1,1,0,0,1,1,0,0.0,-0.19,31
0,1,1,1,0,0,0,0.0,-0.19,32
0,0,1,1,0,0,0,0.0,-0.19,31
1,1,0,0,0,1,1,0.0,-0.19,22
0,0,1,0,0,1,1,0.0,-0.19,31
1,0,0,1,1,0,0,0.0,-0.19,43
1,0,0,0,1,1,0,0.0,-0.19,24
0,0,1,1,0,0,1,0.0,-0.19,28
0,1,1,0,1,1,1,0.0,-0.19,45
0,1,1,0,0,1,1,0.0,-0.19,35
1,0,0,0,0,1,1,0.0,-0.19,33
0,1,1,1,0,0,1,0.0,-0.19,25
0,0,1,0,0,1,0,0.0,-0.19,27
1,0,0,1,0,0,0,0.0,-0.19,38
0,1,1,1,1,0,1,0.0,-0.19,39
0,0,1,1,1,0,1,0.0,-0.19,42
0,0,1,1,1,0,0,0.0,-0.19,22
0,0,1,0,1,1,0,0.0,-0.19,27
1,0,0,0,1,1,1,0.0,-0.19,33
0,0,1,0,1,1,1,0.0,-0.19,28
1,1,0,1,1,0,1,0.0,-0.19,36
1,1,0,1,0,0,0,0.0,-0.19,38
1,1,0,0,1,1,1,0.0,-0.19,24
0,1,1,0,0,1,0,0.0,-0.19,24
1,0,0,1,0,0,1,0.0,-0.19,23
1,1,0,1,0,0,1,0.0,-0.19,35
0,1,1,1,1,0,0,0.0,-0.19,28
1,0,0,1,1,0,1,0.0,-0.19,48
1,1,0,1,1,0,0,0.0,-0.19,29
1,0,0,0,0,1,0,0.0,-0.19,30
1,1,0,0,0,1,0,0.0,-0.19,26
0,1,1,1,1,1,0,0.0,-0.12214858209004886,1
1,0,0,0,0,0,1,0.0,-0.12,1
