0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,0,0,1,1,0,1,0,0.0,-2.497367059725528,46
1,0,0,1,0,0,1,0,1,1,0,0,1,0.0,-2.497367059725528,26
1,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-2.497367059725528,35
1,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-2.497367059725528,34
1,0,0,1,0,0,0,1,0,0,1,1,0,0.0,-2.4951294653468254,32
1,0,0,1,0,0,1,1,0,0,1,1,0,0.0,-2.4951294653468254,26
1,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-2.4951294653468254,23
1,0,0,1,0,0,0,1,0,0,1,0,1,0.0,-2.4951294653468254,32
1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-2.4915576970394477,23
1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2.4915576970394477,11
1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2.4915576970394477,22
1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-2.4915576970394477,39
0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-2.4901680986831662,17
0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-2.4901680986831662,21
0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-2.4901680986831662,46
0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-2.4901680986831662,26
1,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-2.489320102660745,12
1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-2.489320102660745,8
1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-2.489320102660745,17
1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-2.489320102660745,21
0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-2.487930504304464,11
0,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2.487930504304464,14
0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-2.487930504304464,17
0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2.487930504304464,13
0,1,1,0,1,1,1,0,1,1,0,1,0,0.0,-2.484358735997086,7
0,1,1,0,1,1,1,0,1,1,0,0,1,0.0,-2.484358735997086,15
0,1,1,0,1,1,0,0,1,1,0,0,1,0.0,-2.484358735997086,13
0,1,1,0,1,1,0,0,1,1,0,1,0,0.0,-2.484358735997086,18
0,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-2.4821211416183835,3
0,1,1,0,1,1,1,1,0,0,1,0,1,0.0,-2.4821211416183835,5
0,1,1,0,1,1,0,1,0,0,1,1,0,0.0,-2.4821211416183835,13
0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-2.4821211416183835,8
1,0,0,0,0,1,1,0,1,1,0,0,1,0.0,-2.457367059725528,12
1,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-2.457367059725528,9
1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-2.457367059725528,13
1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-2.457367059725528,24
1,0,0,1,1,0,1,0,1,1,0,0,1,0.0,-2.4565411171231863,5
1,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-2.4565411171231863,9
1,0,0,1,1,0,0,0,1,1,0,0,1,0.0,-2.4565411171231863,5
1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-2.4565411171231863,19
1,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-2.4551294653468254,5
1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-2.4551294653468254,5
1,0,0,0,0,1,0,1,0,0,1,1,0,0.0,-2.4551294653468254,9
1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,-2.4551294653468254,15
1,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-2.454303522744484,5
1,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-2.454303522744484,4
1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-2.454303522744484,10
0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-2.450168098683166,7
0,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-2.450168098683166,16
0,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-2.450168098683166,10
0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-2.450168098683166,12
0,1,1,1,1,0,0,0,1,1,0,0,1,0.0,-2.449342156080825,3
0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-2.449342156080825,8
0,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-2.449342156080825,10
0,1,1,1,1,0,1,0,1,1,0,0,1,0.0,-2.449342156080825,4
0,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-2.447930504304464,3
0,1,1,0,0,1,0,1,0,0,1,0,1,0.0,-2.447930504304464,5
0,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-2.447930504304464,2
0,1,1,0,0,1,1,1,0,0,1,1,0,0.0,-2.447930504304464,7
0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-2.4471045617021225,1
0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-2.4471045617021225,2
0,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-2.4471045617021225,6
0,1,1,1,1,0,0,1,0,0,1,1,0,0.0,-2.4471045617021225,3
1,0,0,1,0,1,1,0,1,1,0,0,1,0.0,-2.3512654701200164,1
1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-2.3512654701200164,2
1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-2.3490278757413137,4
1,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-2.3490278757413137,2
1,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-2.347367059725528,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-2.347367059725528,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0.0,-2.347367059725528,2
1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-2.347367059725528,1
1,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-2.3451294653468255,1
0,1,1,1,0,1,0,0,1,1,0,0,1,0.0,-2.3440665090776545,2
0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-2.3440665090776545,1
0,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-2.3440665090776545,4
0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-2.3440665090776545,1
0,1,1,1,0,1,0,1,0,0,1,0,1,0.0,-2.341828914698952,1
0,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-2.3401680986831663,1
0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-2.337930504304464,1
0,1,1,0,1,0,0,1,0,0,1,1,0,0.0,-2.337930504304464,2
0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-2.337930504304464,2
