0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,1,1,0,1,0.0,-0.6834675705115593,12
1,0,1,0,0,1,1,0,1,0.0,-0.6834675705115593,22
0,0,0,0,1,1,1,1,1,0.0,-0.6834675705115593,24
0,1,0,0,1,1,1,1,0,0.0,-0.6834675705115593,27
0,0,1,0,1,1,1,0,1,0.0,-0.6834675705115593,19
1,0,0,0,0,1,1,0,1,0.0,-0.6834675705115593,26
1,0,1,0,0,1,1,1,1,0.0,-0.6834675705115593,23
1,1,1,0,0,1,1,0,0,0.0,-0.6834675705115593,29
0,1,0,0,1,1,1,0,0,0.0,-0.6834675705115593,12
0,1,1,0,1,1,1,0,0,0.0,-0.6834675705115593,24
1,0,0,0,0,1,1,1,1,0.0,-0.6834675705115593,26
1,1,0,0,0,1,1,1,0,0.0,-0.6834675705115593,29
0,1,1,0,1,1,1,1,0,0.0,-0.6834675705115593,16
1,1,0,0,0,1,1,0,0,0.0,-0.6834675705115593,24
0,0,1,0,1,1,1,1,1,0.0,-0.6834675705115593,31
1,1,1,0,0,1,1,1,0,0.0,-0.6834675705115593,54
0,0,0,1,1,0,0,0,1,0.0,-0.6799999999999999,21
0,1,1,1,1,0,0,0,0,0.0,-0.6799999999999999,36
1,0,1,1,0,0,0,0,1,0.0,-0.6799999999999999,25
0,0,1,1,1,0,0,1,1,0.0,-0.6799999999999999,17
1,1,1,1,0,0,0,0,0,0.0,-0.6799999999999999,34
1,1,0,1,0,0,0,0,0,0.0,-0.6799999999999999,33
1,1,0,1,0,0,0,1,0,0.0,-0.6799999999999999,29
0,0,0,1,1,0,0,1,1,0.0,-0.6799999999999999,23
1,0,0,1,0,0,0,0,1,0.0,-0.6799999999999999,22
0,0,1,1,1,0,0,0,1,0.0,-0.6799999999999999,30
0,1,1,1,1,0,0,1,0,0.0,-0.6799999999999999,37
1,0,0,1,0,0,0,1,1,0.0,-0.6799999999999999,38
0,1,0,1,1,0,0,0,0,0.0,-0.6799999999999999,27
0,1,0,1,1,0,0,1,0,0.0,-0.6799999999999999,20
1,1,1,1,0,0,0,1,0,0.0,-0.6799999999999999,46
1,0,1,1,0,0,0,1,1,0.0,-0.6799999999999999,48
1,1,0,0,1,1,1,1,0,0.0,-0.5972521998201291,1
1,1,0,0,1,1,1,0,0,0.0,-0.5972521998201291,2
1,0,1,0,1,1,1,1,1,0.0,-0.5972521998201291,1
1,1,1,0,1,1,1,0,0,0.0,-0.5972521998201291,1
1,0,0,0,1,1,1,1,1,0.0,-0.5972521998201291,2
1,0,0,1,1,0,0,1,1,0.0,-0.5937846293085698,2
1,1,0,1,1,0,0,0,0,0.0,-0.5937846293085698,2
1,0,1,1,1,0,0,0,1,0.0,-0.5937846293085698,1
1,0,0,1,1,0,0,0,1,0.0,-0.5937846293085698,2
1,1,1,1,1,0,0,0,0,0.0,-0.5937846293085698,1
1,0,1,1,1,0,0,1,1,0.0,-0.5937846293085698,3
0,0,0,0,0,1,1,0,1,0.0,-0.5934675705115593,1
0,0,0,0,0,1,1,1,1,0.0,-0.5934675705115593,2
0,1,1,0,0,1,1,0,0,0.0,-0.5934675705115593,1
0,1,1,0,0,1,1,1,0,0.0,-0.5934675705115593,4
0,0,1,0,0,1,1,1,1,0.0,-0.5934675705115593,2
0,1,1,0,1,0,1,0,0,0.0,-0.5900000000000001,1
0,0,0,0,1,0,1,1,1,0.0,-0.5900000000000001,1
1,1,1,0,0,0,1,0,0,0.0,-0.5900000000000001,2
1,1,0,0,0,0,1,1,0,0.0,-0.5900000000000001,1
1,0,1,0,0,0,1,0,1,0.0,-0.5900000000000001,1
0,1,0,0,1,0,1,1,0,0.0,-0.5900000000000001,2
0,1,1,0,1,0,1,1,0,0.0,-0.5900000000000001,3
0,0,0,0,1,0,1,0,1,0.0,-0.5900000000000001,2
1,0,1,0,0,0,1,1,1,0.0,-0.5900000000000001,1
0,0,1,0,1,0,1,0,1,0.0,-0.5900000000000001,2
1,0,0,0,0,0,1,1,1,0.0,-0.5900000000000001,1
0,0,1,0,1,0,1,1,1,0.0,-0.5900000000000001,1
1,1,1,0,0,0,1,1,0,0.0,-0.5900000000000001,5
0,1,0,0,1,0,1,0,0,0.0,-0.5900000000000001,1
0,1,0,1,0,0,0,1,0,0.0,-0.59,1
0,1,0,1,0,0,0,0,0,0.0,-0.59,2
0,1,1,1,0,0,0,0,0,0.0,-0.59,2
0,0,0,1,0,0,0,0,1,0.0,-0.59,2
0,1,1,1,0,0,0,1,0,0.0,-0.59,3
0,0,1,1,0,0,0,1,1,0.0,-0.59,2
0,0,0,1,1,1,0,0,1,0.0,-0.5855268810480266,1
0,1,0,1,1,1,0,1,0,0.0,-0.5855268810480266,1
0,1,0,1,1,1,0,0,0,0.0,-0.5855268810480266,2
1,0,1,1,0,1,0,0,1,0.0,-0.5855268810480266,2
1,0,1,1,0,1,0,1,1,0.0,-0.5855268810480266,2
0,1,1,1,1,1,0,0,0,0.0,-0.5855268810480266,1
1,1,1,1,0,1,0,1,0,0.0,-0.5855268810480266,2
1,1,0,1,0,1,0,1,0,0.0,-0.5855268810480266,2
1,1,0,1,0,1,0,0,0,0.0,-0.5855268810480266,2
1,0,0,1,0,1,0,1,1,0.0,-0.5855268810480266,3
0,0,1,1,1,1,0,1,1,0.0,-0.5855268810480266,1
1,0,0,0,0,1,1,0,0,0.0,-0.5834675705115593,3
1,0,1,0,0,1,1,0,0,0.0,-0.5834675705115593,4
0,0,0,0,1,1,1,1,0,0.0,-0.5834675705115593,1
1,0,1,0,0,1,1,1,0,0.0,-0.5834675705115593,1
0,0,1,0,1,1,1,0,0,0.0,-0.5834675705115593,1
0,1,0,0,1,1,1,1,1,0.0,-0.5829597138679307,1
1,1,1,0,0,1,1,1,1,0.0,-0.5829597138679307,1
0,0,0,1,1,0,0,1,0,0.0,-0.58,1
1,0,0,1,0,0,0,1,0,0.0,-0.58,2
1,0,1,1,0,0,0,1,0,0.0,-0.58,2
0,0,0,1,1,0,0,0,0,0.0,-0.58,1
0,1,0,1,1,0,0,0,1,0.0,-0.5794921433563713,1
1,1,0,1,0,0,0,1,1,0.0,-0.5794921433563713,2
0,1,1,1,1,0,0,0,1,0.0,-0.5794921433563713,2
1,1,0,1,0,0,0,0,1,0.0,-0.5794921433563713,2
1,1,1,1,0,0,0,1,1,0.0,-0.5794921433563713,3
1,1,1,1,0,0,0,0,1,0.0,-0.5794921433563713,2
1,1,0,1,1,0,0,0,1,0.0,-0.4932767726649412,1
0,0,0,1,1,0,1,1,1,0.0,-0.4921554503259177,1
0,0,0,0,1,1,0,1,1,0.0,-0.49,1
