0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,1,1,1,0.0,-0.5700000000000001,73
0,1,0,0,0,1,0,0,0.0,-0.5700000000000001,79
0,1,0,0,0,1,1,0,0.0,-0.5700000000000001,57
0,1,0,0,0,1,0,1,0.0,-0.5700000000000001,91
1,0,0,0,1,1,1,1,0.0,-0.5683600299451695,49
1,0,0,0,1,1,0,1,0.0,-0.5683600299451695,95
1,0,0,0,1,1,0,0,0.0,-0.5683600299451695,51
1,0,0,0,1,1,1,0,0.0,-0.5683600299451695,46
0,1,1,1,0,0,0,1,0.0,-0.5651273942437076,68
0,1,1,1,0,0,1,0,0.0,-0.5651273942437076,31
0,1,1,1,0,0,0,0,0.0,-0.5651273942437076,55
0,1,1,1,0,0,1,1,0.0,-0.5651273942437076,50
1,0,1,1,1,0,1,0,0.0,-0.5634874241888772,26
1,0,1,1,1,0,1,1,0.0,-0.5634874241888772,37
1,0,1,1,1,0,0,0,0.0,-0.5634874241888772,32
1,0,1,1,1,0,0,1,0.0,-0.5634874241888772,53
0,1,0,0,1,1,1,0,0.0,-0.5283117670214391,2
0,1,0,0,1,1,0,1,0.0,-0.5283117670214391,3
0,1,0,0,1,1,1,1,0.0,-0.5283117670214391,5
0,1,0,0,1,1,0,0,0.0,-0.5283117670214391,3
0,1,1,1,1,0,1,1,0.0,-0.5234391612651466,5
0,1,1,1,1,0,1,0,0.0,-0.5234391612651466,3
0,1,1,1,1,0,0,1,0.0,-0.5234391612651466,8
0,1,1,1,1,0,0,0,0.0,-0.5234391612651466,1
1,0,0,0,0,1,0,0,0.0,-0.52,1
1,0,0,0,0,1,0,1,0.0,-0.52,5
1,0,0,0,0,1,1,1,0.0,-0.52,5
1,0,0,0,0,1,1,0,0.0,-0.52,4
1,0,1,1,0,0,0,0,0.0,-0.5151273942437076,1
1,0,1,1,0,0,0,1,0.0,-0.5151273942437076,3
1,0,1,1,0,0,1,0,0.0,-0.5151273942437076,1
1,0,1,1,0,0,1,1,0.0,-0.5151273942437076,2
0,1,0,1,0,0,0,1,0.0,-0.51,1
0,1,0,1,0,0,1,0,0.0,-0.51,3
0,1,0,1,0,0,0,0,0.0,-0.51,3
0,1,0,1,0,0,1,1,0.0,-0.51,4
1,0,0,1,1,0,1,1,0.0,-0.5083600299451695,1
1,0,0,1,1,0,0,0,0.0,-0.5083600299451695,1
0,1,1,0,0,1,1,0,0.0,-0.5053844033934183,1
0,1,1,0,0,1,1,1,0.0,-0.5053844033934183,4
0,1,1,0,0,1,0,0,0.0,-0.5053844033934183,3
0,1,1,0,0,1,0,1,0.0,-0.5053844033934183,6
1,0,1,0,1,1,0,1,0.0,-0.5037444333385879,4
1,0,1,0,1,1,0,0,0.0,-0.5037444333385879,2
1,0,1,0,1,1,1,0,0.0,-0.5037444333385879,4
1,0,1,0,1,1,1,1,0.0,-0.5037444333385879,4
0,1,0,1,0,1,0,0,0.0,-0.4939831880708133,1
1,0,0,1,1,1,1,1,0.0,-0.4923432180159828,1
1,0,0,1,1,1,0,0,0.0,-0.4923432180159828,1
1,0,0,1,1,1,0,1,0.0,-0.4923432180159828,1
1,0,0,1,1,1,1,0,0.0,-0.4923432180159828,1
0,1,1,0,0,0,0,1,0.0,-0.48,2
1,0,1,0,1,0,0,0,0.0,-0.4783600299451695,1
0,1,1,0,1,1,0,0,0.0,-0.4636961704148573,1
1,0,0,1,0,0,0,1,0.0,-0.45999999999999996,1
0,0,0,0,1,1,0,1,0.0,-0.46,1
1,1,0,0,0,1,0,1,0.0,-0.456788661998531,1
1,0,1,0,0,1,1,0,0.0,-0.4553844033934182,1
1,1,1,1,0,0,0,0,0.0,-0.4519160562422386,1
