0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,1,0,0.0,-0.75,23
0,0,1,0,1,0,1,1,0.0,-0.75,27
1,0,1,1,0,0,0,0,0.0,-0.75,27
1,1,0,1,1,1,0,0,0.0,-0.75,31
1,0,0,0,1,1,1,0,0.0,-0.75,20
0,1,1,0,0,0,1,1,0.0,-0.75,32
1,1,0,0,0,1,1,0,0.0,-0.75,28
1,1,1,1,1,0,0,0,0.0,-0.75,23
1,1,1,0,0,0,1,0,0.0,-0.75,33
0,0,1,1,0,0,0,1,0.0,-0.75,42
1,1,1,0,1,0,1,0,0.0,-0.75,22
0,0,0,1,1,1,0,1,0.0,-0.75,31
0,0,0,0,0,1,1,1,0.0,-0.75,43
1,1,1,1,0,0,0,0,0.0,-0.75,25
1,0,1,0,0,0,1,0,0.0,-0.75,28
0,0,1,1,1,0,0,1,0.0,-0.75,26
1,0,0,1,1,1,0,0,0.0,-0.75,21
0,0,1,0,0,0,1,1,0.0,-0.75,37
0,1,1,1,1,0,0,1,0.0,-0.75,43
0,1,1,1,0,0,0,1,0.0,-0.75,33
0,0,0,1,0,1,0,1,0.0,-0.75,30
0,1,0,0,1,1,1,1,0.0,-0.75,40
1,0,1,1,1,0,0,0,0.0,-0.75,21
0,1,0,1,0,1,0,1,0.0,-0.75,42
1,1,0,1,0,1,0,0,0.0,-0.75,36
0,0,0,0,1,1,1,1,0.0,-0.75,30
0,1,0,0,0,1,1,1,0.0,-0.75,42
1,1,0,0,1,1,1,0,0.0,-0.75,28
1,0,0,1,0,1,0,0,0.0,-0.75,27
0,1,0,1,1,1,0,1,0.0,-0.75,38
1,0,0,0,0,1,1,0,0.0,-0.75,23
0,1,1,0,1,0,1,1,0.0,-0.75,46
0,1,1,1,1,1,0,1,0.0,-0.5534197288477127,1
0,1,1,0,0,1,1,1,0.0,-0.5534197288477127,1
