0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,1,1,0.0,-6.909653560376962,403
0,0,1,1,1,0,0,0,0.0,-6.9071139903136825,546
1,1,0,0,1,1,0,1,0.0,-6.338939017259983,5
0,0,1,1,0,0,1,0,0.0,-6.3387595708065465,9
0,0,1,1,0,0,0,0,0.0,-6.322033460584993,9
1,1,0,0,1,1,1,1,0.0,-6.319600725398025,14
0,0,1,1,1,1,0,0,0.0,-5.997827863014442,1
1,0,0,0,0,1,1,1,0.0,-5.930683571553499,1
0,1,1,1,1,0,0,0,0.0,-5.9283480640746395,1
0,0,1,1,1,0,0,1,0.0,-5.906473251941924,1
1,0,1,0,0,0,1,1,0.0,-5.707336199765814,2
0,1,0,1,1,1,0,0,0.0,-5.695413958753232,1
1,0,1,1,1,0,0,0,0.0,-5.653632676037709,1
1,0,1,0,0,0,1,0,0.0,-5.600765791022711,1
1,1,1,0,0,0,1,0,0.0,-5.509723207453349,1
0,0,0,1,1,1,0,1,0.0,-5.498909537925551,1
1,0,1,0,0,1,1,0,0.0,-5.486493501633752,1
0,1,0,1,0,1,1,1,0.0,-5.45227586179948,1
0,1,1,0,0,0,1,0,0.0,-5.3048507472256805,1
