0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,0.0,-0.5700000000000001,73
1,0,1,0,0,1,0.0,-0.5700000000000001,82
0,1,1,0,0,1,0.0,-0.5700000000000001,163
0,1,1,0,1,0,0.0,-0.5700000000000001,138
1,0,0,1,0,1,0.0,-0.5700000000000001,100
0,1,0,1,0,1,0.0,-0.5700000000000001,192
1,0,0,1,1,0,0.0,-0.5700000000000001,60
0,1,0,1,1,0,0.0,-0.5700000000000001,139
1,0,1,0,1,1,0.0,-0.43320311167429837,2
0,1,1,0,1,1,0.0,-0.43320311167429837,4
1,0,0,1,1,1,0.0,-0.43320311167429837,4
0,1,0,1,1,1,0.0,-0.43320311167429837,1
0,1,1,0,0,0,0.0,-0.43000000000000005,2
0,1,0,1,0,0,0.0,-0.43000000000000005,2
1,0,0,1,0,0,0.0,-0.43000000000000005,4
0,1,1,1,0,1,0.0,-0.42190337788895993,4
0,1,1,1,1,0,0.0,-0.42190337788895993,6
1,0,1,1,0,1,0.0,-0.42190337788895993,4
1,0,1,1,1,0,0.0,-0.42190337788895993,3
0,1,0,0,0,1,0.0,-0.42000000000000004,2
1,0,0,0,0,1,0.0,-0.42000000000000004,7
0,1,0,0,1,0,0.0,-0.42000000000000004,4
1,0,0,0,1,0,0.0,-0.42000000000000004,3
0,1,1,1,1,1,0.0,-0.28510648956325824,1
