0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,1,1,0,0,0.0,-4.402855015653108,45
1,0,0,1,0,1,0,1,1,1,1,0,0.0,-4.402855015653108,41
1,1,0,0,1,0,1,1,0,0,1,0,0.0,-4.398360029945169,48
1,1,0,0,1,0,1,1,0,0,0,0,0.0,-4.398360029945169,34
0,0,1,1,0,1,0,0,1,1,0,1,0.0,-4.39791471455565,55
0,0,1,1,0,1,0,0,1,1,1,1,0.0,-4.39791471455565,72
0,1,1,0,1,0,1,0,0,0,1,1,0.0,-4.393419728847713,76
0,1,1,0,1,0,1,0,0,0,0,1,0.0,-4.393419728847713,68
1,0,0,1,0,0,0,1,1,1,1,0,0.0,-4.313744433338587,15
1,0,0,1,0,0,0,1,1,1,0,0,0.0,-4.313744433338587,19
0,0,1,1,0,0,0,0,1,1,0,1,0.0,-4.30880413224113,43
0,0,1,1,0,0,0,0,1,1,1,1,0.0,-4.30880413224113,29
1,1,0,0,1,1,1,1,0,0,0,0,0.0,-4.304260215043181,9
1,1,0,0,1,1,1,1,0,0,1,0,0.0,-4.304260215043181,12
0,1,1,0,1,1,1,0,0,0,1,1,0.0,-4.299319913945723,12
0,1,1,0,1,1,1,0,0,0,0,1,0.0,-4.299319913945723,12
0,0,1,1,0,1,0,0,1,1,0,0,0.0,-4.254494985707938,10
0,0,1,1,0,1,0,0,1,1,1,0,0.0,-4.254494985707938,15
1,0,0,0,0,1,0,1,1,1,1,0,0.0,-4.252343218015982,9
1,0,0,0,0,1,0,1,1,1,0,0,0.0,-4.252343218015982,13
1,0,0,1,0,1,0,1,1,1,0,1,0.0,-4.250207040122701,7
1,0,0,1,0,1,0,1,1,1,1,1,0.0,-4.250207040122701,7
0,1,1,0,1,0,1,0,0,0,1,0,0.0,-4.25,10
0,1,1,0,1,0,1,0,0,0,0,0,0.0,-4.25,10
0,0,1,0,0,1,0,0,1,1,1,1,0.0,-4.247402916918526,10
0,0,1,0,0,1,0,0,1,1,0,1,0.0,-4.247402916918526,10
1,1,0,0,1,0,1,1,0,0,0,1,0.0,-4.245712054414763,11
1,1,0,0,1,0,1,1,0,0,1,1,0.0,-4.245712054414763,12
1,1,0,1,1,0,1,1,0,0,1,0,0.0,-4.239659987137401,6
1,1,0,1,1,0,1,1,0,0,0,0,0.0,-4.239659987137401,11
0,1,1,1,1,0,1,0,0,0,1,1,0.0,-4.234719686039944,13
0,1,1,1,1,0,1,0,0,0,0,1,0.0,-4.234719686039944,15
1,0,0,0,1,0,0,1,1,1,0,0,0.0,-4.228613857211778,10
1,0,0,0,1,0,0,1,1,1,1,0,0.0,-4.228613857211778,11
0,0,1,0,1,0,0,0,1,1,1,1,0.0,-4.2236735561143215,9
0,0,1,0,1,0,0,0,1,1,0,1,0.0,-4.2236735561143215,15
1,1,0,1,0,1,1,1,0,0,0,0,0.0,-4.213487424188878,4
1,1,0,1,0,1,1,1,0,0,1,0,0.0,-4.213487424188878,12
0,1,1,1,0,1,1,0,0,0,0,1,0.0,-4.20854712309142,6
0,1,1,1,0,1,1,0,0,0,1,1,0.0,-4.20854712309142,8
0,0,1,1,0,0,0,0,1,1,1,0,0.0,-4.165384403393418,8
0,0,1,1,0,0,0,0,1,1,0,0,0.0,-4.165384403393418,7
1,0,0,1,0,0,0,1,1,1,0,1,0.0,-4.16109645780818,7
1,0,0,1,0,0,0,1,1,1,1,1,0.0,-4.16109645780818,3
0,1,1,0,1,1,1,0,0,0,1,0,0.0,-4.155900185098011,2
0,1,1,0,1,1,1,0,0,0,0,0,0.0,-4.155900185098011,3
1,1,0,0,1,1,1,1,0,0,1,1,0.0,-4.151612239512774,2
0,0,1,1,0,1,0,1,1,1,1,0,0.0,-4.1289348106745845,3
0,0,1,1,0,1,0,1,1,1,0,0,0.0,-4.1289348106745845,3
0,1,1,0,1,0,1,1,0,0,0,0,0.0,-4.124439824966647,3
0,1,1,0,1,0,1,1,0,0,1,0,0.0,-4.124439824966647,5
1,0,1,1,0,1,0,0,1,1,1,0,0.0,-4.120388316502982,2
1,0,1,1,0,1,0,0,1,1,0,0,0.0,-4.120388316502982,1
0,0,0,1,0,1,0,1,1,1,1,1,0.0,-4.119386421282293,3
0,0,0,1,0,1,0,1,1,1,0,1,0.0,-4.119386421282293,1
1,0,0,1,0,1,0,0,1,1,0,1,0.0,-4.1169555746031765,1
1,0,0,1,0,1,0,0,1,1,1,1,0.0,-4.1169555746031765,3
1,1,1,0,1,0,1,0,0,0,1,0,0.0,-4.115893330795044,4
1,1,1,0,1,0,1,0,0,0,0,0,0.0,-4.115893330795044,6
0,1,0,0,1,0,1,1,0,0,1,1,0.0,-4.114891435574354,1
