0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-6.203576689265355,2
0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.2033761562373595,2
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.20332943132371,2
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.2027411014641105,2
1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0.0,-6.201977868707112,2
0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0.0,-6.2019135615870775,3
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.2012148451755715,2
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.20098213409745,7
0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.200154594220417,3
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.199632168409211,2
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.199392520404297,1
0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.1992608912787714,4
0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-6.199232666774772,4
1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-6.198539253961009,1
0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.198443072195756,5
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.1972779342561575,2
0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-6.197118080626633,1
0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.196507082745742,3
1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0.0,-6.196332396277938,1
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.195970952843378,2
1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.195839323717853,3
1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-6.195691275413494,2
0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.195518966889498,1
0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.195359113259973,3
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-6.195068764569687,2
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-6.194524125723128,1
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.193856366695239,2
1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-6.193576689265354,1
1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.0,-6.191817721898695,3
1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.19174675455735,1
0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,-6.191682041798054,3
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.191615125431825,1
0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.19137547742691,3
0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-6.190557658343895,4
1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0.0,-6.190106199874034,1
0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-6.189567455649915,3
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.18926089127877,1
1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-6.188446982426077,1
0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-6.188443072195756,3
1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-6.188315353300552,3
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.187953909865992,2
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.187873201042551,1
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0.0,-6.187808488283255,2
0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.187501923912111,5
1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0.0,-6.1871833507178255,1
0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-6.186684104829096,3
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.186507082745741,1
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.185839323717851,2
0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-6.184748115379082,2
1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-6.184573428911278,2
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.184080356351193,1
1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0.0,-6.183309797203027,1
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-6.182702377544281,1
1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0.0,-6.182220786022173,1
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-6.18167743691446,1
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-6.181545807788933,2
1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-6.181350814927682,2
1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-6.180429939448691,2
0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-6.178605612995343,2
1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0.0,-6.17831535330055,1
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0.0,-6.17780388339966,1
0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-6.176343219980959,1
0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-6.174337998891934,1
0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-6.173660393937072,2
1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0.0,-6.173465401075821,3
0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-6.172469666466159,2
0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-6.171545807788934,2
1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-6.171350814927682,2
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-6.17094341017762,1
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-6.170758144441498,1
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-6.17074842364748,2
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.169231888152959,1
0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.0,-6.168605612995343,3
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-6.168051314751749,2
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-6.167880325536361,2
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-6.167326856086562,3
0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.166846645628682,3
0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.165135123604021,1
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-6.163901581955636,1
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.162872730589637,1
0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-6.162863009795619,2
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-6.161346474301098,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-6.161149901885503,1
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-6.160758144441498,1
0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-6.16074842364748,3
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-6.160165900899888,2
0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-6.160034271774362,2
1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-6.159441442234701,5
1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-6.159231888152959,4
1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0.0,-6.159047508150412,1
0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-6.15898945628082,1
0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-6.1580513147517495,1
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-6.157880325536361,1
1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-6.157472920786299,1
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-6.1572497097521595,3
0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.156292347385088,3
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-6.156016168103775,2
0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0.0,-6.155705208814586,2
0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-6.153860801940471,1
1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-6.153856366695241,2
0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-6.153376156237361,2
1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-6.15310997082198,2
0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-6.153033340157643,2
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-6.1521488579225005,4
1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0.0,-6.1519174718173995,1
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0.0,-6.15175840820538,1
0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-6.150034271774362,5
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.149392520404298,1
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-6.149390934518842,1
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,-6.149047508150411,1
1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-6.148640103400351,1
0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.148275304407702,1
0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-6.148237781102996,2
1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.0,-6.1480439183026006,1
0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-6.1476881658372,1
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,-6.147641467196165,1
1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-6.147180049893322,1
0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-6.14597538808861,2
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,-6.145526881048027,2
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-6.145023549309291,1
1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-6.144125571611588,1
0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-6.1438608019404715,2
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-6.143109970821978,1
1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0.0,-6.143036560430734,2
0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-6.143033340157643,1
0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-6.142101834573811,1
1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-6.142097399328581,4
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0.0,-6.14175840820538,1
1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-6.141746754557351,1
1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-6.14135100345532,1
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-6.141274372790982,1
0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-6.140352367251134,1
1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0.0,-6.13999944083872,1
0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-6.139802751985338,5
1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-6.1396321684092126,1
1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0.0,-6.138446982426078,1
0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0,-6.138237781102996,1
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-6.137873201042552,1
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-6.13773444936426,2
0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-6.1359291984705395,4
1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-6.134573428911279,1
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.133221113883956,2
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.13308948475843,2
0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0.0,-6.13167743691446,2
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.131106527735818,1
1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-6.1298490355123985,1
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0.0,-6.129562850766321,1
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.1293475603691565,1
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-6.127626783222103,1
1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-6.127372071346958,1
