0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-2.9388944758922246,13
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-2.9388944758922246,19
1,0,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2.9388944758922246,24
0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0,-2.9388944758922246,34
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0.0,-2.9388944758922246,23
0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2.9388944758922246,31
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-2.9388944758922246,33
1,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-2.9388944758922246,11
1,0,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-2.9338563666952395,16
0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-2.9338563666952395,8
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-2.9338563666952395,14
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-2.9338563666952395,10
1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-2.9338563666952395,5
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.0,-2.9338563666952395,8
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-2.9338563666952395,18
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0.0,-2.9338563666952395,14
0,1,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-2.9309485741721675,15
1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-2.9309485741721675,14
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-2.9309485741721675,6
1,0,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-2.9309485741721675,10
0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-2.9309485741721675,12
0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-2.9309485741721675,12
1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-2.9309485741721675,13
