0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,1,0,0,0.0,-9.159488583626649,527
1,0,0,1,0,1,0,0,1,1,0.0,-9.156116892971916,312
1,1,0,0,1,0,1,1,0,0,0.0,-8.807518817170523,32
0,0,1,1,0,1,0,0,1,1,0.0,-8.806116892971914,30
1,0,0,1,1,1,0,1,0,0,0.0,-8.769222483524544,41
0,1,1,0,0,0,1,0,1,1,0.0,-8.766901683398133,30
1,0,0,1,0,1,0,0,1,0,0.0,-8.561285567417618,1
0,1,1,0,1,0,1,1,0,1,0.0,-8.557751858815795,4
0,0,1,1,1,1,0,1,0,0,0.0,-8.419222483524544,3
1,1,0,0,0,0,1,0,1,1,0.0,-8.414931916942011,2
0,1,1,0,0,0,1,1,0,1,0.0,-8.335970014694215,3
1,0,0,1,1,1,0,0,1,0,0.0,-8.333066439191366,3
1,0,0,0,1,1,1,1,0,0,0.0,-8.287903745181948,2
1,0,0,1,0,0,0,0,1,1,0.0,-8.221771166168436,2
1,0,0,1,0,1,0,1,1,0,0.0,-8.205428328343846,1
0,1,1,0,1,0,1,0,0,1,0.0,-8.191900690356706,2
1,0,1,1,0,1,0,0,1,1,0.0,-8.160219351601715,1
1,1,0,0,0,0,1,1,0,1,0.0,-7.9840002482380905,1
0,1,1,0,1,0,1,0,1,1,0.0,-7.616114319237003,1
0,1,1,0,1,0,1,1,0,0,0.1,-9.159488583626649,1
1,0,0,1,0,1,0,1,1,1,0.1,-7.455305155388587,1
