0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0.0,-1636.7399999999998,3
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1636.74,4
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0.0,-1633.0499999999995,3
1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1633.05,1
1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-1632.5200000000002,1
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-1632.5199999999995,5
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-1625.3700000000001,1
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-1625.37,3
0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.0,-1623.6499999999999,2
1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0.0,-1623.6499999999999,2
1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0.0,-1621.74,2
1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0.0,-1615.3999999999996,1
0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0.0,-1615.3999999999999,5
1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-1611.1899999999998,5
0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-1611.1899999999996,2
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-1609.4699999999998,2
0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.0,-1609.4699999999993,4
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0.0,-1607.8700000000001,2
1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0.0,-1607.8700000000001,4
1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-1605.62,1
1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0.0,-1599.39,2
0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0.0,-1594.5999999999997,7
1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1594.01,2
0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0.0,-1594.01,3
1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0.05555555555555555,-1798.3500000000001,1
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.0,-1589.74,1
1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0.0,-1589.74,1
1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-1589.04,2
0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-1588.8299999999997,4
0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-1586.98,1
1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-1586.9800000000002,1
1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0.0,-1585.28,1
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-1585.28,1
0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-1584.8,2
1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0.0,-1584.7900000000002,6
1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-1583.7699999999995,1
0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0.0,-1581.7199999999993,1
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.0,-1581.7199999999998,1
0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-1580.7999999999997,1
1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0.0,-1580.65,3
0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-1580.6499999999999,1
0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-1577.47,1
0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0.0,-1574.5399999999995,2
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0.0,-1574.3399999999997,1
1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0.0,-1574.34,2
1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0.0,-1573.4000000000003,1
0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0.0,-1573.4,1
1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0.0,-1572.54,1
1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.0,-1570.77,2
1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-1568.69,1
1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-1564.87,2
0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-1564.8699999999997,1
1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0.0,-1563.51,1
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0.0,-1563.51,1
1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-1563.45,1
0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-1563.3699999999997,1
1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-1561.5400000000002,1
0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-1561.54,1
1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-1561.3400000000001,1
0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-1561.3400000000001,1
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0.0,-1560.43,2
0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,-1560.4299999999998,3
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-1559.74,1
0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-1552.01,1
0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-1551.3399999999997,1
0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-1549.16,1
1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0.0,-1549.1599999999994,1
1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0.0,-1547.24,1
1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1546.6500000000003,1
0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0.0,-1543.5599999999997,1
0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.0,-1539.11,1
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.0,-1537.7699999999998,1
1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,-1537.7699999999998,1
1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-1534.9999999999998,1
0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-1535.0000000000002,2
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.0,-1533.27,2
0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1532.6000000000004,1
1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-1531.8700000000001,1
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-1530.9499999999998,2
1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-1529.6100000000001,1
1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-1528.39,1
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,-1525.5900000000001,1
1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-1519.0599999999997,1
1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-1518.72,1
1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0.0,-1518.3200000000004,1
1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-1516.2600000000004,1
0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0.0,-1514.65,1
1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0.0,-1510.8899999999999,1
1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0.0,-1508.45,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0.0,-1508.45,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-1498.55,1
0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-1498.45,1
0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-1496.76,1
0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0.0,-1491.2699999999998,1
1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0.0,-1491.2500000000002,1
0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-1488.7799999999995,1
0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0.0,-1480.5199999999995,1
1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0.0,-1463.4200000000003,1
0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0.0,-1462.9999999999998,1
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,-1460.99,1
1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-1453.0099999999995,1
1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-1417.33,1
