0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0.0,-5.464637856277857,33
1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0.0,-5.464637856277857,37
1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0.0,-5.4624540660620955,31
1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0.0,-5.4624540660620955,34
1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.0,-5.4609966489365025,14
1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-5.4609966489365025,16
0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-5.458822485343385,42
0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0.0,-5.458822485343385,34
1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0.0,-5.458812858720741,16
1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-5.458812858720741,8
0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-5.456638695127621,56
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0.0,-5.456638695127621,35
0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0.0,-5.45518127800203,6
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0.0,-5.45518127800203,17
0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0.0,-5.452997487786266,8
0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0.0,-5.452997487786266,11
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-5.395060735471503,16
1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-5.395060735471503,22
1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0.0,-5.3928769452557415,14
1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-5.3928769452557415,19
1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,-5.391559748294506,3
1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-5.391559748294506,9
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.0,-5.389375958078745,3
1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0.0,-5.389375958078745,7
0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0.0,-5.389245364537029,18
0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0.0,-5.389245364537029,18
0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-5.387061574321267,14
0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0.0,-5.387061574321267,19
0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-5.385744377360034,3
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0.0,-5.385744377360034,4
0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.0,-5.38356058714427,9
0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-5.38356058714427,7
1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.0,-5.365226690073399,2
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.0,-5.365226690073399,6
1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0.0,-5.362599479894897,9
