0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,0,0,0,0.0,-1.31,59
0,0,0,0,1,1,0,1,0.0,-1.31,78
1,0,0,0,1,1,1,0,0.0,-1.31,45
0,0,0,1,1,0,1,1,0.0,-1.31,41
1,0,0,0,1,1,0,0,0.0,-1.31,83
0,0,0,0,1,1,1,1,0.0,-1.31,45
1,0,0,1,1,0,1,0,0.0,-1.31,44
0,0,0,1,1,0,0,1,0.0,-1.31,71
0,1,1,0,0,1,0,1,0.0,-1.302148582090049,93
1,1,1,1,0,0,0,0,0.0,-1.302148582090049,81
0,1,1,1,0,0,0,1,0.0,-1.302148582090049,62
0,1,1,0,0,1,1,1,0.0,-1.302148582090049,51
0,1,1,1,0,0,1,1,0.0,-1.302148582090049,44
1,1,1,0,0,1,1,0,0.0,-1.302148582090049,52
1,1,1,1,0,0,1,0,0.0,-1.302148582090049,46
1,1,1,0,0,1,0,0,0.0,-1.302148582090049,83
1,0,0,0,1,1,1,1,0.0,-1.077227375988696,1
1,0,0,0,1,1,0,1,0.0,-1.077227375988696,1
1,0,0,1,1,0,1,1,0.0,-1.077227375988696,1
1,0,0,1,1,0,0,1,0.0,-1.077227375988696,1
0,1,1,1,0,0,0,0,0.0,-1.072148582090049,1
0,1,0,0,0,1,1,1,0.0,-1.07,1
1,1,0,1,0,0,1,0,0.0,-1.07,1
1,1,0,0,0,1,1,0,0.0,-1.07,1
1,1,0,0,0,1,0,0,0.0,-1.07,2
1,1,1,1,0,0,0,1,0.0,-1.069375958078745,1
1,1,1,0,0,1,0,1,0.0,-1.069375958078745,2
1,1,1,1,0,0,1,1,0.0,-1.069375958078745,2
1,0,1,0,1,1,1,0,0.0,-1.0681286709227866,1
0,0,1,1,1,0,0,1,0.0,-1.0681286709227866,1
0,1,0,0,1,1,0,1,0.0,-1.0613082297192096,1
0,1,0,0,1,1,1,1,0.0,-1.0613082297192096,2
1,0,1,0,0,1,1,0,0.0,-1.05,1
1,1,1,0,0,0,1,0,0.0,-0.8521485820900488,1
