0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-5.472855015653108,18
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-5.472855015653108,33
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-5.467914714555651,62
0,0,1,1,0,1,0,0,1,1,1,1,0,0,0.0,-5.467914714555651,68
1,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-5.466393599552438,35
1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-5.466393599552438,31
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-5.46145329845498,87
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-5.46145329845498,87
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-5.324494985707938,10
0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-5.324494985707938,14
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-5.3202070401227,5
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-5.3202070401227,8
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-5.318033569607268,10
0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-5.318033569607268,15
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-5.313745624022031,12
1,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-5.313745624022031,6
1,0,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-5.278613857211779,4
1,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-5.278613857211779,8
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-5.273744433338587,4
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.0,-5.273744433338587,5
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-5.273673556114321,18
0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-5.273673556114321,10
1,1,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-5.26975513845429,5
1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-5.26975513845429,8
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-5.268804132241129,8
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-5.268804132241129,10
1,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-5.267827691447481,3
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-5.267827691447481,4
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-5.264814837356832,16
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-5.264814837356832,16
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-5.2628873903500235,8
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.0,-5.2628873903500235,8
1,0,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-5.257688026721203,8
1,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-5.257688026721203,6
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-5.254289142715161,2
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0.0,-5.254289142715161,3
0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-5.252747725623745,12
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-5.252747725623745,16
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-5.249659987137401,3
1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-5.249659987137401,6
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0.0,-5.249348841617703,12
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-5.249348841617703,11
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-5.244719686039943,10
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-5.244719686039943,11
1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-5.24426021504318,2
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-5.239319913945723,3
0,1,1,0,1,1,1,0,0,0,1,1,0,0,0.0,-5.239319913945723,3
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,-5.2389336318267095,4
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-5.2389336318267095,7
0,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-5.233993330729252,6
0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.0,-5.233993330729252,4
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-5.22836002994517,2
1,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-5.22836002994517,6
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-5.223419728847713,4
0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.0,-5.223419728847713,3
0,0,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-5.198934810674585,2
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-5.198934810674585,3
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-5.192473394573916,2
0,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-5.192473394573916,4
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-5.190388316502981,2
1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-5.190388316502981,1
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-5.1893864212822916,5
0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-5.1893864212822916,5
1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-5.183926900402312,2
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-5.183926900402312,2
0,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-5.182925005181623,5
0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-5.182925005181623,3
1,1,0,0,1,0,1,0,0,0,0,1,1,1,0.0,-5.180494158502507,1
1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-5.180494158502507,3
1,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-5.1423432180159825,1
1,1,0,1,1,0,1,1,0,0,1,0,1,0,0.0,-5.138427364213053,2
1,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-5.138427364213053,2
1,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-5.1381709318533595,3
0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-5.137402916918525,1
0,0,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-5.137402916918525,2
0,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,-5.133487063115595,3
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-5.133487063115595,4
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-5.133230630755902,1
0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-5.133230630755902,4
0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-5.130253827266609,4
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0.0,-5.130253827266609,2
1,0,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-5.1259658816813705,1
1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-5.1259658816813705,1
